lang,topic,topic_in_English
de,Onimusha 3: Demon Siege,Onimusha 3: Demon Siege
lld,Onimusha 3: Demon Siege,Onimusha 3: Demon Siege
arz,اونيموشا 3: ديمون سيج,Onimusha 3: Demon Siege
hy,Onimusha 3: Demon Siege,Onimusha 3: Demon Siege
en,International Gamers Award,International Gamers Award
de,International Gamers Award,International Gamers Award
it,International Gamers Award,International Gamers Award
fr,International Gamers Awards,International Gamers Award
ru,International Gamers Awards,International Gamers Award
ca,Premi Internacional de Jugadors,International Gamers Award
sv,International Gamers Award,International Gamers Award
ja,山田章博,Akihiro Yamada
en,Akihiro Yamada,Akihiro Yamada
zh,山田章博,Akihiro Yamada
ru,"Ямада, Акихиро",Akihiro Yamada
fr,Akihiro Yamada,Akihiro Yamada
ms,Akihiro Yamada,Akihiro Yamada
uk,Ямада Акіхіро,Akihiro Yamada
en,NBA Street,NBA Street
fr,NBA Street,NBA Street
pt,NBA Street,NBA Street
uk,NBA Street,NBA Street
lld,NBA Street,NBA Street
pms,NBA Street,NBA Street
ca,NBA Street,NBA Street
en,Jin Kazama,Jin Kazama
ru,Дзин Кадзама,Jin Kazama
it,Jin Kazama,Jin Kazama
es,Jin Kazama,Jin Kazama
fr,Jin Kazama,Jin Kazama
pl,Jin Kazama,Jin Kazama
tr,Jin Kazama,Jin Kazama
pt,Jin Kazama,Jin Kazama
th,จิน คาซามะ,Jin Kazama
ja,風間仁,Jin Kazama
nl,Jin Kazama,Jin Kazama
ko,카자마 진,Jin Kazama
fi,Jin Kazama,Jin Kazama
da,Jin Kazama,Jin Kazama
sv,Jin Kazama,Jin Kazama
bg,Джин Казама,Jin Kazama
la,Jin Kazama,Jin Kazama
en,Teenage Mutant Ninja Turtles III: The Manhattan Project,Teenage Mutant Ninja Turtles III: The Manhattan Project
ru,Teenage Mutant Ninja Turtles III: The Manhattan Project,Teenage Mutant Ninja Turtles III: The Manhattan Project
ja,ティーンエージ ミュータント ニンジャ タートルズ2 ザ マンハッタン プロジェクト,Teenage Mutant Ninja Turtles III: The Manhattan Project
es,Teenage Mutant Ninja Turtles III: The Manhattan Project,Teenage Mutant Ninja Turtles III: The Manhattan Project
fr,Teenage Mutant Ninja Turtles III: The Manhattan Project,Teenage Mutant Ninja Turtles III: The Manhattan Project
it,Teenage Mutant Ninja Turtles III: The Manhattan Project,Teenage Mutant Ninja Turtles III: The Manhattan Project
fi,Teenage Mutant Ninja Turtles III: The Manhattan Project,Teenage Mutant Ninja Turtles III: The Manhattan Project
sv,Teenage Mutant Ninja Turtles III: The Manhattan Project,Teenage Mutant Ninja Turtles III: The Manhattan Project
arz,سلاحف النينجا 3 : منهاتن بروجكت,Teenage Mutant Ninja Turtles III: The Manhattan Project
lld,Teenage Mutant Ninja Turtles III: The Manhattan Project,Teenage Mutant Ninja Turtles III: The Manhattan Project
ro,Teenage Mutant Ninja Turtles III: The Manhattan Project,Teenage Mutant Ninja Turtles III: The Manhattan Project
nl,Teenage Mutant Ninja Turtles III: The Manhattan Project,Teenage Mutant Ninja Turtles III: The Manhattan Project
en,Mad Catz,Mad Catz
ja,マッドキャッツ (企業),Mad Catz
fr,Mad Catz,Mad Catz
fi,Mad Catz,Mad Catz
pt,Mad Catz,Mad Catz
no,Mad Catz,Mad Catz
tr,Mad Catz,Mad Catz
ca,Mad Catz,Mad Catz
en,"Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe","Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe"
de,Simon the Sorcerer II,"Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe"
it,"Simon the Sorcerer II: Il Leone, il Mago e il Guardaroba","Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe"
fr,"Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe","Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe"
zh,魔法师西蒙II：狮子·男巫·魔衣橱,"Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe"
sv,"Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe","Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe"
nl,"Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe","Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe"
en,Indie game development,Indie game development
es,Desarrollo de videojuegos independiente,Indie game development
pt,Desenvolvimento de jogos eletrônicos independentes,Indie game development
en,3D Tetris,3D Tetris
ru,3D Tetris,3D Tetris
zh,3D俄罗斯方块,3D Tetris
pt,3D Tetris,3D Tetris
fr,3D Tetris,3D Tetris
sv,3D Tetris,3D Tetris
lld,3D Tetris,3D Tetris
en,FIFA 97,FIFA 97
es,FIFA 97,FIFA 97
it,FIFA 97,FIFA 97
ru,FIFA 97,FIFA 97
pt,FIFA 97,FIFA 97
fr,FIFA 97,FIFA 97
pl,FIFA 97,FIFA 97
nl,FIFA '97,FIFA 97
zh,FIFA 97,FIFA 97
ro,FIFA 97,FIFA 97
sv,FIFA 97,FIFA 97
fi,FIFA 97,FIFA 97
simple,FIFA 97,FIFA 97
da,FIFA 97,FIFA 97
uk,FIFA 97,FIFA 97
ko,FIFA 97,FIFA 97
hr,FIFA 97,FIFA 97
el,FIFA 97,FIFA 97
arz,فيفا 97,FIFA 97
lld,FIFA 97,FIFA 97
wuu,FIFA 97,FIFA 97
en,Cadaver (video game),Cadaver (video game)
de,Cadaver (Computerspiel),Cadaver (video game)
it,Cadaver (videogioco),Cadaver (video game)
fr,Cadaver (jeu vidéo),Cadaver (video game)
nl,Cadaver (computerspel),Cadaver (video game)
lld,Cadaver,Cadaver (video game)
en,Fighter Maker,Fighter Maker
ja,2D格闘ツクール2nd.,Fighter Maker
ru,Fighter Maker,Fighter Maker
fr,Fighter Maker,Fighter Maker
it,2D Fighter Maker 2002,Fighter Maker
lld,Fighter Maker,Fighter Maker
en,NASCAR 2005: Chase for the Cup,NASCAR 2005: Chase for the Cup
es,NASCAR 2005: Chase for the Cup,NASCAR 2005: Chase for the Cup
pt,NASCAR 2005: Chase for the Cup,NASCAR 2005: Chase for the Cup
lld,NASCAR 2005: Chase for the Cup,NASCAR 2005: Chase for the Cup
en,Stormfront Studios,Stormfront Studios
de,Stormfront Studios,Stormfront Studios
fr,Stormfront Studios,Stormfront Studios
ko,스톰프론트 스튜디오,Stormfront Studios
en,Jeff Gerstmann,Jeff Gerstmann
es,Jeff Gerstmann,Jeff Gerstmann
ru,"Герстман, Джефф",Jeff Gerstmann
arz,چيف جيرستمان,Jeff Gerstmann
en,MLB Slugfest,MLB Slugfest
ru,Скарлет,Skarlet (Mortal Kombat)
en,Skarlet (Mortal Kombat),Skarlet (Mortal Kombat)
es,Skarlet (Mortal Kombat),Skarlet (Mortal Kombat)
it,Skarlet,Skarlet (Mortal Kombat)
vi,Skarlet (Mortal Kombat),Skarlet (Mortal Kombat)
uk,Скарлет (Mortal Kombat),Skarlet (Mortal Kombat)
az,Skarlet (Mortal Kombat),Skarlet (Mortal Kombat)
fi,Skarlet,Skarlet (Mortal Kombat)
en,Kevin Hanna,Kevin Hanna
arz,كيفن حنا,Kevin Hanna
en,Cloud (video game),Cloud (video game)
zh,云 (游戏),Cloud (video game)
ru,Cloud (игра),Cloud (video game)
uk,Cloud,Cloud (video game)
pl,Cloud,Cloud (video game)
fr,Cloud (jeu vidéo),Cloud (video game)
no,Cloud,Cloud (video game)
pt,Cloud (jogo eletrônico),Cloud (video game)
sv,Cloud,Cloud (video game)
id,Cloud (permainan video),Cloud (video game)
fi,Cloud (videopeli),Cloud (video game)
ckb,کڵاود (کایەی ڤیدیۆیی),Cloud (video game)
arz,كلود (ڤيديو جيم),Cloud (video game)
lld,Cloud (videojuech),Cloud (video game)
ta,கிளவுட் (வீடியோ விளையாட்டு),Cloud (video game)
en,Steve Ritchie (pinball designer),Steve Ritchie (pinball designer)
pt,Steve Ritchie,Steve Ritchie (pinball designer)
pl,Steve Ritchie,Steve Ritchie (pinball designer)
arz,ستيف ريتشى,Steve Ritchie (pinball designer)
en,Secret Agent (video game),Secret Agent (video game)
de,Secret Agent (Computerspiel),Secret Agent (video game)
it,Secret Agent (videogioco 1992),Secret Agent (video game)
arz,سيكريت اجينت,Secret Agent (video game)
lld,Secret Agent,Secret Agent (video game)
en,Sega Touring Car Championship,Sega Touring Car Championship
ja,セガツーリングカーチャンピオンシップ,Sega Touring Car Championship
fr,Sega Touring Car Championship,Sega Touring Car Championship
de,Sega Touring Car Championship,Sega Touring Car Championship
simple,Sega Touring Car Championship,Sega Touring Car Championship
lld,Sega Touring Car Championship,Sega Touring Car Championship
en,Stargate Worlds,Stargate Worlds
ru,Stargate Worlds,Stargate Worlds
fr,Stargate Worlds,Stargate Worlds
es,Stargate Worlds,Stargate Worlds
nl,Stargate Worlds,Stargate Worlds
tr,Stargate Worlds,Stargate Worlds
sv,Stargate Worlds,Stargate Worlds
en,Edgeworks Entertainment,Edgeworks Entertainment
en,Age of Empires: The Age of Kings,Age of Empires: The Age of Kings
es,Age of Empires: The Age of Kings,Age of Empires: The Age of Kings
ru,Age of Empires: The Age of Kings,Age of Empires: The Age of Kings
de,Age of Empires: The Age of Kings,Age of Empires: The Age of Kings
pt,Age of Empires: The Age of Kings,Age of Empires: The Age of Kings
fr,Age of Empires: The Age of Kings,Age of Empires: The Age of Kings
tr,Age of Empires: The Age of Kings,Age of Empires: The Age of Kings
ko,에이지 오브 엠파이어: 더 에이지 오브 킹스,Age of Empires: The Age of Kings
lld,Age of Empires: The Age of Kings,Age of Empires: The Age of Kings
en,Hard Nova,Hard Nova
hu,Hard Nova,Hard Nova
fr,Hard Nova,Hard Nova
en,Hummer Badlands,Hummer Badlands
es,Hummer Badlands,Hummer Badlands
lld,Hummer Badlands,Hummer Badlands
ja,ドラゴン・フィスト,Dragon Fist (manga)
en,Dragon Fist (manga),Dragon Fist (manga)
en,Nancy Drew: Last Train to Blue Moon Canyon,Nancy Drew: Last Train to Blue Moon Canyon
ru,Нэнси Дрю. Последний поезд в Лунное ущелье,Nancy Drew: Last Train to Blue Moon Canyon
arz,لاسانت تراين تو بلو مون كانيون,Nancy Drew: Last Train to Blue Moon Canyon
lld,Last Train to Blue Moon Canyon,Nancy Drew: Last Train to Blue Moon Canyon
en,Fantasoft,Fantasoft
en,Mushihimesama,Mushihimesama
ja,虫姫さま,Mushihimesama
es,Mushihime-sama,Mushihimesama
fr,Mushihime-Sama,Mushihimesama
de,Mushihimesama,Mushihimesama
it,Mushihime-sama,Mushihimesama
ko,벌레공주님,Mushihimesama
arz,موشيهيميساما,Mushihimesama
lld,Mushihimesama,Mushihimesama
en,Middle-earth in video games,Middle-earth in video games
it,Videogiochi ambientati nella Terra di Mezzo,Middle-earth in video games
bg,Средна земя във видео игри,Middle-earth in video games
hu,Középfölde videójátékokban,Middle-earth in video games
en,Pac-Man VR,Pac-Man VR
pt,Pac-Man VR,Pac-Man VR
fr,Pac-Man VR,Pac-Man VR
en,Tenchu Z,Tenchu Z
it,Tenchu Z,Tenchu Z
fr,Tenchu Z,Tenchu Z
pt,Tenchu Z,Tenchu Z
lld,Tenchu Z,Tenchu Z
arz,تنشو زى,Tenchu Z
en,Taito F3 System,Taito F3 System
ja,F3システム,Taito F3 System
fr,Taito F3 Package System,Taito F3 System
es,Taito F3 System,Taito F3 System
ko,타이토 F3 시스템,Taito F3 System
en,Flushed Away (video game),Flushed Away (video game)
ru,Flushed Away,Flushed Away (video game)
fr,Souris City (jeu vidéo),Flushed Away (video game)
id,Flushed Away (permainan video),Flushed Away (video game)
tr,Flushed Away (video oyunu),Flushed Away (video game)
arz,المنفى,Flushed Away (video game)
lld,Flushed Away,Flushed Away (video game)
en,Run Like Hell (video game),Run Like Hell (video game)
ru,Run Like Hell (игра),Run Like Hell (video game)
fi,Run Like Hell,Run Like Hell (video game)
en,Crime Patrol 2: Drug Wars,Crime Patrol 2: Drug Wars
nl,Crime Patrol 2: Drug Wars,Crime Patrol 2: Drug Wars
sv,Crime Patrol 2: Drug Wars,Crime Patrol 2: Drug Wars
en,Medal of Honor: Heroes,Medal of Honor: Heroes
ru,Medal of Honor: Heroes,Medal of Honor: Heroes
es,Medal of Honor: Heroes,Medal of Honor: Heroes
it,Medal of Honor: Heroes,Medal of Honor: Heroes
ja,メダル・オブ・オナー ヒーローズ,Medal of Honor: Heroes
pt,Medal of Honor: Heroes,Medal of Honor: Heroes
fr,Medal of Honor: Heroes,Medal of Honor: Heroes
pl,Medal of Honor: Heroes,Medal of Honor: Heroes
sr,Medal of Honor: Heroes,Medal of Honor: Heroes
cs,Medal of Honor: Heroes,Medal of Honor: Heroes
nl,Medal of Honor: Heroes,Medal of Honor: Heroes
de,Medal of Honor: Heroes,Medal of Honor: Heroes
sv,Medal of Honor: Heroes,Medal of Honor: Heroes
arz,ميدال اوف هونور: هيروز,Medal of Honor: Heroes
en,Small Arms (video game),Small Arms (video game)
fr,Small Arms (jeu vidéo),Small Arms (video game)
ja,ギャロップレーサー,Gallop Racer
en,Gallop Racer,Gallop Racer
fr,Gallop Racer,Gallop Racer
simple,Gallop Racer,Gallop Racer
en,Pop'n TwinBee,Pop'n TwinBee
ja,Pop'nツインビー,Pop'n TwinBee
es,Pop'n TwinBee,Pop'n TwinBee
en,Entei,Entei
it,Entei,Entei
ja,エンテイ,Entei
nl,Entei,Entei
tr,Entei,Entei
zh,炎帝 (精靈寶可夢),Entei
id,Entei,Entei
hr,Entei,Entei
no,Entei,Entei
pt,Entei,Entei
ca,Entei,Entei
fr,Entei,Entei
ms,Entei (Pokémon),Entei
eo,Entei,Entei
en,Shin Megami Tensei: Devil Summoner,Shin Megami Tensei: Devil Summoner
ja,真・女神転生デビルサマナー,Shin Megami Tensei: Devil Summoner
it,Shin Megami Tensei: Devil Summoner,Shin Megami Tensei: Devil Summoner
fr,Shin Megami Tensei: Devil Summoner,Shin Megami Tensei: Devil Summoner
sv,Shin Megami Tensei: Devil Summoner,Shin Megami Tensei: Devil Summoner
lld,Shin Megami Tensei: Devil Summoner,Shin Megami Tensei: Devil Summoner
hu,Sin megami tenszei: Devil Summoner,Shin Megami Tensei: Devil Summoner
ms,Devil Summoner,Shin Megami Tensei: Devil Summoner
en,Test Drive 5,Test Drive 5
ru,Test Drive 5,Test Drive 5
es,Test Drive 5,Test Drive 5
pl,Test Drive 5,Test Drive 5
it,Test Drive 5,Test Drive 5
fr,Test Drive 5,Test Drive 5
fi,Test Drive 5,Test Drive 5
arz,تيست درايف 5,Test Drive 5
lld,Test Drive 5,Test Drive 5
en,GameFAQs,GameFAQs
ms,GameFAQs,GameFAQs
cs,GameFAQs,GameFAQs
it,GameFAQs,GameFAQs
es,GameFAQs,GameFAQs
simple,GameFAQs,GameFAQs
ru,GameFAQs,GameFAQs
id,GameFAQs,GameFAQs
zh,GameFAQs,GameFAQs
pt,GameFAQs,GameFAQs
de,GameFAQs,GameFAQs
fr,GameFAQs,GameFAQs
el,GameFAQs,GameFAQs
fi,GameFAQs,GameFAQs
uk,GameFAQs,GameFAQs
da,GameFAQs,GameFAQs
pl,GameFAQs,GameFAQs
vi,GameFAQs,GameFAQs
no,GameFAQs,GameFAQs
sv,Gamefaqs,GameFAQs
ko,GameFAQs,GameFAQs
hy,GameFAQs,GameFAQs
az,GameFAQs,GameFAQs
en,Racjin,Racjin
es,Racjin,Racjin
ca,Racjin,Racjin
arz,راكچين,Racjin
en,Game Republic,Game Republic
ja,ゲームリパブリック,Game Republic
es,Game Republic,Game Republic
fr,Game Republic,Game Republic
pt,Game Republic,Game Republic
ko,게임 리퍼블릭,Game Republic
en,FIFA Football 2002,FIFA Football 2002
es,FIFA Football 2002,FIFA Football 2002
it,FIFA Football 2002,FIFA Football 2002
ru,FIFA Football 2002,FIFA Football 2002
pt,FIFA Football 2002,FIFA Football 2002
fr,FIFA Football 2002,FIFA Football 2002
pl,FIFA 2002,FIFA Football 2002
nl,FIFA Football 2002,FIFA Football 2002
sv,FIFA Football 2002,FIFA Football 2002
ro,FIFA Football 2002,FIFA Football 2002
hr,FIFA Football 2002,FIFA Football 2002
arz,فيفا فوتبول 2002,FIFA Football 2002
lld,FIFA Football 2002,FIFA Football 2002
simple,FIFA Football 2002,FIFA Football 2002
en,Red Ace Squadron,Red Ace Squadron
pt,Red Ace Squadron,Red Ace Squadron
bat-smg,Red Ace Squadron,Red Ace Squadron
lld,Red Ace Squadron,Red Ace Squadron
lt,Red Ace Squadron,Red Ace Squadron
en,Dandy (video game),Dandy (video game)
lld,Dandy,Dandy (video game)
en,Hothead Games,Hothead Games
fr,Hothead Games,Hothead Games
ko,핫헤드 게임스,Hothead Games
sv,Hothead Games,Hothead Games
en,World Empire,World Empire
en,The Krion Conquest,The Krion Conquest
ja,まじかるキッズどろぴー,The Krion Conquest
ru,The Krion Conquest,The Krion Conquest
fi,The Krion Conquest,The Krion Conquest
fr,The Krion Conquest,The Krion Conquest
en,Prototype (video game),Prototype (video game)
ru,Prototype (игра),Prototype (video game)
es,Prototype (videojuego),Prototype (video game)
zh,虐杀原形,Prototype (video game)
it,Prototype (videogioco),Prototype (video game)
fr,Prototype (jeu vidéo),Prototype (video game)
de,"Prototype (Computerspiel, 2009)",Prototype (video game)
pt,Prototype (jogo eletrônico),Prototype (video game)
ja,Prototype (ゲームソフト),Prototype (video game)
tr,Prototype (video oyunu),Prototype (video game)
uk,Prototype (відеогра),Prototype (video game)
pl,Prototype (gra komputerowa),Prototype (video game)
ko,프로토타입 (비디오 게임),Prototype (video game)
th,โปรโตไทป์ (วิดีโอเกม),Prototype (video game)
sv,Prototype (spel),Prototype (video game)
nl,Prototype (computerspel),Prototype (video game)
hu,Prototype,Prototype (video game)
ka,Prototype,Prototype (video game)
ro,Prototype (joc video),Prototype (video game)
fi,Prototype (videopeli),Prototype (video game)
no,Prototype (spill),Prototype (video game)
bg,Prototype (видео игра),Prototype (video game)
hi,प्रोटोटाइप (विडियो खेल),Prototype (video game)
ca,Prototype (videojoc),Prototype (video game)
arz,بروتوتايب,Prototype (video game)
wuu,虐杀原形,Prototype (video game)
lld,Prototype,Prototype (video game)
mk,Prototype (видеоигра),Prototype (video game)
en,Trioncube,Trioncube
ja,気持ちよさ連鎖パズル トリオンキューブ,Trioncube
lld,Trioncube,Trioncube
it,Trioncube,Trioncube
arz,تريونكوب,Trioncube
fr,Trioncube,Trioncube
en,New York Nights: Success in the City,New York Nights: Success in the City
it,New York Nights: Success in the City,New York Nights: Success in the City
arz,ليالى نيو يورك: النجاح فى المدينه,New York Nights: Success in the City
no,New York Nights: Success in the city,New York Nights: Success in the City
el,New York Nights: Success in the City,New York Nights: Success in the City
lld,New York Nights: Success in the City,New York Nights: Success in the City
fi,New York Nights: Success in the City,New York Nights: Success in the City
nn,New York Nights: Success in the city,New York Nights: Success in the City
en,GNOME Mines,GNOME Mines
ja,中村雅哉,Masaya Nakamura (businessman)
en,Masaya Nakamura (businessman),Masaya Nakamura (businessman)
zh,中村雅哉,Masaya Nakamura (businessman)
ru,"Накамура, Масая",Masaya Nakamura (businessman)
es,Masaya Nakamura,Masaya Nakamura (businessman)
it,Masaya Nakamura,Masaya Nakamura (businessman)
fr,Masaya Nakamura (homme d'affaires),Masaya Nakamura (businessman)
id,Masaya Nakamura (pengusaha),Masaya Nakamura (businessman)
de,Masaya Nakamura,Masaya Nakamura (businessman)
pt,Masaya Nakamura,Masaya Nakamura (businessman)
uk,Накамура Масая,Masaya Nakamura (businessman)
simple,Masaya Nakamura (Namco),Masaya Nakamura (businessman)
en,Hollywood or Bust (video game),Hollywood or Bust (video game)
it,Hollywood or Bust,Hollywood or Bust (video game)
zh,小朋友齊打交,Little Fighter
en,Little Fighter,Little Fighter
de,Little Fighter,Little Fighter
tr,Little Fighter,Little Fighter
sv,Little Fighter,Little Fighter
en,"Tux, of Math Command","Tux, of Math Command"
es,"Tux, of Math Command","Tux, of Math Command"
fr,TuxMath,"Tux, of Math Command"
pt,TuxMath,"Tux, of Math Command"
ca,TuxMath,"Tux, of Math Command"
cs,"Tux, of Math Command","Tux, of Math Command"
en,OpenCity,OpenCity
fr,OpenCity,OpenCity
es,OpenCity,OpenCity
zh,OpenCity,OpenCity
pt,OpenCity,OpenCity
ca,OpenCity,OpenCity
vi,OpenCity,OpenCity
zh-yue,OpenCity,OpenCity
en,Angels Online,Angels Online
zh,天使之戀online,Angels Online
ja,Angel Love Online,Angels Online
en,Transformers Decepticons,Transformers Decepticons
es,Transformers Decepticons,Transformers Decepticons
lld,Transformers Decepticons,Transformers Decepticons
en,Chrono Resurrection,Chrono Resurrection
ru,Chrono Resurrection,Chrono Resurrection
fr,Chrono Resurrection,Chrono Resurrection
es,Chrono Resurrection,Chrono Resurrection
pt,Chrono Resurrection,Chrono Resurrection
ca,Chrono Resurrection,Chrono Resurrection
en,Oha Suta Dance Dance Revolution,Oha Suta Dance Dance Revolution
lld,Oha Suta Dance Dance Revolution,Oha Suta Dance Dance Revolution
en,Arcade Classics,Arcade Classics
fr,Arcade Classics,Arcade Classics
sv,Arcade Classics,Arcade Classics
en,Alpha (video game),Alpha (video game)
ja,アルファ (ゲーム),Alpha (video game)
en,The Italian Job (2001 video game),The Italian Job (2001 video game)
it,The Italian Job (videogioco 2001),The Italian Job (2001 video game)
ru,The Italian Job (игра),The Italian Job (2001 video game)
fr,"The Italian Job (jeu vidéo, 2001)",The Italian Job (2001 video game)
ja,ザ・イタリアンジョブ,The Italian Job (2001 video game)
zh,意大利任务 (游戏),The Italian Job (2001 video game)
pl,The Italian Job (gra komputerowa),The Italian Job (2001 video game)
tr,"The Italian Job (video oyunu, 2001)",The Italian Job (2001 video game)
no,"The Italian Job (videospill, 2001)",The Italian Job (2001 video game)
az,"İtalyansayağı oğurluq (video oyun, 2001)",The Italian Job (2001 video game)
wuu,意大利任务（游戏）,The Italian Job (2001 video game)
en,Acrojet,Acrojet
it,Acrojet,Acrojet
fr,Acro Jet,Acrojet
nl,Acrojet,Acrojet
lld,Acrojet,Acrojet
ja,テイルズ オブ ザ ワールド レディアント マイソロジー2,Tales of the World: Radiant Mythology 2
en,Tales of the World: Radiant Mythology 2,Tales of the World: Radiant Mythology 2
fr,Tales of the World: Radiant Mythology 2,Tales of the World: Radiant Mythology 2
lld,Tales of the World: Radiant Mythology 2,Tales of the World: Radiant Mythology 2
it,Tales of the World: Radiant Mythology 2,Tales of the World: Radiant Mythology 2
en,Duckman: The Graphic Adventures of a Private Dick,Duckman: The Graphic Adventures of a Private Dick
da,Duckman: The Graphic Adventures of a Private Dick,Duckman: The Graphic Adventures of a Private Dick
hu,Duckman: The Graphic Adventures of a Private Dick,Duckman: The Graphic Adventures of a Private Dick
ja,メディアリング,Media Rings
en,Media Rings,Media Rings
en,Namco System N2,Namco System N2
ja,System N2,Namco System N2
fr,N2 (système d'arcade),Namco System N2
it,Namco System N2,Namco System N2
en,DJ Hero,DJ Hero
es,DJ Hero,DJ Hero
fr,DJ Hero,DJ Hero
it,DJ Hero,DJ Hero
pt,DJ Hero,DJ Hero
de,DJ Hero,DJ Hero
fi,DJ Hero,DJ Hero
simple,DJ Hero,DJ Hero
arz,دچ هيرو,DJ Hero
lld,DJ Hero,DJ Hero
sv,DJ Hero,DJ Hero
da,DJ Hero,DJ Hero
ca,DJ Hero,DJ Hero
en,Elemental: War of Magic,Elemental: War of Magic
ru,Elemental: War of Magic,Elemental: War of Magic
fr,Elemental: War of Magic,Elemental: War of Magic
lld,Elemental: War of Magic,Elemental: War of Magic
mr,एलिमेन्टल: वॉर ऑफ मॅजिक,Elemental: War of Magic
en,Heavy Shreddin',Heavy Shreddin'
it,Snowboard Challenge,Heavy Shreddin'
lld,Heavy Shreddin',Heavy Shreddin'
en,Oo-Topos,Oo-Topos
nl,Oo-Topos,Oo-Topos
lld,Oo-topos,Oo-Topos
en,Amiga Forever,Amiga Forever
ja,小林智美,Tomomi Kobayashi
en,Tomomi Kobayashi,Tomomi Kobayashi
zh,小林智美,Tomomi Kobayashi
en,Zarzon,Zarzon
es,Zarzon,Zarzon
fr,Satan of Saturn,Zarzon
lld,Zarzon,Zarzon
en,Kiss (pinball),Kiss (pinball)
th,คิส (พินบอล),Kiss (pinball)
en,Xevious Resurrection,Xevious Resurrection
arz,اكسيڤيوس ريسركشن,Xevious Resurrection
en,Medieval Kings Chess II,Medieval Kings Chess II
en,Ollie King,Ollie King
fr,Ollie King,Ollie King
lld,Ollie King,Ollie King
de,Inkognito (Spiel),Inkognito
en,Inkognito,Inkognito
fr,Intrigues à Venise,Inkognito
ca,Inkognito,Inkognito
en,Inspector Gadget and the Circus of Fear,Inspector Gadget and the Circus of Fear
en,The Boss (Metal Gear),The Boss (Metal Gear)
ja,ザ・ボス,The Boss (Metal Gear)
it,The Boss (personaggio),The Boss (Metal Gear)
fr,The Boss (Metal Gear),The Boss (Metal Gear)
eo,The Boss,The Boss (Metal Gear)
en,The Keys to Maramon,The Keys to Maramon
nl,The Keys to Maramon,The Keys to Maramon
en,Smule,Smule
bn,স্মুল,Smule
ceb,Smule,Smule
hy,Smule,Smule
en,Mathieu Ferland,Mathieu Ferland
arz,ماتيو فيرلاند,Mathieu Ferland
en,Transformers: Cybertron Adventures,Transformers: Cybertron Adventures
ru,Transformers: Cybertron Adventures,Transformers: Cybertron Adventures
es,Transformers: Cybertron Adventures,Transformers: Cybertron Adventures
ja,Transformers: Cybertron Adventures,Transformers: Cybertron Adventures
lld,Transformers: Cybertron Adventures,Transformers: Cybertron Adventures
en,Eversion (video game),Eversion (video game)
ja,Eversion,Eversion (video game)
ru,Eversion,Eversion (video game)
tr,Eversion,Eversion (video game)
it,Eversion,Eversion (video game)
en,Stellar Dawn,Stellar Dawn
pt,Stellar Dawn,Stellar Dawn
lv,Stellar Dawn,Stellar Dawn
fi,Stellar Dawn,Stellar Dawn
en,Sly Cooper (character),Sly Cooper (character)
es,Sly Cooper (personaje),Sly Cooper (character)
fr,Sly Cooper (personnage),Sly Cooper (character)
fi,Sly Cooper (videopelihahmo),Sly Cooper (character)
ru,Слай Купер,Sly Cooper (character)
da,Sly Cooper,Sly Cooper (character)
it,Sly Cooper (personaggio),Sly Cooper (character)
sv,Sly Cooper,Sly Cooper (character)
pt,Sly Cooper,Sly Cooper (character)
simple,Sly Cooper (character),Sly Cooper (character)
uz,Slay Kuper,Sly Cooper (character)
ca,Sly Cooper,Sly Cooper (character)
gl,Sly Cooper,Sly Cooper (character)
en,Thunderstone (card game),Thunderstone (card game)
de,Thunderstone (Spiel),Thunderstone (card game)
bn,থান্ডারস্টোন (কার্ড খেলা),Thunderstone (card game)
cs,Thunderstone (stolní hra),Thunderstone (card game)
en,Neal Acree,Neal Acree
es,Neal Acree,Neal Acree
fi,Neal Acree,Neal Acree
ca,Neal Acree,Neal Acree
arz,نايل اكرى,Neal Acree
en,Bazooka Bill,Bazooka Bill
en,History of Western role-playing video games,History of Western role-playing video games
zh,西方电子角色扮演游戏史,History of Western role-playing video games
es,Historia de los videojuegos de rol occidentales,History of Western role-playing video games
en,RollerCoaster Tycoon 3D,RollerCoaster Tycoon 3D
fr,RollerCoaster Tycoon 3D,RollerCoaster Tycoon 3D
es,RollerCoaster Tycoon 3D,RollerCoaster Tycoon 3D
pt,RollerCoaster Tycoon 3D,RollerCoaster Tycoon 3D
ko,롤러코스터 타이쿤 3D,RollerCoaster Tycoon 3D
nl,RollerCoaster Tycoon 3D,RollerCoaster Tycoon 3D
vi,RollerCoaster Tycoon 3D,RollerCoaster Tycoon 3D
arz,روليركواستير تيكون 3د,RollerCoaster Tycoon 3D
lld,RollerCoaster Tycoon 3D,RollerCoaster Tycoon 3D
ja,戦姫絶唱シンフォギア,Symphogear
en,Symphogear,Symphogear
zh,戰姬絕唱SYMPHOGEAR,Symphogear
es,Senki Zesshō Symphogear,Symphogear
