lang,topic,topic_in_English
lld,Kelly Slater's Pro Surfer,Kelly Slater's Pro Surfer
en,Knights of Legend,Knights of Legend
lld,Knights of Legend,Knights of Legend
en,Le Mans 24 Hours video games,Le Mans 24 Hours video games
en,Black Belt (video game),Black Belt (video game)
ja,北斗の拳 (セガ・マークIII),Black Belt (video game)
it,Black Belt (videogioco),Black Belt (video game)
fr,Black Belt (jeu vidéo),Black Belt (video game)
arz,هوكتو نو كين (فيديو لعب 1986),Black Belt (video game)
sv,Black Belt,Black Belt (video game)
lld,Black Belt,Black Belt (video game)
en,Donkey Kong,Donkey Kong
ja,ドンキーコングシリーズ,Donkey Kong
pt,Donkey Kong,Donkey Kong
fr,Donkey Kong (série de jeux vidéo),Donkey Kong
es,Donkey Kong (serie),Donkey Kong
it,Donkey Kong (serie),Donkey Kong
ru,Donkey Kong (серия игр),Donkey Kong
zh,大金刚系列,Donkey Kong
nl,Donkey Kong (computerspelserie),Donkey Kong
no,Donkey Kong,Donkey Kong
vi,Donkey Kong,Donkey Kong
id,Donkey Kong,Donkey Kong
el,Donkey Kong,Donkey Kong
tr,Donkey Kong (video oyunu serisi),Donkey Kong
ko,동키콩,Donkey Kong
sv,Donkey Kong (datorspelsserie),Donkey Kong
hr,Donkey Kong,Donkey Kong
simple,Donkey Kong (series),Donkey Kong
ckb,دۆنکی کۆنگ (کایەی ڤیدیۆیی),Donkey Kong
bar,Donkey Kong,Donkey Kong
sl,Donkey Kong,Donkey Kong
wuu,大金刚系列,Donkey Kong
mn,Донки Конг,Donkey Kong
ary,دونكي كونݣ (سلسلة د ألعاب),Donkey Kong
la,Donkey Kong,Donkey Kong
zh-min-nan,Donkey Kong,Donkey Kong
en,Terrorist (video game),Terrorist (video game)
en,Bots!!,Bots!!
en,Microsoft Combat Flight Simulator,Microsoft Combat Flight Simulator
fr,Combat Flight Simulator,Microsoft Combat Flight Simulator
sv,Combat Flight Simulator,Microsoft Combat Flight Simulator
en,Izuna: Legend of the Unemployed Ninja,Izuna: Legend of the Unemployed Ninja
ja,降魔霊符伝イヅナ,Izuna: Legend of the Unemployed Ninja
zh,降魔灵符传,Izuna: Legend of the Unemployed Ninja
fr,Izuna: The Legend of the Ninja,Izuna: Legend of the Unemployed Ninja
lld,Izuna: Legend of the Unemployed Ninja,Izuna: Legend of the Unemployed Ninja
sv,Izuna: Legend of the Unemployed Ninja,Izuna: Legend of the Unemployed Ninja
arz,ايزونا: ليجيند اوف ث ونيمپلويد نينچا,Izuna: Legend of the Unemployed Ninja
en,Quiz,Quiz & Dragons: Capcom Quiz Game
ru,Викторина,Quiz & Dragons: Capcom Quiz Game
pt,Quiz,Quiz & Dragons: Capcom Quiz Game
ja,クイズ,Quiz & Dragons: Capcom Quiz Game
de,Quiz,Quiz & Dragons: Capcom Quiz Game
fr,Quiz,Quiz & Dragons: Capcom Quiz Game
uk,Вікторина,Quiz & Dragons: Capcom Quiz Game
hi,क्विज़,Quiz & Dragons: Capcom Quiz Game
id,Kuis,Quiz & Dragons: Capcom Quiz Game
it,Quiz,Quiz & Dragons: Capcom Quiz Game
ml,പ്രശ്നോത്തരി,Quiz & Dragons: Capcom Quiz Game
nl,Quiz,Quiz & Dragons: Capcom Quiz Game
pl,Quiz,Quiz & Dragons: Capcom Quiz Game
hr,Kviz,Quiz & Dragons: Capcom Quiz Game
et,Mälumäng,Quiz & Dragons: Capcom Quiz Game
uz,Viktorina,Quiz & Dragons: Capcom Quiz Game
ko,퀴즈,Quiz & Dragons: Capcom Quiz Game
sv,Frågesport,Quiz & Dragons: Capcom Quiz Game
hy,Վիկտորինա,Quiz & Dragons: Capcom Quiz Game
sr,Kviz,Quiz & Dragons: Capcom Quiz Game
fi,Tietokilpailu,Quiz & Dragons: Capcom Quiz Game
hu,Kvíz,Quiz & Dragons: Capcom Quiz Game
tr,Bilgi yarışması,Quiz & Dragons: Capcom Quiz Game
no,Quiz,Quiz & Dragons: Capcom Quiz Game
simple,Quiz,Quiz & Dragons: Capcom Quiz Game
zh,猜謎,Quiz & Dragons: Capcom Quiz Game
ky,Викторина,Quiz & Dragons: Capcom Quiz Game
da,Quiz,Quiz & Dragons: Capcom Quiz Game
sh,Kviz,Quiz & Dragons: Capcom Quiz Game
cy,Cwis,Quiz & Dragons: Capcom Quiz Game
sl,Kviz,Quiz & Dragons: Capcom Quiz Game
eo,Kvizo,Quiz & Dragons: Capcom Quiz Game
mk,Квиз,Quiz & Dragons: Capcom Quiz Game
fy,Kwis,Quiz & Dragons: Capcom Quiz Game
lb,Quiz,Quiz & Dragons: Capcom Quiz Game
su,Kuis,Quiz & Dragons: Capcom Quiz Game
tyv,Викторина,Quiz & Dragons: Capcom Quiz Game
ja,高橋弥七郎,Yashichiro Takahashi
en,Yashichiro Takahashi,Yashichiro Takahashi
zh,高橋彌七郎,Yashichiro Takahashi
es,Yashichirō Takahashi,Yashichiro Takahashi
it,Yashichirō Takahashi,Yashichiro Takahashi
ko,타카하시 야시치로,Yashichiro Takahashi
fr,Yashichirō Takahashi,Yashichiro Takahashi
en,A Change in the Weather,A Change in the Weather
en,Aggravation (board game),Aggravation (board game)
en,Virtual Villagers,Virtual Villagers
es,Virtual Villagers,Virtual Villagers
it,Virtual Villagers,Virtual Villagers
ru,Virtual Villagers (серия игр),Virtual Villagers
fi,Virtual Villagers,Virtual Villagers
en,Mega Duck,Mega Duck
nl,Mega Duck/Cougar Boy,Mega Duck
pt,Mega Duck,Mega Duck
pl,Mega Duck,Mega Duck
fr,Mega Duck,Mega Duck
ka,Mega Duck,Mega Duck
qu,Mega Duck,Mega Duck
en,Waxworks (1983 video game),Waxworks (1983 video game)
en,Mighty Morphin Power Rangers: The Movie (video game),Mighty Morphin Power Rangers: The Movie (video game)
es,Mighty Morphin Power Rangers: The Movie (videojuego),Mighty Morphin Power Rangers: The Movie (video game)
fr,Mighty Morphin Power Rangers: The Movie (jeu vidéo),Mighty Morphin Power Rangers: The Movie (video game)
fi,Mighty Morphin Power Rangers: The Movie (videopeli),Mighty Morphin Power Rangers: The Movie (video game)
pt,Mighty Morphin Power Rangers: The Movie (jogo eletrônico),Mighty Morphin Power Rangers: The Movie (video game)
lld,Mighty Morphin Power Rangers: The Movie,Mighty Morphin Power Rangers: The Movie (video game)
en,Lego Creator: Knights' Kingdom,Lego Creator: Knights' Kingdom
it,LEGO Creator: Knights' Kingdom,Lego Creator: Knights' Kingdom
lld,Lego Creator: Knights' Kingdom,Lego Creator: Knights' Kingdom
en,Arena Football: Road to Glory,Arena Football: Road to Glory
pt,Arena Football: Road to Glory,Arena Football: Road to Glory
lld,Arena Football: Road to Glory,Arena Football: Road to Glory
en,Night Stalker (video game),Night Stalker (video game)
es,Night Stalker,Night Stalker (video game)
fr,Night Stalker (jeu vidéo),Night Stalker (video game)
lld,Night Stalker,Night Stalker (video game)
en,Scorcher (video game),Scorcher (video game)
lld,Scorcher,Scorcher (video game)
sk,Scorcher (videohra),Scorcher (video game)
en,Hatena Satena,Hatena Satena
ja,ハテナサテナ,Hatena Satena
lld,Hatena Satena,Hatena Satena
en,NBA Live 96,NBA Live 96
fr,NBA Live 96,NBA Live 96
pt,NBA Live 96,NBA Live 96
de,NBA Live 96,NBA Live 96
lld,NBA Live 96,NBA Live 96
nl,NBA Live 96,NBA Live 96
sv,NBA Live 96,NBA Live 96
en,Bomberman Kart,Bomberman Kart
ja,ボンバーマンカート,Bomberman Kart
es,Bomberman Kart,Bomberman Kart
fr,Bomberman Kart,Bomberman Kart
it,Bomberman Kart,Bomberman Kart
pt,Bomberman Kart,Bomberman Kart
de,Bomberman Kart,Bomberman Kart
zh-yue,炸彈人賽車,Bomberman Kart
lld,Bomberman Kart,Bomberman Kart
arz,بومبيرمان كارت,Bomberman Kart
en,Secret Service 2,Secret Service 2
lld,Secret Service 2,Secret Service 2
en,Rising Zan: The Samurai Gunman,Rising Zan: The Samurai Gunman
ja,ライジング ザン ザ・サムライガンマン,Rising Zan: The Samurai Gunman
ru,Rising Zan: The Samurai Gunman,Rising Zan: The Samurai Gunman
it,Rising Zan: The Samurai Gunman,Rising Zan: The Samurai Gunman
lld,Rising Zan: The Samurai Gunman,Rising Zan: The Samurai Gunman
vi,Rising Zan: The Samurai Gunman,Rising Zan: The Samurai Gunman
ja,岩崎美奈子,Minako Iwasaki
en,Minako Iwasaki,Minako Iwasaki
zh,岩崎美奈子,Minako Iwasaki
en,ESRB re-rating of The Elder Scrolls IV: Oblivion,ESRB re-rating of The Elder Scrolls IV: Oblivion
fr,Réévaluation de The Elder Scrolls IV: Oblivion par l'ESRB,ESRB re-rating of The Elder Scrolls IV: Oblivion
en,Disgaea 3,Disgaea 3
ja,魔界戦記ディスガイア3,Disgaea 3
fr,Disgaea 3: Absence of Justice,Disgaea 3
arz,ديسجايا 3: ابسينس اوف چوستيس,Disgaea 3
it,Disgaea 3: Absence of Justice,Disgaea 3
nl,Disgaea 3: Absence of Justice,Disgaea 3
fi,Disgaea 3: Absence of Justice,Disgaea 3
lv,Disgaea 3: Absence of Justice,Disgaea 3
lld,Disgaea 3,Disgaea 3
en,PQ2: Practical Intelligence Quotient 2,PQ2: Practical Intelligence Quotient 2
lld,PQ2: Practical Intelligence Quotient 2,PQ2: Practical Intelligence Quotient 2
en,Wing War,Wing War
ja,ウイングウォー,Wing War
cs,Wing War,Wing War
en,Kingdom Hearts Coded,Kingdom Hearts Coded
ja,キングダム ハーツ コーデッド,Kingdom Hearts Coded
it,Kingdom Hearts Coded,Kingdom Hearts Coded
es,Kingdom Hearts coded,Kingdom Hearts Coded
fr,Kingdom Hearts: Coded,Kingdom Hearts Coded
ru,Kingdom Hearts coded,Kingdom Hearts Coded
pt,Kingdom Hearts Coded,Kingdom Hearts Coded
zh,王國之心 編碼,Kingdom Hearts Coded
de,Kingdom Hearts Coded,Kingdom Hearts Coded
fi,Kingdom Hearts coded,Kingdom Hearts Coded
nl,Kingdom Hearts coded,Kingdom Hearts Coded
ko,킹덤 하츠 코디드,Kingdom Hearts Coded
tr,Kingdom Hearts Coded,Kingdom Hearts Coded
arz,كينجدوم هايرتس كوديد,Kingdom Hearts Coded
da,Kingdom Hearts Coded,Kingdom Hearts Coded
hu,Kingdom Hearts Coded,Kingdom Hearts Coded
lld,Kingdom Hearts Coded,Kingdom Hearts Coded
no,Kingdom Hearts coded,Kingdom Hearts Coded
en,Chihiro Fujioka,Chihiro Fujioka
ja,藤岡千尋,Chihiro Fujioka
it,Chihiro Fujioka,Chihiro Fujioka
arz,تشيهيرو فوجيوكا,Chihiro Fujioka
en,Breakthru (board game),Breakthru (board game)
ja,ブレイクスルー (3M社のボードゲーム),Breakthru (board game)
zh,圍船棋,Breakthru (board game)
en,Spin Master,Spin Master
ja,スピンマスター,Spin Master
es,Spin Master,Spin Master
it,Spin Master,Spin Master
zh,斯平玛斯特,Spin Master
tr,Spin Master,Spin Master
simple,Spin Master,Spin Master
sah,Spin Master,Spin Master
eu,Spin Master,Spin Master
ja,サクラノ詩,Sakura no Uta
en,Sakura no Uta,Sakura no Uta
zh,櫻之詩,Sakura no Uta
en,Shotest Shogi,Shotest Shogi
ja,Shotest,Shotest Shogi
en,Peter Baldwin (director),Peter Baldwin (director)
it,Peter Baldwin,Peter Baldwin (director)
fr,Peter Baldwin (réalisateur),Peter Baldwin (director)
de,Peter Baldwin (Regisseur),Peter Baldwin (director)
ru,"Болдуин, Питер",Peter Baldwin (director)
nl,Peter Baldwin,Peter Baldwin (director)
es,Peter Baldwin (director),Peter Baldwin (director)
ko,피터 볼드윈,Peter Baldwin (director)
arz,بيتر بالدوين,Peter Baldwin (director)
azb,پیتر بالدوین (یؤنئتمن),Peter Baldwin (director)
ast,Peter Baldwin (direutor),Peter Baldwin (director)
en,The Light Corridor,The Light Corridor
cs,The Light Corridor,The Light Corridor
lld,The Light Corridor,The Light Corridor
en,Boxlife,Boxlife
lld,Boxlife,Boxlife
en,Killing Zone,Killing Zone
fr,Killing Zone,Killing Zone
lld,Killing Zone,Killing Zone
en,Hey Arnold!: The Movie (video game),Hey Arnold!: The Movie (video game)
pt,Hey Arnold!: The Movie (jogo eletrônico),Hey Arnold!: The Movie (video game)
en,TrueAchievements,TrueAchievements
en,Adam's Venture,Adam's Venture
en,Alpha Beam with Ernie,Alpha Beam with Ernie
ceb,Alpha Beam with Ernie,Alpha Beam with Ernie
en,Dance Dance Revolution Hottest Party 3,Dance Dance Revolution Hottest Party 3
es,Dance Dance Revolution Hottest Party 3,Dance Dance Revolution Hottest Party 3
lld,Dance Dance Revolution Hottest Party 3,Dance Dance Revolution Hottest Party 3
arz,دانس دانس ريڤولوتيون هوتيسانت پارتى 3,Dance Dance Revolution Hottest Party 3
en,Warhammer Fantasy Roleplay,Warhammer Fantasy Roleplay
pl,Warhammer Fantasy Roleplay,Warhammer Fantasy Roleplay
fr,"Warhammer, le jeu de rôle fantastique",Warhammer Fantasy Roleplay
de,Warhammer-Fantasy-Rollenspiel,Warhammer Fantasy Roleplay
it,Warhammer Fantasy Roleplay,Warhammer Fantasy Roleplay
es,"Warhammer, el juego de rol",Warhammer Fantasy Roleplay
ja,ウォーハンマーRPG,Warhammer Fantasy Roleplay
zh,戰鎚奇幻角色扮演遊戲,Warhammer Fantasy Roleplay
sv,Warhammer Fantasy Roleplay,Warhammer Fantasy Roleplay
pt,Warhammer Fantasy Roleplay,Warhammer Fantasy Roleplay
la,Warhammer Fantasy Roleplay,Warhammer Fantasy Roleplay
en,Riddim Ribbon feat. The Black Eyed Peas,Riddim Ribbon feat. The Black Eyed Peas
en,Where's My Water?,Where's My Water?
ru,Крокодильчик Свомпи,Where's My Water?
es,¿Dónde está mi agua?,Where's My Water?
zh,鱷魚小頑皮愛洗澡,Where's My Water?
simple,Where's My Water?,Where's My Water?
fr,Jetez-vous à l'eau !,Where's My Water?
it,Dov'è la mia acqua?,Where's My Water?
uk,Where's My Water?,Where's My Water?
pt,Where's My Water?,Where's My Water?
id,Where's My Water?,Where's My Water?
nl,Waar is mijn water?,Where's My Water?
tr,Where's My Water?,Where's My Water?
fi,Where’s My Water?,Where's My Water?
arz,اين مائي؟,Where's My Water?
ms,Where's My Water?,Where's My Water?
en,Kiss Me Back,Kiss Me Back
en,Strategic Command WWII Global Conflict,Strategic Command WWII Global Conflict
vi,Strategic Command WWII Global Conflict,Strategic Command WWII Global Conflict
en,Claire Redfield,Claire Redfield
ja,クレア・レッドフィールド,Claire Redfield
ru,Клэр Редфилд,Claire Redfield
es,Claire Redfield,Claire Redfield
zh,克蕾兒·雷德菲爾,Claire Redfield
fr,Claire Redfield,Claire Redfield
it,Claire Redfield,Claire Redfield
tr,Claire Redfield,Claire Redfield
id,Claire Redfield,Claire Redfield
fi,Claire Redfield,Claire Redfield
ko,클레어 레드필드,Claire Redfield
sv,Claire Redfield,Claire Redfield
hr,Claire Redfield,Claire Redfield
az,Kler Redfild,Claire Redfield
no,Claire Redfield,Claire Redfield
ckb,کڵێر ڕێدفیڵد,Claire Redfield
en,Ridge Racer Accelerated,Ridge Racer Accelerated
ja,リッジレーサー アクセラレーテッド,Ridge Racer Accelerated
es,Ridge Racer Accelerated,Ridge Racer Accelerated
fr,Ridge Racer Accelerated,Ridge Racer Accelerated
arz,ريدچ ريسر اكسيسليتد,Ridge Racer Accelerated
lld,Ridge Racer Accelerated,Ridge Racer Accelerated
en,Martin Alper,Martin Alper
ja,ダブルスポイラー 〜 東方文花帖,Double Spoiler
en,Double Spoiler,Double Spoiler
zh,Double Spoiler ～ 東方文花帖,Double Spoiler
ko,더블 스포일러 ~ 동방문화첩,Double Spoiler
arz,دوبل سپويلير,Double Spoiler
lld,Double Spoiler,Double Spoiler
en,Direct2Drive,Direct2Drive
ru,Direct2Drive,Direct2Drive
fr,Direct2Drive,Direct2Drive
ja,Direct2Drive,Direct2Drive
vi,Direct2Drive,Direct2Drive
fi,Direct2Drive,Direct2Drive
en,Georgios N. Yannakakis,Georgios N. Yannakakis
en,Grappling Hook (video game),Grappling Hook (video game)
en,J. R. R. Tolkien's Riders of Rohan,J. R. R. Tolkien's Riders of Rohan
fr,J. R. R. Tolkien's Riders of Rohan,J. R. R. Tolkien's Riders of Rohan
lld,J. R. R. Tolkien's Riders of Rohan,J. R. R. Tolkien's Riders of Rohan
en,SpaceTime,SpaceTime
ja,スーパーブラックバス,The Black Bass
en,The Black Bass,The Black Bass
en,Fettspielen,Fettspielen
en,Dexter's Laboratory: Robot Rampage,Dexter's Laboratory: Robot Rampage
es,Dexter's Laboratory: Robot Rampage,Dexter's Laboratory: Robot Rampage
simple,Dexter's Laboratory: Robot Rampage,Dexter's Laboratory: Robot Rampage
fr,Dexter's Laboratory: Robot Rampage,Dexter's Laboratory: Robot Rampage
lld,Dexter's Laboratory: Robot Rampage,Dexter's Laboratory: Robot Rampage
sv,Dexter's Laboratory: Robot Rampage,Dexter's Laboratory: Robot Rampage
en,Square One Studios,Square One Studios
en,Nintendo 3DS system software,Nintendo 3DS system software
fr,Logiciel système des Nintendo DSi et 3DS,Nintendo 3DS system software
it,Software di sistema del Nintendo 3DS,Nintendo 3DS system software
zh,任天堂3DS系统软件,Nintendo 3DS system software
es,Menú de Nintendo 3DS,Nintendo 3DS system software
pt,Sistema operacional do Nintendo 3DS,Nintendo 3DS system software
simple,Nintendo 3DS system software,Nintendo 3DS system software
ca,Programari del sistema de Nintendo 3DS,Nintendo 3DS system software
tr,Nintendo 3DS sistem yazılımı,Nintendo 3DS system software
en,Fallen London,Fallen London
es,Fallen London,Fallen London
fr,Fallen London,Fallen London
fi,Fallen London,Fallen London
en,Geniu$: The Tech Tycoon Game,Geniu$: The Tech Tycoon Game
de,Genius Unternehmen Physik,Geniu$: The Tech Tycoon Game
ru,Операция «ГЕНИЙ». Спецотряд: Физики,Geniu$: The Tech Tycoon Game
lld,Geniu$: The Tech Tycoon Game,Geniu$: The Tech Tycoon Game
en,Annoying Orange: Kitchen Carnage,Annoying Orange: Kitchen Carnage
uk,Annoying Orange: Kitchen Carnage,Annoying Orange: Kitchen Carnage
it,Annoying Orange: Kitchen Carnage,Annoying Orange: Kitchen Carnage
hu,Annoying Orange: Kitchen Carnage,Annoying Orange: Kitchen Carnage
nl,The Annoying Orange: Kitchen Carnage,Annoying Orange: Kitchen Carnage
en,History of Eastern role-playing video games,History of Eastern role-playing video games
zh,东亚电子角色扮演游戏史,History of Eastern role-playing video games
es,Anexo:Diferencias culturales en videojuegos de rol,History of Eastern role-playing video games
id,Permainan peran (konsol),History of Eastern role-playing video games
en,Cosmic Wartoad,Cosmic Wartoad
lld,Cosmic Wartoad,Cosmic Wartoad
en,Contre Jour,Contre Jour
uk,Contre Jour,Contre Jour
hu,Contre Jour,Contre Jour
en,X3: Albion Prelude,X3: Albion Prelude
ru,X³: Albion Prelude,X3: Albion Prelude
fr,X3: Albion Prelude,X3: Albion Prelude
zh,X³：阿尔比恩序曲,X3: Albion Prelude
de,X3: Albion Prelude,X3: Albion Prelude
en,Stoic Studio,Stoic Studio
fr,Stoic Studio,Stoic Studio
arz,ستويك ستوديو,Stoic Studio
en,Wayne Gretzky Hockey,Wayne Gretzky Hockey
fr,Wayne Gretzky Hockey,Wayne Gretzky Hockey
ka,Wayne Gretzky Hockey,Wayne Gretzky Hockey
en,Hatsune Miku: Project DIVA 2nd,Hatsune Miku: Project DIVA 2nd
zh,初音未来 -歌姬计划- 2nd,Hatsune Miku: Project DIVA 2nd
ru,Hatsune Miku: Project DIVA 2nd,Hatsune Miku: Project DIVA 2nd
it,Hatsune Miku: Project DIVA 2nd,Hatsune Miku: Project DIVA 2nd
lld,Hatsune Miku: Project DIVA 2nd,Hatsune Miku: Project DIVA 2nd
en,0x10c,0x10c
ru,0x10c,0x10c
it,0x10c,0x10c
zh,0x10c,0x10c
pt,0x10c,0x10c
es,0x10c,0x10c
uk,0x10c,0x10c
no,0x10c,0x10c
eo,0x10c,0x10c
en,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!
es,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!
ru,Adventure Time: Hey Ice King! Why’d You Steal Our Garbage?!,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!
fr,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!
it,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!
ro,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!
ko,어드벤처 타임: 이봐 얼음대왕! 왜 우리 쓰레기를 훔쳐가는 거야?!!,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!
pt,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!
arz,ادڤينتور تيمي: هى ايس كينج! وايد يو ستايل اور جارباجي?!,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!
lld,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!
en,Kwalee,Kwalee
en,Astral Bout,Astral Bout
it,Sougou Kakutougi: Astral Bout,Astral Bout
fr,Astral Bout,Astral Bout
ha,Astral Bout,Astral Bout
en,Indie Games Uprising,Indie Games Uprising
en,Legasista,Legasista
fr,Legasista,Legasista
en,Trail Street,Trail Street
it,Frontiere selvagge,Trail Street
fr,Du sang sur la piste,Trail Street
pt,Trail Street,Trail Street
cy,Trail Street,Trail Street
en,Mark Nelson (video game designer),Mark Nelson (video game designer)
en,Dream PetHouse,Dream PetHouse
en,One Piece: Become the Pirate King!,One Piece: Become the Pirate King!
it,One Piece: Mezase kaizoku ō!,One Piece: Become the Pirate King!
lld,One Piece: Become the Pirate King!,One Piece: Become the Pirate King!
en,Card Hunter,Card Hunter
en,Star Quest 1 in the 27th century,Star Quest 1 in the 27th century
en,Zero4 Champ DooZy-J Type-R,Zero4 Champ DooZy-J Type-R
en,Magic: The Gathering Conspiracy,Magic: The Gathering Conspiracy
en,Borderlands: The Pre-Sequel,Borderlands: The Pre-Sequel
ru,Borderlands: The Pre-Sequel!,Borderlands: The Pre-Sequel
es,Borderlands: The Pre-Sequel!,Borderlands: The Pre-Sequel
de,Borderlands: The Pre-Sequel,Borderlands: The Pre-Sequel
fr,Borderlands: The Pre-Sequel,Borderlands: The Pre-Sequel
it,Borderlands: The Pre-Sequel,Borderlands: The Pre-Sequel
zh,无主之地：前传,Borderlands: The Pre-Sequel
pl,Borderlands: The Pre-Sequel!,Borderlands: The Pre-Sequel
uk,Borderlands: The Pre-Sequel,Borderlands: The Pre-Sequel
nl,Borderlands: The Pre-Sequel!,Borderlands: The Pre-Sequel
fi,Borderlands: The Pre-Sequel!,Borderlands: The Pre-Sequel
sv,Borderlands: The Pre-Sequel,Borderlands: The Pre-Sequel
eo,Borderlands: The Pre-Sequel!,Borderlands: The Pre-Sequel
arz,بورديرلاندس: ث پر سيكويل,Borderlands: The Pre-Sequel
lld,Borderlands: The Pre-Sequel,Borderlands: The Pre-Sequel
en,Swordsman Online,Swordsman Online
uk,Swordsman Online,Swordsman Online
en,WRC 4,WRC 4
it,WRC 4,WRC 4
es,WRC 4,WRC 4
ru,WRC 4: The Official Game of the FIA World Rally Championship,WRC 4
fi,WRC 4,WRC 4
fr,WRC 4,WRC 4
en,Peter Pan Playthings Ltd,Peter Pan Playthings Ltd
en,UbiArt Framework,UbiArt Framework
fr,UbiArt Framework,UbiArt Framework
zh,UbiArt 框架,UbiArt Framework
uk,UbiArt Framework,UbiArt Framework
en,Inkle (company),Inkle (company)
zh,Inkle,Inkle (company)
es,Inkle,Inkle (company)
en,Tombola (bingo company),Tombola (bingo company)
en,Gavin Thorpe,Gavin Thorpe
ru,Spintires,Spintires
en,Spintires,Spintires
de,Spintires,Spintires
uk,Spintires,Spintires
es,Spintires,Spintires
fr,Spintires,Spintires
pl,Spintires,Spintires
fi,Spintires,Spintires
sr,Spintires,Spintires
sl,Spintires,Spintires
en,Yakuza 0,Yakuza 0
ja,龍が如く0 誓いの場所,Yakuza 0
zh,人中之龍0 誓約的場所,Yakuza 0
ru,Yakuza 0,Yakuza 0
it,Yakuza 0,Yakuza 0
es,Yakuza 0,Yakuza 0
fr,Yakuza Zero,Yakuza 0
de,Yakuza 0,Yakuza 0
pt,Yakuza 0,Yakuza 0
ko,용과 같이 0: 맹세의 장소,Yakuza 0
fi,Yakuza 0,Yakuza 0
uk,Yakuza 0,Yakuza 0
th,ยากูซ่า 0,Yakuza 0
arz,ياكوزا 0,Yakuza 0
mni,ꯕꯥꯀꯥ ꯃꯤꯇꯥꯢ (ꯏꯁꯩ),Yakuza 0
lld,Yakuza 0,Yakuza 0
en,Atari: Game Over,Atari: Game Over
it,Atari: Game Over,Atari: Game Over
es,Atari: Game Over,Atari: Game Over
en,Pix the Cat,Pix the Cat
fr,Pix the Cat,Pix the Cat
en,Great Sluggers '94,Great Sluggers '94
en,DC Studios,DC Studios
es,DC Studios,DC Studios
ru,DC Studios,DC Studios
it,DC Studios,DC Studios
fr,DC Studios (studio de production),DC Studios
ja,DCフィルムズ,DC Studios
pl,DC Studios,DC Studios
de,DC Studios,DC Studios
pt,DC Studios,DC Studios
zh,DC工作室,DC Studios
id,DC Studios,DC Studios
vi,DC Studios,DC Studios
el,DC Studios,DC Studios
ko,DC 스튜디오,DC Studios
bg,Ди Си Студиос,DC Studios
tr,DC Films,DC Studios
uk,DC Studios,DC Studios
th,ดีซีสตูดิโอส์,DC Studios
simple,DC Studios,DC Studios
ta,டிசி பிலிம்ஸ்,DC Studios
sr,DC Studios,DC Studios
uz,DC Studios,DC Studios
kk,DC Studios,DC Studios
lv,DC Studios,DC Studios
en,Echo Night 2: The Lord of Nightmares,Echo Night 2: The Lord of Nightmares
pt,Echo Night 2: The Lord of Nightmares,Echo Night 2: The Lord of Nightmares
ms,Echo Night 2: The Lord of Nightmares,Echo Night 2: The Lord of Nightmares
uk,Echo Night 2: The Lord of Nightmares,Echo Night 2: The Lord of Nightmares
arz,ايكو نايت 2: ذا لورد اوف نايتميرز,Echo Night 2: The Lord of Nightmares
en,BattleTech (video game),BattleTech (video game)
ru,BattleTech (компьютерная игра),BattleTech (video game)
de,BattleTech (Computerspiel),BattleTech (video game)
fr,"BattleTech (jeu vidéo, 2018)",BattleTech (video game)
it,BATTLETECH,BattleTech (video game)
fi,BattleTech (videopeli),BattleTech (video game)
en,Tawala's Last Redoubt,Tawala's Last Redoubt
fr,Tawala's Last Redoubt,Tawala's Last Redoubt
en,FNaF World,FNaF World
ru,FNaF World,FNaF World
es,FNaF World,FNaF World
it,FNaF World,FNaF World
pt,Five Nights at Freddy's World,FNaF World
fr,FNAF World,FNaF World
zh,佛萊迪餐館之五夜世界,FNaF World
uk,FNaF World,FNaF World
simple,FNaF World,FNaF World
hu,FNaF World,FNaF World
fi,FNaF World,FNaF World
tr,FNaF World,FNaF World
vi,FNaF World,FNaF World
ko,FNaF 월드,FNaF World
id,FNaF World,FNaF World
sv,Five Nights at Freddy's World,FNaF World
arz,فناف ورلد,FNaF World
en,Anonymous;Code,Anonymous;Code
ja,ANONYMOUS;CODE,Anonymous;Code
ru,Anonymous;Code,Anonymous;Code
zh,匿名代碼,Anonymous;Code
it,Anonymous;Code,Anonymous;Code
es,Anonymous;Code,Anonymous;Code
fr,Anonymous;Code,Anonymous;Code
ko,ANONYMOUS;CODE,Anonymous;Code
ms,Anonymous;Code,Anonymous;Code
