lang,topic,topic_in_English
zh,最后的守护者,The Last Guardian
it,The Last Guardian (videogioco),The Last Guardian
de,The Last Guardian,The Last Guardian
pt,The Last Guardian,The Last Guardian
ko,더 라스트 가디언,The Last Guardian
nl,The Last Guardian,The Last Guardian
fi,The Last Guardian,The Last Guardian
arz,ذا لاست جارديان,The Last Guardian
no,The Last Guardian,The Last Guardian
gl,The Last Guardian,The Last Guardian
sv,The Last Guardian,The Last Guardian
lld,The Last Guardian,The Last Guardian
simple,The Last Guardian,The Last Guardian
en,Shadow Complex,Shadow Complex
de,Shadow Complex,Shadow Complex
es,Shadow Complex,Shadow Complex
fr,Shadow Complex,Shadow Complex
it,Shadow Complex,Shadow Complex
tr,Shadow Complex,Shadow Complex
lld,Shadow Complex,Shadow Complex
arz,شادو كومپليكس,Shadow Complex
en,RealSports Boxing,RealSports Boxing
lld,RealSports Boxing,RealSports Boxing
en,Subsunk,Subsunk
en,Macadam Bumper,Macadam Bumper
fr,Macadam Bumper,Macadam Bumper
it,Macadam Bumper,Macadam Bumper
nl,Macadam Bumper,Macadam Bumper
lld,Macadam Bumper,Macadam Bumper
en,Global Commander,Global Commander
it,The Armageddon Man,Global Commander
lld,Global Commander,Global Commander
en,Space Harrier 3-D,Space Harrier 3-D
es,Space Harrier 3-D,Space Harrier 3-D
it,Space Harrier 3-D,Space Harrier 3-D
fr,Space Harrier 3-D,Space Harrier 3-D
lld,Space Harrier 3-D,Space Harrier 3-D
arz,سپاس هارير 3 د,Space Harrier 3-D
en,Touhou Hisoutensoku,Touhou Hisoutensoku
ja,東方非想天則 〜 超弩級ギニョルの謎を追え,Touhou Hisoutensoku
zh,东方非想天则 ～ 追寻特大型人偶之谜,Touhou Hisoutensoku
ru,Touhou Hisoutensoku,Touhou Hisoutensoku
es,Touhou Hisoutensoku,Touhou Hisoutensoku
ko,동방비상천칙 ~ 초대형 기뇰의 수수께끼를 쫓아,Touhou Hisoutensoku
lld,Touhou Hisoutensoku,Touhou Hisoutensoku
en,Jon Burton,Jon Burton
es,Jon Burton,Jon Burton
simple,Jon Burton,Jon Burton
ko,존 버턴,Jon Burton
en,Top Eleven Football Manager,Top Eleven Football Manager
es,Top Eleven Football Manager,Top Eleven Football Manager
ru,Top Eleven Football Manager,Top Eleven Football Manager
it,Top Eleven Football Manager,Top Eleven Football Manager
id,Top Eleven Manajer Sepak bola,Top Eleven Football Manager
sr,Top Eleven Football Manager,Top Eleven Football Manager
fr,Top Eleven Football Manager,Top Eleven Football Manager
tr,Top Eleven Football Manager,Top Eleven Football Manager
pt,Top Eleven,Top Eleven Football Manager
pl,Top Eleven Football Manager,Top Eleven Football Manager
vi,Top Eleven Football Manager,Top Eleven Football Manager
th,ท็อปอีเลฟเว่นฟุตบอลเมเนเจอร์,Top Eleven Football Manager
ro,Top Eleven Football Manager,Top Eleven Football Manager
bn,টপ ইলেভেন বি এ ফুটবল ম্যানেজার,Top Eleven Football Manager
ka,Top Eleven Football Manager,Top Eleven Football Manager
fi,Top Eleven Football Manager,Top Eleven Football Manager
en,America's 10 Most Wanted,America's 10 Most Wanted
it,Fugitive Hunter: War on Terror,America's 10 Most Wanted
vi,Fugitive Hunter: War on Terror,America's 10 Most Wanted
lld,America's 10 Most Wanted,America's 10 Most Wanted
simple,Fugitive Hunter: War on Terror,America's 10 Most Wanted
en,Tekken X Street Fighter,Tekken X Street Fighter
fr,Tekken X Street Fighter,Tekken X Street Fighter
ru,Tekken X Street Fighter,Tekken X Street Fighter
es,Tekken X Street Fighter,Tekken X Street Fighter
pt,Tekken × Street Fighter,Tekken X Street Fighter
th,เทคเคน X สตรีทไฟเตอร์,Tekken X Street Fighter
vi,Tekken X Street Fighter,Tekken X Street Fighter
hu,Tekken X Street Fighter,Tekken X Street Fighter
nl,Tekken X Street Fighter,Tekken X Street Fighter
uk,Tekken X Street Fighter,Tekken X Street Fighter
en,Sakevisual,Sakevisual
de,Sakevisual,Sakevisual
it,SakeVisual,Sakevisual
es,SakeVisual,Sakevisual
en,The Amazing Spider-Man (2012 video game),The Amazing Spider-Man (2012 video game)
ru,"The Amazing Spider-Man (игра, 2012)",The Amazing Spider-Man (2012 video game)
es,The Amazing Spider-Man (videojuego de 2012),The Amazing Spider-Man (2012 video game)
it,The Amazing Spider-Man (videogioco 2012),The Amazing Spider-Man (2012 video game)
pt,The Amazing Spider-Man (jogo eletrônico de 2012),The Amazing Spider-Man (2012 video game)
fr,"The Amazing Spider-Man (jeu vidéo, 2012)",The Amazing Spider-Man (2012 video game)
ko,어메이징 스파이더맨 (비디오 게임),The Amazing Spider-Man (2012 video game)
th,ดิ อะเมซิ่ง สไปเดอร์แมน (วิดีโอเกม พ.ศ. 2555),The Amazing Spider-Man (2012 video game)
sv,The Amazing Spider-Man (spel),The Amazing Spider-Man (2012 video game)
fi,The Amazing Spider-Man (vuoden 2012 videopeli),The Amazing Spider-Man (2012 video game)
arz,ذا اميزنج سبايدر-مان,The Amazing Spider-Man (2012 video game)
es,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
en,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
pt,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
ru,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
tr,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
it,PES 2013,Pro Evolution Soccer 2013
ja,ワールドサッカー ウイニングイレブン 2013,Pro Evolution Soccer 2013
fr,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
az,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
uz,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
uk,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
el,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
vi,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
zh,世界足球 胜利十一人2013,Pro Evolution Soccer 2013
ko,월드 사커 위닝 일레븐 2013,Pro Evolution Soccer 2013
de,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
sr,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
ka,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
hr,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
fi,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
nl,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
kk,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
arz,پرو ايڤولوشن سوكر 2013,Pro Evolution Soccer 2013
hy,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
lld,Pro Evolution Soccer 2013,Pro Evolution Soccer 2013
en,Just Dance: Disney Party,Just Dance: Disney Party
fr,Just Dance: Disney Party,Just Dance: Disney Party
es,Just Dance: Disney Party,Just Dance: Disney Party
arz,چاست دانس: ديزنى پارتى,Just Dance: Disney Party
en,The Lord of the Rings Online: Riders of Rohan,The Lord of the Rings Online: Riders of Rohan
pt,The Lord of the Rings Online: Riders of Rohan,The Lord of the Rings Online: Riders of Rohan
de,Der Herr der Ringe Online: Die Reiter von Rohan,The Lord of the Rings Online: Riders of Rohan
en,Incredipede,Incredipede
fr,Incredipede,Incredipede
lld,Incredipede,Incredipede
en,Elvira and the Party Monsters,Elvira and the Party Monsters
ja,グリザイアシリーズ,The Fruit of Grisaia
en,The Fruit of Grisaia,The Fruit of Grisaia
es,Grisaia no Kajitsu,The Fruit of Grisaia
zh,灰色的果實,The Fruit of Grisaia
fr,Le Fruit de la Grisaia,The Fruit of Grisaia
ru,The Fruit of Grisaia,The Fruit of Grisaia
id,Grisaia no Kajitsu,The Fruit of Grisaia
pt,Grisaia no Kajitsu,The Fruit of Grisaia
it,Grisaia no kajitsu,The Fruit of Grisaia
ko,그리자이아의 과실,The Fruit of Grisaia
tr,Grisaia no Kajitsu,The Fruit of Grisaia
nl,The Fruit of Grisaia,The Fruit of Grisaia
arz,ث فرويت اوف جريسايا,The Fruit of Grisaia
lld,The Fruit of Grisaia,The Fruit of Grisaia
en,Harumi Fujita,Harumi Fujita
fr,Harumi Fujita,Harumi Fujita
it,Harumi Fujita,Harumi Fujita
arz,هارومى فوجيتا,Harumi Fujita
en,M. Alexander Jurkat,M. Alexander Jurkat
en,Reflex (game show),Reflex (game show)
en,Ninja Kiwi,Ninja Kiwi
es,Ninja Kiwi,Ninja Kiwi
pt,Ninja Kiwi,Ninja Kiwi
fr,Ninja Kiwi,Ninja Kiwi
it,Ninja Kiwi,Ninja Kiwi
simple,Ninja Kiwi,Ninja Kiwi
fi,Ninja Kiwi,Ninja Kiwi
da,Ninja Kiwi,Ninja Kiwi
ckb,نینجا کیوی,Ninja Kiwi
en,Heavy Bullets,Heavy Bullets
fr,Heavy Bullets,Heavy Bullets
en,Abzû,Abzû
ru,Abzû,Abzû
de,Abzû,Abzû
fr,Abzû (jeu vidéo),Abzû
es,Abzu (videojuego),Abzû
ja,ABZÛ,Abzû
pt,Abzû (jogo eletrônico),Abzû
zh,智慧之海,Abzû
no,Abzû,Abzû
sv,Abzû,Abzû
ko,압주 (비디오 게임),Abzû
el,Abzû,Abzû
arz,ابزو,Abzû
wuu,Abzû,Abzû
en,One Chance (video game),One Chance (video game)
pt,One Chance (jogo eletrônico),One Chance (video game)
en,Rock Band 4,Rock Band 4
es,Rock Band 4,Rock Band 4
fr,Rock Band 4,Rock Band 4
ru,Rock Band 4,Rock Band 4
it,Rock Band 4,Rock Band 4
hu,Rock Band 4,Rock Band 4
arz,روك باند 4,Rock Band 4
en,List of Fire Pro Wrestling games,List of Fire Pro Wrestling games
lld,List of Fire Pro Wrestling games,List of Fire Pro Wrestling games
en,Midway Campaign,Midway Campaign
fr,Midway Campaign,Midway Campaign
en,DanTDM,DanTDM
es,DanTDM,DanTDM
de,DanTDM,DanTDM
vi,DanTDM,DanTDM
simple,DanTDM,DanTDM
cs,DanTDM,DanTDM
fi,Dan Middleton,DanTDM
no,Dan Middleton,DanTDM
et,DanTDM,DanTDM
zh,Unlight,Unlight
en,Unlight,Unlight
ja,Unlight,Unlight
en,Blue Water (film),Blue Water (film)
cy,Blue Water,Blue Water (film)
uk,"Відкрите море (фільм, 1924)",Blue Water (film)
en,Pocket Mortys,Pocket Mortys
ru,Pocket Mortys,Pocket Mortys
zh,口袋莫蒂,Pocket Mortys
es,Pocket Mortys,Pocket Mortys
it,Pocket Mortys,Pocket Mortys
fr,Pocket Mortys,Pocket Mortys
hu,Pocket Mortys,Pocket Mortys
az,Pocket Mortys,Pocket Mortys
en,Iran Computer and Video Games Foundation,Iran Computer and Video Games Foundation
uz,Eron kompyuter va video oʻyinlari fondi,Iran Computer and Video Games Foundation
en,Overwatch and pornography,Overwatch and pornography
ru,Overwatch и порнография,Overwatch and pornography
pt,Pornografia de Overwatch,Overwatch and pornography
en,Spider-Man (2018 video game),Spider-Man (2018 video game)
ru,"Spider-Man (игра, 2018)",Spider-Man (2018 video game)
it,Spider-Man (videogioco 2018),Spider-Man (2018 video game)
ja,Marvel's Spider-Man,Spider-Man (2018 video game)
es,Spider-Man (videojuego de 2018),Spider-Man (2018 video game)
fr,Marvel's Spider-Man,Spider-Man (2018 video game)
zh,蜘蛛俠 (2018年遊戲),Spider-Man (2018 video game)
de,Marvel’s Spider-Man,Spider-Man (2018 video game)
pt,Spider-Man (jogo eletrônico de 2018),Spider-Man (2018 video game)
pl,Spider-Man (gra komputerowa 2018),Spider-Man (2018 video game)
uk,Marvel's Spider-Man,Spider-Man (2018 video game)
fi,Spider-Man (vuoden 2018 videopeli),Spider-Man (2018 video game)
nl,Spider-Man (computerspel uit 2018),Spider-Man (2018 video game)
tr,Marvel’s Spider-Man (2018 video oyunu),Spider-Man (2018 video game)
hu,"Spider-Man (videójáték, 2018)",Spider-Man (2018 video game)
th,สไปเดอร์-แมน (วิดีโอเกม พ.ศ. 2561),Spider-Man (2018 video game)
sv,Spider-Man (TV-spel),Spider-Man (2018 video game)
ro,Spider-Man (joc video din 2018),Spider-Man (2018 video game)
el,"Spider-Man (βιντεοπαιχνίδι, 2018)",Spider-Man (2018 video game)
ko,스파이더맨 (2018년 비디오 게임),Spider-Man (2018 video game)
bn,স্পাইডার-ম্যান (২০১৮-এর ভিডিও গেম),Spider-Man (2018 video game)
az,"Spider-Man (video oyun, 2018)",Spider-Man (2018 video game)
ca,Marvel's Spider-Man,Spider-Man (2018 video game)
ckb,سپایدەرمان (کایەی ڤیدیۆیی ٢٠١٨),Spider-Man (2018 video game)
arz,سپايدر مان (ڤيديو جيم 2018),Spider-Man (2018 video game)
lld,Marvel's Spider-Man,Spider-Man (2018 video game)
uz,Spider-Man (videooʻyin),Spider-Man (2018 video game)
hy,"Սարդ-մարդ (խաղ, 2018)",Spider-Man (2018 video game)
en,Agony (2018 video game),Agony (2018 video game)
ru,"Agony (игра, 2018)",Agony (2018 video game)
es,Agony (videojuego),Agony (2018 video game)
it,Agony (videogioco 2018),Agony (2018 video game)
zh,痛苦地狱,Agony (2018 video game)
fr,"Agony (jeu vidéo, 2018)",Agony (2018 video game)
ja,Agony,Agony (2018 video game)
pl,Agony,Agony (2018 video game)
pt,Agony (jogo eletrônico de 2018),Agony (2018 video game)
cs,"Agony (videohra, 2018)",Agony (2018 video game)
ko,아고니 (2018년 비디오 게임),Agony (2018 video game)
arz,اجونى (ڤيديو لعب),Agony (2018 video game)
en,Conan Exiles,Conan Exiles
ru,Conan Exiles,Conan Exiles
de,Conan Exiles,Conan Exiles
fr,Conan Exiles,Conan Exiles
es,Conan Exiles,Conan Exiles
it,Conan Exiles,Conan Exiles
no,Conan Exiles,Conan Exiles
vi,Conan Exiles,Conan Exiles
fi,Conan Exiles,Conan Exiles
zh-yue,流放者柯南,Conan Exiles
br,Conan Exiles,Conan Exiles
arz,كونان اكزيلز,Conan Exiles
en,Kemono Friends,Kemono Friends
ja,けものフレンズ,Kemono Friends
zh,動物朋友,Kemono Friends
ru,Kemono Friends,Kemono Friends
id,Kemono Friends,Kemono Friends
it,Kemono Friends,Kemono Friends
th,เคะโมะโนะเฟรนด์ส,Kemono Friends
de,Kemono Friends,Kemono Friends
tr,Kemono Friends,Kemono Friends
ko,케모노 프렌즈,Kemono Friends
ms,Kemono Friends,Kemono Friends
ga,Cairde Kemono,Kemono Friends
zh-classical,獸友記,Kemono Friends
zh-yue,動物朋友,Kemono Friends
zh-min-nan,Tōng-bu̍t Pêng-iú,Kemono Friends
en,Stonehearth,Stonehearth
tr,Stonehearth,Stonehearth
th,สโตนฮาร์ท,Stonehearth
en,XS Junior League Soccer,XS Junior League Soccer
en,Dark Nebula (board game),Dark Nebula (board game)
en,A-Men 2,A-Men 2
en,I Expect You to Die,I Expect You to Die
fr,I Expect You to Die,I Expect You to Die
en,Wheels of Aurelia,Wheels of Aurelia
en,World Snooker Championship 2005 (video game),World Snooker Championship 2005 (video game)
en,Alida (video game),Alida (video game)
en,Arabian Nights (2001 video game),Arabian Nights (2001 video game)
en,Pharaoh Rebirth,Pharaoh Rebirth
ja,CIRCLET PRINCESS,Circlet Princess
en,Circlet Princess,Circlet Princess
zh,環戰公主,Circlet Princess
ko,서클릿 프린세스,Circlet Princess
en,Tales from the Loop (role-playing game),Tales from the Loop (role-playing game)
ru,Тайны эхосферы,Tales from the Loop (role-playing game)
sv,Ur varselklotet,Tales from the Loop (role-playing game)
uk,Оповідки з Кільця (рольова настільна гра),Tales from the Loop (role-playing game)
en,Kenichiro Takaki,Kenichiro Takaki
ja,高木謙一郎,Kenichiro Takaki
fr,Kenichiro Takaki,Kenichiro Takaki
it,Ken'ichirō Takaki,Kenichiro Takaki
hu,Takaki Kenicsiró,Kenichiro Takaki
en,Magnavox Odyssey,Magnavox Odyssey
es,Magnavox Odyssey,Magnavox Odyssey
fr,Magnavox Odyssey,Magnavox Odyssey
ru,Magnavox Odyssey,Magnavox Odyssey
ja,オデッセイ (ゲーム機),Magnavox Odyssey
pt,Magnavox Odyssey,Magnavox Odyssey
de,Odyssey (Spielkonsole),Magnavox Odyssey
it,Magnavox Odyssey,Magnavox Odyssey
pl,Magnavox Odyssey,Magnavox Odyssey
zh,米罗华奥德赛,Magnavox Odyssey
nl,Magnavox Odyssey,Magnavox Odyssey
fi,Magnavox Odyssey,Magnavox Odyssey
tr,Magnavox Odyssey,Magnavox Odyssey
cs,Magnavox Odyssey,Magnavox Odyssey
sv,Magnavox Odyssey,Magnavox Odyssey
uk,Magnavox Odyssey,Magnavox Odyssey
ko,마그나복스 오디세이,Magnavox Odyssey
el,Magnavox Odyssey,Magnavox Odyssey
th,แม็กนาวอกซ์ โอดีสซี,Magnavox Odyssey
da,Magnavox Odyssey,Magnavox Odyssey
id,Magnavox Odyssey,Magnavox Odyssey
no,Magnavox Odyssey,Magnavox Odyssey
ca,Magnavox Odyssey,Magnavox Odyssey
ro,Magnavox Odyssey,Magnavox Odyssey
hr,Magnavox Odyssey,Magnavox Odyssey
ms,Magnavox Odyssey,Magnavox Odyssey
simple,Magnavox Odyssey,Magnavox Odyssey
ast,Magnavox Odyssey,Magnavox Odyssey
lt,Magnavox Odyssey,Magnavox Odyssey
et,Magnavox Odyssey,Magnavox Odyssey
jv,Magnavox Odyssey,Magnavox Odyssey
ka,Magnavox Odyssey,Magnavox Odyssey
zh-yue,Magnavox Odyssey,Magnavox Odyssey
wuu,米罗华奥德赛,Magnavox Odyssey
be,Magnavox Odyssey,Magnavox Odyssey
an,Magnavox Odyssey,Magnavox Odyssey
ban,Magnavox Odyssey,Magnavox Odyssey
eu,Magnavox Odyssey,Magnavox Odyssey
eo,Odyssey 1TL200,Magnavox Odyssey
lmo,Magnavox Odyssey,Magnavox Odyssey
qu,Magnavox Odyssey,Magnavox Odyssey
en,Amstrad Action,Amstrad Action
ms,Tindakan Amstrad,Amstrad Action
fr,Amstrad Action,Amstrad Action
es,Amstrad Action,Amstrad Action
fi,Amstrad Action,Amstrad Action
en,Rise of the Robots,Rise of the Robots
de,Rise of the Robots,Rise of the Robots
es,Rise of the Robots,Rise of the Robots
fr,Rise of the Robots,Rise of the Robots
it,Rise of the Robots,Rise of the Robots
pl,Rise of the Robots,Rise of the Robots
arz,صعود الروبوتات,Rise of the Robots
nl,Rise of the Robots,Rise of the Robots
sv,Rise of the Robots,Rise of the Robots
en,Genesis3D,Genesis3D
en,Alley Cat (video game),Alley Cat (video game)
ru,Alley Cat,Alley Cat (video game)
de,Alley Cat,Alley Cat (video game)
es,Alley Cat,Alley Cat (video game)
it,Alley Cat,Alley Cat (video game)
fi,Alley Cat,Alley Cat (video game)
pl,Alley Cat,Alley Cat (video game)
nl,Alley Cat,Alley Cat (video game)
fr,Alley Cat,Alley Cat (video game)
hu,Alley Cat,Alley Cat (video game)
uk,Alley Cat (відеогра),Alley Cat (video game)
lld,Alley Cat,Alley Cat (video game)
en,Alien 8,Alien 8
es,Alien 8,Alien 8
it,Alien 8,Alien 8
fr,Alien 8,Alien 8
pt,Alien 8,Alien 8
nl,Alien 8,Alien 8
lld,Alien 8,Alien 8
en,Ridley (Metroid),Ridley (Metroid)
ja,リドリー,Ridley (Metroid)
es,Ridley (Metroid),Ridley (Metroid)
it,Ridley (personaggio),Ridley (Metroid)
zh,利德雷,Ridley (Metroid)
fi,Ridley (Metroid),Ridley (Metroid)
da,Ridley (figur),Ridley (Metroid)
ca,Ridley,Ridley (Metroid)
simple,Ridley (Metroid),Ridley (Metroid)
en,Redemption game,Redemption game
fr,Jeu de rachat,Redemption game
ru,Игра с выкупом,Redemption game
en,The Wizard (1989 film),The Wizard (1989 film)
it,Il piccolo grande mago dei videogames,The Wizard (1989 film)
es,The Wizard (película),The Wizard (1989 film)
ru,"Волшебник (фильм, 1989)",The Wizard (1989 film)
de,Joy Stick Heroes,The Wizard (1989 film)
fr,Vidéokid : L'Enfant génial,The Wizard (1989 film)
pt,The Wizard (filme),The Wizard (1989 film)
ja,スウィート・ロード,The Wizard (1989 film)
ko,전자 오락의 마법사,The Wizard (1989 film)
nl,The Wizard (1989),The Wizard (1989 film)
fi,Game Over (vuoden 1989 elokuva),The Wizard (1989 film)
ms,"Filem The Wizard, 1989",The Wizard (1989 film)
simple,The Wizard (movie),The Wizard (1989 film)
en,Mortal Kombat 3,Mortal Kombat 3
ru,Mortal Kombat 3,Mortal Kombat 3
es,Mortal Kombat 3,Mortal Kombat 3
pt,Mortal Kombat 3,Mortal Kombat 3
it,Mortal Kombat 3,Mortal Kombat 3
fr,Mortal Kombat 3,Mortal Kombat 3
de,Mortal Kombat 3,Mortal Kombat 3
tr,Mortal Kombat 3,Mortal Kombat 3
pl,Mortal Kombat 3,Mortal Kombat 3
hu,Mortal Kombat 3,Mortal Kombat 3
uk,Mortal Kombat 3,Mortal Kombat 3
zh,真人快打3,Mortal Kombat 3
cs,Mortal Kombat 3,Mortal Kombat 3
vi,Mortal Kombat 3,Mortal Kombat 3
sv,Mortal Kombat 3,Mortal Kombat 3
az,Mortal Kombat 3,Mortal Kombat 3
hy,Mortal Kombat 3,Mortal Kombat 3
arz,مورتال كومبات 3,Mortal Kombat 3
lld,Mortal Kombat 3,Mortal Kombat 3
en,Trauma Studios,Trauma Studios
it,Trauma Studios,Trauma Studios
es,Trauma Studios,Trauma Studios
en,Ubisoft Reflections,Ubisoft Reflections
ru,Ubisoft Reflections,Ubisoft Reflections
fr,Ubisoft Reflections,Ubisoft Reflections
es,Ubisoft Reflections,Ubisoft Reflections
it,Ubisoft Reflections,Ubisoft Reflections
de,Ubisoft Reflections,Ubisoft Reflections
pl,Ubisoft Reflections,Ubisoft Reflections
zh,育碧回聲,Ubisoft Reflections
tr,Ubisoft Reflections,Ubisoft Reflections
nl,Ubisoft Reflections,Ubisoft Reflections
hu,Ubisoft Reflections,Ubisoft Reflections
uk,Ubisoft Reflections,Ubisoft Reflections
arz,يوبى سوفت ريفلكشنز,Ubisoft Reflections
azb,یوبی سوفت ریفلکشنز,Ubisoft Reflections
en,Newsfield,Newsfield
fi,Newsfield,Newsfield
fr,Newsfield,Newsfield
en,SWAT 3: Close Quarters Battle,SWAT 3: Close Quarters Battle
ru,SWAT 3: Close Quarters Battle,SWAT 3: Close Quarters Battle
de,SWAT 3: Close Quarters Battle,SWAT 3: Close Quarters Battle
fr,SWAT 3: Close Quarters Battle,SWAT 3: Close Quarters Battle
it,SWAT 3: Close Quarters Battle,SWAT 3: Close Quarters Battle
pl,SWAT 3: Close Quarters Battle,SWAT 3: Close Quarters Battle
th,สวาต 3: โคลสควอเตอส์แบตเทิล,SWAT 3: Close Quarters Battle
nl,SWAT 3: Close Quarters Battle,SWAT 3: Close Quarters Battle
zh,迅雷先鋒3：就地正法,SWAT 3: Close Quarters Battle
fi,SWAT 3: Close Quarters Battle,SWAT 3: Close Quarters Battle
lld,SWAT 3: Close Quarters Battle,SWAT 3: Close Quarters Battle
en,Teddy Boy Blues,Teddy Boy Blues
ja,テディーボーイ・ブルース,Teddy Boy Blues
fr,Teddy Boy (jeu vidéo),Teddy Boy Blues
ko,테디 보이 블루스,Teddy Boy Blues
lld,Teddy Boy Blues,Teddy Boy Blues
en,Electroplankton,Electroplankton
ja,エレクトロプランクトン,Electroplankton
es,Electroplankton,Electroplankton
fr,Electroplankton,Electroplankton
ca,Electroplankton,Electroplankton
it,Electroplankton,Electroplankton
eo,Elektroplanktono,Electroplankton
arz,الكتروبلانكتون,Electroplankton
lld,Electroplankton,Electroplankton
fi,Porrasturvat – Stair Dismount,Stair Dismount
en,Stair Dismount,Stair Dismount
es,Stair Dismount,Stair Dismount
lld,Stair Dismount,Stair Dismount
en,Moonmist,Moonmist
fr,Moonmist,Moonmist
de,Moonmist,Moonmist
nl,Moonmist,Moonmist
lld,Moonmist,Moonmist
en,Lure of the Temptress,Lure of the Temptress
de,Lure of the Temptress,Lure of the Temptress
fr,Lure of the Temptress,Lure of the Temptress
it,Lure of the Temptress,Lure of the Temptress
ru,Lure of the Temptress,Lure of the Temptress
es,Lure of the Temptress,Lure of the Temptress
pl,Lure of the Temptress,Lure of the Temptress
fi,Lure of the Temptress,Lure of the Temptress
nl,Lure of the Temptress,Lure of the Temptress
cs,Lure of the Temptress,Lure of the Temptress
lld,Lure of the Temptress,Lure of the Temptress
arz,لور اوف ث تيمپتريس,Lure of the Temptress
sv,Lure of the Temptress,Lure of the Temptress
en,Eiji Aonuma,Eiji Aonuma
ja,青沼英二,Eiji Aonuma
fr,Eiji Aonuma,Eiji Aonuma
es,Eiji Aonuma,Eiji Aonuma
zh,青沼英二,Eiji Aonuma
pt,Eiji Aonuma,Eiji Aonuma
de,Eiji Aonuma,Eiji Aonuma
it,Eiji Aonuma,Eiji Aonuma
ru,"Аонума, Эйдзи",Eiji Aonuma
ko,아오누마 에이지,Eiji Aonuma
nl,Eiji Aonuma,Eiji Aonuma
fi,Eiji Aonuma,Eiji Aonuma
simple,Eiji Aonuma,Eiji Aonuma
sv,Eiji Aonuma,Eiji Aonuma
ast,Eiji Aonuma,Eiji Aonuma
no,Eiji Aonuma,Eiji Aonuma
th,เอจิ อะโอะนุมะ,Eiji Aonuma
uk,Eiji Aonuma,Eiji Aonuma
ca,Eiji Aonuma,Eiji Aonuma
wuu,青沼英二,Eiji Aonuma
nn,Eiji Aonuma,Eiji Aonuma
su,Eiji Aonuma,Eiji Aonuma
arz,ايجى انوما,Eiji Aonuma
en,Super Punch-Out!! (arcade game),Super Punch-Out!! (arcade game)
ja,スーパーパンチアウト!!,Super Punch-Out!! (arcade game)
es,Super Punch Out! (arcade),Super Punch-Out!! (arcade game)
it,Super Punch-Out!! (videogioco 1985),Super Punch-Out!! (arcade game)
ko,슈퍼 펀치 아웃!! (1984년 비디오 게임),Super Punch-Out!! (arcade game)
lld,Super Punch-Out!!,Super Punch-Out!! (arcade game)
en,Ratchet: Deadlocked,Ratchet: Deadlocked
ja,ラチェット&クランク4th ギリギリ銀河のギガバトル,Ratchet: Deadlocked
it,Ratchet: Gladiator,Ratchet: Deadlocked
fr,Ratchet: Gladiator,Ratchet: Deadlocked
es,Ratchet: Deadlocked,Ratchet: Deadlocked
ru,Ratchet: Deadlocked,Ratchet: Deadlocked
fi,Ratchet: Gladiator,Ratchet: Deadlocked
pt,Ratchet: Deadlocked,Ratchet: Deadlocked
ko,라쳇 & 클랭크: 공구전사 위기일발,Ratchet: Deadlocked
nl,Ratchet: Gladiator,Ratchet: Deadlocked
sv,Ratchet: Gladiator,Ratchet: Deadlocked
da,Ratchet: Gladiator,Ratchet: Deadlocked
ca,Ratchet: Deadlocked,Ratchet: Deadlocked
arz,راتشت اند كلانك: ديدلوكد,Ratchet: Deadlocked
lld,Ratchet: Deadlocked,Ratchet: Deadlocked
uz,Ratchet: Deadlocked,Ratchet: Deadlocked
en,1988 in games,1988 in games
fr,1988 en jeu,1988 in games
vi,Trò chơi năm 1988,1988 in games
en,Dig Dug II,Dig Dug II
ja,ディグダグII,Dig Dug II
es,Dig Dug II,Dig Dug II
de,Dig Dug II,Dig Dug II
zh,打空气II,Dig Dug II
fr,Dig Dug II,Dig Dug II
it,Dig Dug II,Dig Dug II
nl,Dig Dug II: Trouble in Paradise,Dig Dug II
arz,ديج دوج 2,Dig Dug II
ko,디그 더그 II,Dig Dug II
lld,Dig Dug II,Dig Dug II
en,Movie Battles,Movie Battles
ru,Movie Battles 2,Movie Battles
pl,Movie Battles II,Movie Battles
fr,Movie Battles,Movie Battles
pt,Movie Battles,Movie Battles
hu,Movie Battles,Movie Battles
eo,Movie Battles II,Movie Battles
en,FromSoftware,FromSoftware
ja,フロム・ソフトウェア,FromSoftware
ru,FromSoftware,FromSoftware
fr,FromSoftware,FromSoftware
de,FromSoftware,FromSoftware
es,FromSoftware,FromSoftware
it,FromSoftware,FromSoftware
pt,FromSoftware,FromSoftware
zh,FromSoftware,FromSoftware
