lang,topic,topic_in_English
it,Teenage Mutant Ninja Turtles: Turtles in Time,Teenage Mutant Ninja Turtles: Turtles in Time
sv,Teenage Mutant Ninja Turtles: Turtles in Time,Teenage Mutant Ninja Turtles: Turtles in Time
nl,Teenage Mutant Ninja Turtles: Turtles in Time,Teenage Mutant Ninja Turtles: Turtles in Time
arz,تورتلوز ان تايم,Teenage Mutant Ninja Turtles: Turtles in Time
ko,틴에이지 뮤턴트 닌자 터틀스: 터틀스 인 타임,Teenage Mutant Ninja Turtles: Turtles in Time
lld,Teenage Mutant Ninja Turtles: Turtles in Time,Teenage Mutant Ninja Turtles: Turtles in Time
en,Big Boss (Metal Gear),Big Boss (Metal Gear)
ja,ビッグ・ボス,Big Boss (Metal Gear)
fr,Big Boss,Big Boss (Metal Gear)
es,Big Boss,Big Boss (Metal Gear)
it,Big Boss,Big Boss (Metal Gear)
ru,Биг Босс (Metal Gear),Big Boss (Metal Gear)
zh,裸蛇,Big Boss (Metal Gear)
pl,Big Boss (Metal Gear),Big Boss (Metal Gear)
pt,Big Boss (Metal Gear),Big Boss (Metal Gear)
fi,Big Boss,Big Boss (Metal Gear)
sv,Big Boss (Metal Gear),Big Boss (Metal Gear)
nl,Naked Snake,Big Boss (Metal Gear)
simple,Big Boss,Big Boss (Metal Gear)
is,Big Boss,Big Boss (Metal Gear)
ca,Big Boss,Big Boss (Metal Gear)
br,Big Boss,Big Boss (Metal Gear)
en,Eamon (video game),Eamon (video game)
ru,Eamon,Eamon (video game)
zh,Eamon,Eamon (video game)
fr,Eamon (jeu vidéo),Eamon (video game)
en,Ultima VIII: Pagan,Ultima VIII: Pagan
de,Ultima VIII: Pagan,Ultima VIII: Pagan
ru,Ultima VIII: Pagan,Ultima VIII: Pagan
es,Ultima VIII,Ultima VIII: Pagan
it,Ultima VIII,Ultima VIII: Pagan
fr,Ultima VIII: Pagan,Ultima VIII: Pagan
fi,Ultima VIII,Ultima VIII: Pagan
ko,울티마 VIII: 페이건,Ultima VIII: Pagan
lld,Ultima VIII: Pagan,Ultima VIII: Pagan
arz,التيما ڤي: پاجان,Ultima VIII: Pagan
en,Icewind Dale II,Icewind Dale II
ru,Icewind Dale II,Icewind Dale II
de,Icewind Dale II,Icewind Dale II
pl,Icewind Dale II,Icewind Dale II
fr,Icewind Dale II,Icewind Dale II
es,Icewind Dale II,Icewind Dale II
it,Icewind Dale II,Icewind Dale II
zh,冰风谷II,Icewind Dale II
uk,Icewind Dale II,Icewind Dale II
fi,Icewind Dale II,Icewind Dale II
sv,Icewind Dale II,Icewind Dale II
cs,Icewind Dale II,Icewind Dale II
hu,Icewind Dale II,Icewind Dale II
nl,Icewind Dale II,Icewind Dale II
ko,아이스윈드 데일 II,Icewind Dale II
no,Icewind Dale II,Icewind Dale II
arz,ايسيويند دال اى,Icewind Dale II
lld,Icewind Dale II,Icewind Dale II
en,Adventures of Lolo 3,Adventures of Lolo 3
es,Adventures of Lolo 3,Adventures of Lolo 3
it,Adventures of Lolo 3,Adventures of Lolo 3
fr,Adventures of Lolo 3,Adventures of Lolo 3
gl,Adventures of Lolo 3,Adventures of Lolo 3
sv,Adventures of Lolo 3,Adventures of Lolo 3
lld,Adventures of Lolo 3,Adventures of Lolo 3
nl,Adventures of Lolo 3,Adventures of Lolo 3
en,Music of Final Fantasy X,Music of Final Fantasy X
fr,Musique de Final Fantasy X,Music of Final Fantasy X
ru,Музыка Final Fantasy X,Music of Final Fantasy X
it,Final Fantasy X Original Soundtrack,Music of Final Fantasy X
en,Pogo.com,Pogo.com
fr,Pogo.com,Pogo.com
de,Pogo (Website),Pogo.com
hr,Pogo.com,Pogo.com
en,Invasion (Magic: The Gathering),Invasion (Magic: The Gathering)
en,NV1,NV1
ru,NV1,NV1
de,Nvidia NV1,NV1
ja,NV1,NV1
fr,NV1,NV1
it,NV1,NV1
es,NV1,NV1
zh,NVIDIA NV1,NV1
ko,NV1,NV1
pt,NV1,NV1
sk,NV1,NV1
zh-yue,NV1,NV1
en,Untold Legends: Brotherhood of the Blade,Untold Legends: Brotherhood of the Blade
fr,Untold Legends : Confrérie de l'épée,Untold Legends: Brotherhood of the Blade
pt,Untold Legends: Brotherhood of the Blade,Untold Legends: Brotherhood of the Blade
lld,Untold Legends: Brotherhood of the Blade,Untold Legends: Brotherhood of the Blade
arz,انتولد ليجيندس: بروثيرود اوف ث بلاد,Untold Legends: Brotherhood of the Blade
en,NBA Live 2001,NBA Live 2001
fr,NBA Live 2001,NBA Live 2001
pt,NBA Live 2001,NBA Live 2001
fi,NBA Live 2001,NBA Live 2001
de,NBA Live 2001,NBA Live 2001
lld,NBA Live 2001,NBA Live 2001
sv,NBA Live 2001,NBA Live 2001
en,Blood Omen: Legacy of Kain,Blood Omen: Legacy of Kain
ru,Blood Omen: Legacy of Kain,Blood Omen: Legacy of Kain
es,Blood Omen: Legacy of Kain,Blood Omen: Legacy of Kain
it,Blood Omen: Legacy of Kain,Blood Omen: Legacy of Kain
fr,Blood Omen: Legacy of Kain,Blood Omen: Legacy of Kain
pt,Blood Omen: Legacy of Kain,Blood Omen: Legacy of Kain
ja,ケイン・ザ・バンパイア,Blood Omen: Legacy of Kain
pl,Blood Omen: Legacy of Kain,Blood Omen: Legacy of Kain
uk,Blood Omen: Legacy of Kain,Blood Omen: Legacy of Kain
arz,بلود اومين: ليجسى اوف كاين,Blood Omen: Legacy of Kain
be,Blood Omen: Legacy of Kain,Blood Omen: Legacy of Kain
gl,Blood Omen: Legacy of Kain,Blood Omen: Legacy of Kain
lld,Blood Omen: Legacy of Kain,Blood Omen: Legacy of Kain
sl,Blood Omen: Legacy of Kain,Blood Omen: Legacy of Kain
en,Makai Kingdom: Chronicles of the Sacred Tome,Makai Kingdom: Chronicles of the Sacred Tome
ja,ファントム・キングダム,Makai Kingdom: Chronicles of the Sacred Tome
fr,Makai Kingdom: Chronicles of the Sacred Tome,Makai Kingdom: Chronicles of the Sacred Tome
it,Makai Kingdom: Chronicles of the Sacred Tome,Makai Kingdom: Chronicles of the Sacred Tome
lld,Makai Kingdom: Chronicles of the Sacred Tome,Makai Kingdom: Chronicles of the Sacred Tome
en,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
it,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
fr,Tomb Raider : La Révélation finale,Tomb Raider: The Last Revelation
ru,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
de,Tomb Raider IV: The Last Revelation,Tomb Raider: The Last Revelation
es,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
pl,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
zh,古墓丽影：最后的启示,Tomb Raider: The Last Revelation
tr,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
uk,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
pt,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
cs,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
fi,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
nl,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
sv,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
el,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
ko,툼레이더: 마지막 계시록,Tomb Raider: The Last Revelation
ro,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
lt,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
sc,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
simple,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
da,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
arz,تومب رايدير: ث لاسانت ريڤيلاتيون,Tomb Raider: The Last Revelation
lld,Tomb Raider: The Last Revelation,Tomb Raider: The Last Revelation
en,Tecmo Baseball,Tecmo Baseball
sv,Tecmo Baseball,Tecmo Baseball
nl,Tecmo Baseball,Tecmo Baseball
en,Paul Phoenix (Tekken),Paul Phoenix (Tekken)
it,Paul Phoenix,Paul Phoenix (Tekken)
ru,Пол Феникс,Paul Phoenix (Tekken)
es,Paul Phoenix,Paul Phoenix (Tekken)
fr,Paul Phoenix,Paul Phoenix (Tekken)
pt,Paul Phoenix,Paul Phoenix (Tekken)
ko,폴 피닉스,Paul Phoenix (Tekken)
th,พอล ฟีนิกซ์,Paul Phoenix (Tekken)
nl,Paul Phoenix,Paul Phoenix (Tekken)
simple,Paul Phoenix (Tekken),Paul Phoenix (Tekken)
el,Paul Phoenix (Tekken),Paul Phoenix (Tekken)
sv,Paul Phoenix,Paul Phoenix (Tekken)
en,Syndicate Wars,Syndicate Wars
de,Syndicate Wars,Syndicate Wars
fr,Syndicate Wars,Syndicate Wars
it,Syndicate Wars,Syndicate Wars
lld,Syndicate Wars,Syndicate Wars
bg,Syndicate Wars,Syndicate Wars
arz,سينديكات وارس,Syndicate Wars
en,Hillsfar,Hillsfar
ja,ヒルズファー,Hillsfar
de,Hillsfar,Hillsfar
es,Advanced Dungeons and Dragons: Hillsfar,Hillsfar
it,Hillsfar,Hillsfar
fr,Hillsfar,Hillsfar
arz,هيلسفار,Hillsfar
lld,Hillsfar,Hillsfar
nl,Hillsfar,Hillsfar
sv,Hillsfar,Hillsfar
en,Amped 3,Amped 3
es,Amped 3,Amped 3
it,Amped 3,Amped 3
fr,Amped 3,Amped 3
lld,Amped 3,Amped 3
en,The Gem and the Staff,The Gem and the Staff
en,Starcade,Starcade
en,Rise of the Phoenix,Rise of the Phoenix
en,Exolon,Exolon
ru,Exolon,Exolon
de,Exolon,Exolon
es,Exolon,Exolon
it,Exolon,Exolon
fr,Exolon,Exolon
nl,Exolon,Exolon
lld,Exolon,Exolon
en,Imperium Galactica II: Alliances,Imperium Galactica II: Alliances
ru,Imperium Galactica II: Alliances,Imperium Galactica II: Alliances
hu,Imperium Galactica II,Imperium Galactica II: Alliances
fr,Imperium Galactica II: Alliances,Imperium Galactica II: Alliances
it,Imperium Galactica II,Imperium Galactica II: Alliances
fi,Imperium Galactica II,Imperium Galactica II: Alliances
lld,Imperium Galactica II: Alliances,Imperium Galactica II: Alliances
en,Barbie: Super Model,Barbie: Super Model
it,Barbie Super Model,Barbie: Super Model
fr,Barbie: Super Model,Barbie: Super Model
pt,Barbie Super Model,Barbie: Super Model
sv,Barbie: Super Model,Barbie: Super Model
en,Grind Session,Grind Session
it,Grind Session,Grind Session
fr,Grind Session,Grind Session
lld,Grind Session,Grind Session
ja,RPGツクール95,RPG Maker 95
en,RPG Maker 95,RPG Maker 95
vi,RPG Maker 95,RPG Maker 95
en,List of crossovers in video games,List of crossovers in video games
ro,Joc video crossover,List of crossovers in video games
en,Tiny Toon Adventures: Toonenstein,Tiny Toon Adventures: Toonenstein
en,Go! Go! Hypergrind,Go! Go! Hypergrind
fr,Go! Go! Hypergrind,Go! Go! Hypergrind
en,Asylum (1981 video game),Asylum (1981 video game)
de,Asylum (Computerspiel),Asylum (1981 video game)
it,Asylum (videogioco),Asylum (1981 video game)
lld,Asylum,Asylum (1981 video game)
en,Cabela's Big Game Hunter (video game),Cabela's Big Game Hunter (video game)
fi,Cabela’s Big Game Hunter,Cabela's Big Game Hunter (video game)
en,Sub-Terrania,Sub-Terrania
ru,Sub-terrania,Sub-Terrania
fr,Sub-Terrania,Sub-Terrania
it,Sub-Terrania,Sub-Terrania
lld,Sub-Terrania,Sub-Terrania
sv,Sub-Terrania,Sub-Terrania
en,Armored Warriors,Armored Warriors
ja,パワード ギア,Armored Warriors
fr,Armored Warriors,Armored Warriors
ko,아머드 워리어즈,Armored Warriors
it,Armored Warriors,Armored Warriors
lld,Armored Warriors,Armored Warriors
en,David Wesely,David Wesely
es,David Wesely,David Wesely
en,System Sacom,System Sacom
ja,システムサコム,System Sacom
en,GameNOW,GameNOW
fr,GameNow,GameNOW
az,GameNOW,GameNOW
en,Digimon Adventure: Anode/Cathode Tamer,Digimon Adventure: Anode/Cathode Tamer
it,Digimon Adventure: Anode/Cathode Tamer,Digimon Adventure: Anode/Cathode Tamer
fi,Digimon Adventure: Anode ja Cathode Tamer,Digimon Adventure: Anode/Cathode Tamer
fr,Digimon Adventure: Anode/Cathode Tamer,Digimon Adventure: Anode/Cathode Tamer
lld,Digimon Adventure: Anode/Cathode Tamer,Digimon Adventure: Anode/Cathode Tamer
en,WCW SuperBrawl Wrestling,WCW SuperBrawl Wrestling
it,WCW SuperBrawl Wrestling,WCW SuperBrawl Wrestling
fr,WCW SuperBrawl Wrestling,WCW SuperBrawl Wrestling
arz,دبليو سى دبليو سوبربرول ريستلنج,WCW SuperBrawl Wrestling
lld,WCW SuperBrawl Wrestling,WCW SuperBrawl Wrestling
en,Super SWIV,Super SWIV
ja,スーパーSWIV,Super SWIV
sv,Super SWIV,Super SWIV
lld,Super SWIV,Super SWIV
en,Spot Goes To Hollywood,Spot Goes To Hollywood
ru,Spot Goes to Hollywood,Spot Goes To Hollywood
fr,Spot Goes to Hollywood,Spot Goes To Hollywood
lld,Spot Goes To Hollywood,Spot Goes To Hollywood
nl,Spot Goes To Hollywood,Spot Goes To Hollywood
en,The Powerpuff Girls: Chemical X-Traction,The Powerpuff Girls: Chemical X-Traction
fr,The Powerpuff Girls: Chemical X-traction,The Powerpuff Girls: Chemical X-Traction
simple,The Powerpuff Girls: Chemical X-Traction,The Powerpuff Girls: Chemical X-Traction
en,Avengers in Galactic Storm,Avengers in Galactic Storm
es,Avengers in Galactic Storm,Avengers in Galactic Storm
az,Avengers in Galactic Storm,Avengers in Galactic Storm
en,Area movement,Area movement
en,Tsunami Games,Tsunami Games
ja,クシコス・ポスト,Csikós Post
en,Csikós Post,Csikós Post
zh,邮递马车,Csikós Post
ko,크시코스의 우편마차,Csikós Post
es,Csikós Post,Csikós Post
en,Fort Apocalypse,Fort Apocalypse
de,Fort Apocalypse,Fort Apocalypse
fr,Fort Apocalypse,Fort Apocalypse
it,Fort Apocalypse,Fort Apocalypse
lld,Fort Apocalypse,Fort Apocalypse
ja,ツインビーRPG,TwinBee RPG
en,TwinBee RPG,TwinBee RPG
es,TwinBee RPG,TwinBee RPG
it,TwinBee RPG,TwinBee RPG
en,Ganbarion,Ganbarion
ja,ガンバリオン,Ganbarion
fr,Ganbarion,Ganbarion
es,Ganbarion,Ganbarion
it,Ganbarion,Ganbarion
arz,جانباريون,Ganbarion
tr,Ganbarion,Ganbarion
en,Worms Forts: Under Siege,Worms Forts: Under Siege
ru,Worms Forts: Under Siege,Worms Forts: Under Siege
es,Worms Forts: Under Siege,Worms Forts: Under Siege
de,Worms Forts: Unter Belagerung,Worms Forts: Under Siege
pl,Worms Forts: Oblężenie,Worms Forts: Under Siege
fr,Worms Forts : État de siège,Worms Forts: Under Siege
it,Worms Forts: Under Siege,Worms Forts: Under Siege
pt,Worms Forts: Under Siege,Worms Forts: Under Siege
fi,Worms Forts: Under Siege,Worms Forts: Under Siege
sv,Worms Forts: Under Siege,Worms Forts: Under Siege
lld,Worms Forts: Under Siege,Worms Forts: Under Siege
arz,ورمس فورتس: وندير سيج,Worms Forts: Under Siege
en,AssaultCube,AssaultCube
fr,AssaultCube,AssaultCube
de,AssaultCube,AssaultCube
ru,AssaultCube,AssaultCube
es,AssaultCube,AssaultCube
ja,AssaultCube,AssaultCube
it,AssaultCube,AssaultCube
pl,AssaultCube,AssaultCube
zh,AssaultCube,AssaultCube
nl,AssaultCube,AssaultCube
ko,어썰트큐브,AssaultCube
fi,AssaultCube,AssaultCube
gl,AssaultCube,AssaultCube
ca,AssaultCube,AssaultCube
en,Bandai Namco Entertainment,Bandai Namco Entertainment
ja,バンダイナムコエンターテインメント,Bandai Namco Entertainment
zh,万代南梦宫娱乐,Bandai Namco Entertainment
ru,Bandai Namco Entertainment,Bandai Namco Entertainment
es,Bandai Namco Entertainment,Bandai Namco Entertainment
fr,Bandai Namco Entertainment,Bandai Namco Entertainment
ko,반다이 남코 엔터테인먼트,Bandai Namco Entertainment
it,Bandai Namco Entertainment,Bandai Namco Entertainment
pt,Bandai Namco Entertainment,Bandai Namco Entertainment
id,Bandai Namco Entertainment,Bandai Namco Entertainment
pl,Bandai Namco Entertainment,Bandai Namco Entertainment
vi,Bandai Namco Entertainment,Bandai Namco Entertainment
fi,Bandai Namco Entertainment,Bandai Namco Entertainment
ca,Bandai Namco Entertainment,Bandai Namco Entertainment
hr,Namco Bandai Games,Bandai Namco Entertainment
azb,باندای نامکو ایله‌نجه,Bandai Namco Entertainment
arz,بانداى نامكو انترتنمنت,Bandai Namco Entertainment
az,Bandai Namco Entertainment,Bandai Namco Entertainment
th,บันไดนัมโคเอนเตอร์เทนเมนต์,Bandai Namco Entertainment
tr,Bandai Namco Entertainment,Bandai Namco Entertainment
uk,Bandai Namco Entertainment,Bandai Namco Entertainment
hu,Bandai Namco Entertainment,Bandai Namco Entertainment
zh-yue,Bandai Namco Entertainment,Bandai Namco Entertainment
sv,Bandai Namco Entertainment,Bandai Namco Entertainment
no,Bandai Namco Entertainment,Bandai Namco Entertainment
la,Namco Bandai Games,Bandai Namco Entertainment
ms,Bandai Namco Entertainment,Bandai Namco Entertainment
lt,Bandai Namco Entertainment,Bandai Namco Entertainment
wuu,万代南梦宫娱乐,Bandai Namco Entertainment
hy,Bandai Namco Entertainment,Bandai Namco Entertainment
en,Return to Dark Castle,Return to Dark Castle
it,Return to Dark Castle,Return to Dark Castle
en,Kaos Studios,Kaos Studios
ru,Kaos Studios,Kaos Studios
fr,Kaos Studios,Kaos Studios
de,Kaos Studios,Kaos Studios
nl,Kaos Studios,Kaos Studios
hu,Kaos Studios,Kaos Studios
en,Adventure Master,Adventure Master
de,Adventure Master,Adventure Master
en,Alien Syndrome (2007 video game),Alien Syndrome (2007 video game)
de,Alien Syndrome (2007),Alien Syndrome (2007 video game)
it,Alien Syndrome (videogioco 2007),Alien Syndrome (2007 video game)
fi,Alien Syndrome (vuoden 2007 videopeli),Alien Syndrome (2007 video game)
lld,Alien Syndrome,Alien Syndrome (2007 video game)
sv,Alien Syndrome (2007),Alien Syndrome (2007 video game)
en,Jawa: Mammoth to Himitsu no Ishi,Jawa: Mammoth to Himitsu no Ishi
id,Jawa: Mammoth to Himitsu no Ishi,Jawa: Mammoth to Himitsu no Ishi
lld,Jawa: Mammoth to Himitsu no Ishi,Jawa: Mammoth to Himitsu no Ishi
en,Aztec Challenge,Aztec Challenge
de,Aztec Challenge,Aztec Challenge
it,Aztec Challenge,Aztec Challenge
lld,Aztec Challenge,Aztec Challenge
en,CSI (video games),CSI (video games)
de,CSI (Computerspielreihe),CSI (video games)
fr,Liste de jeux vidéo Les Experts,CSI (video games)
pt,Jogos de CSI,CSI (video games)
es,CSI (videojuegos),CSI (video games)
en,SOCOM U.S. Navy SEALs: Tactical Strike,SOCOM U.S. Navy SEALs: Tactical Strike
fr,SOCOM: U.S. Navy SEALs - Tactical Strike,SOCOM U.S. Navy SEALs: Tactical Strike
lld,SOCOM: U.S. Navy SEALs Tactical Strike,SOCOM U.S. Navy SEALs: Tactical Strike
en,PixelJunk,PixelJunk
ja,PixelJunk,PixelJunk
fr,PixelJunk,PixelJunk
pt,PixelJunk,PixelJunk
it,PixelJunk,PixelJunk
en,Gamecock Media Group,Gamecock Media Group
pt,Gamecock Media Group,Gamecock Media Group
en,NTSC-C,NTSC-C
pt,NTSC-C,NTSC-C
en,Metal Gear Solid Mobile,Metal Gear Solid Mobile
it,Metal Gear Solid Mobile,Metal Gear Solid Mobile
ja,メタルギアソリッド モバイル,Metal Gear Solid Mobile
es,Metal Gear Solid Mobile,Metal Gear Solid Mobile
fr,Metal Gear Solid Mobile,Metal Gear Solid Mobile
pt,Metal Gear Solid Mobile,Metal Gear Solid Mobile
tr,Metal Gear Solid Mobile,Metal Gear Solid Mobile
pl,Metal Gear Solid Mobile,Metal Gear Solid Mobile
lld,Metal Gear Solid Mobile,Metal Gear Solid Mobile
en,Tecmo Stackers,Tecmo Stackers
en,Nathan McCree,Nathan McCree
de,Nathan McCree,Nathan McCree
it,Nathan McCree,Nathan McCree
es,Nathan McCree,Nathan McCree
pt,Nathan McCree,Nathan McCree
da,Nathan McCree,Nathan McCree
arz,ناثان مكرى,Nathan McCree
en,Cris Velasco,Cris Velasco
it,Cris Velasco,Cris Velasco
mg,Cris Velasco,Cris Velasco
uk,Кріс Веласко,Cris Velasco
arz,كريس فيلاسكو,Cris Velasco
en,Tesserae (video game),Tesserae (video game)
en,Game Connection,Game Connection
ca,Game Connection,Game Connection
en,PlayStation Official Magazine – Australia,PlayStation Official Magazine – Australia
az,PlayStation Official Magazine – Australia,PlayStation Official Magazine – Australia
es,Official PlayStation Magazine (Australia),PlayStation Official Magazine – Australia
ka,PlayStation Official Magazine (ავსტრალია),PlayStation Official Magazine – Australia
hu,PlayStation Official Magazine – Australia,PlayStation Official Magazine – Australia
ko,플레이스테이션 오피셜 매거진 - 오스트레일리아,PlayStation Official Magazine – Australia
en,Street Fighter IV,Street Fighter IV
ja,ストリートファイターIV,Street Fighter IV
es,Street Fighter IV,Street Fighter IV
ru,Street Fighter IV,Street Fighter IV
zh,街頭霸王IV,Street Fighter IV
fr,Street Fighter IV,Street Fighter IV
pt,Street Fighter IV,Street Fighter IV
it,Street Fighter IV,Street Fighter IV
de,Street Fighter IV,Street Fighter IV
pl,Street Fighter IV,Street Fighter IV
tr,Street Fighter IV,Street Fighter IV
vi,Street Fighter IV,Street Fighter IV
th,สตรีทไฟเตอร์ IV,Street Fighter IV
fi,Street Fighter IV,Street Fighter IV
ko,스트리트 파이터 IV,Street Fighter IV
sv,Street Fighter IV,Street Fighter IV
nl,Street Fighter IV,Street Fighter IV
sr,Street Fighter IV,Street Fighter IV
stq,Street Fighter (Computerspil),Street Fighter IV
da,Street Fighter IV,Street Fighter IV
ro,Street Fighter IV,Street Fighter IV
ang,Street Fighter IV,Street Fighter IV
ca,Street Fighter IV,Street Fighter IV
simple,Street Fighter IV,Street Fighter IV
arz,ستريت فيجتير ايڤ,Street Fighter IV
lld,Street Fighter IV,Street Fighter IV
en,Beyond the Red Line,Beyond the Red Line
en,Ace Attorney Investigations: Miles Edgeworth,Ace Attorney Investigations: Miles Edgeworth
ja,逆転検事,Ace Attorney Investigations: Miles Edgeworth
zh,逆轉檢事,Ace Attorney Investigations: Miles Edgeworth
fr,Ace Attorney Investigations: Miles Edgeworth,Ace Attorney Investigations: Miles Edgeworth
ru,Ace Attorney Investigations: Miles Edgeworth,Ace Attorney Investigations: Miles Edgeworth
it,Ace Attorney Investigations: Miles Edgeworth,Ace Attorney Investigations: Miles Edgeworth
es,Ace Attorney Investigations: Miles Edgeworth,Ace Attorney Investigations: Miles Edgeworth
pt,Ace Attorney Investigations: Miles Edgeworth,Ace Attorney Investigations: Miles Edgeworth
ko,역전검사,Ace Attorney Investigations: Miles Edgeworth
de,Ace Attorney Investigations: Miles Edgeworth,Ace Attorney Investigations: Miles Edgeworth
simple,Ace Attorney Investigations: Miles Edgeworth,Ace Attorney Investigations: Miles Edgeworth
arz,اس اتورنى اينڤيستيجاتيونس: ميليس ادجيورث,Ace Attorney Investigations: Miles Edgeworth
lld,Ace Attorney Investigations: Miles Edgeworth,Ace Attorney Investigations: Miles Edgeworth
sv,Ace Attorney Investigations: Miles Edgeworth,Ace Attorney Investigations: Miles Edgeworth
en,Black Sigil: Blade of the Exiled,Black Sigil: Blade of the Exiled
sv,Black Sigil: Blade of the Exiled,Black Sigil: Blade of the Exiled
en,Family Computer Network System,Family Computer Network System
ru,Модем Famicom,Family Computer Network System
fr,Famicom MODEM,Family Computer Network System
pt,Family Computer Network System,Family Computer Network System
es,Famicom Modem,Family Computer Network System
sv,Famicom Modem,Family Computer Network System
en,Earthworm Jim,Earthworm Jim
ru,Earthworm Jim (серия),Earthworm Jim
de,Earthworm Jim,Earthworm Jim
es,Earthworm Jim (serie),Earthworm Jim
fr,Earthworm Jim,Earthworm Jim
sv,Earthworm Jim-serien,Earthworm Jim
en,Shadowlord (board game),Shadowlord (board game)
en,NBA Ballers: Chosen One,NBA Ballers: Chosen One
en,Dance Dance Revolution Universe 3,Dance Dance Revolution Universe 3
lld,Dance Dance Revolution Universe 3,Dance Dance Revolution Universe 3
arz,دانس دانس ريڤولوتيون ونيڤيرس 3,Dance Dance Revolution Universe 3
en,360voice,360voice
en,Dizzywood,Dizzywood
en,Garry's Mod,Garry's Mod
ru,Garry’s Mod,Garry's Mod
es,Garry's Mod,Garry's Mod
fr,Garry's Mod,Garry's Mod
de,Garry’s Mod,Garry's Mod
zh,蓋瑞模組,Garry's Mod
pt,Garry's Mod,Garry's Mod
it,Garry's Mod,Garry's Mod
id,Garry's Mod,Garry's Mod
ko,게리 모드,Garry's Mod
tr,Garry's Mod,Garry's Mod
uk,Garry's Mod,Garry's Mod
pl,Garry’s Mod,Garry's Mod
th,แกร์รี่ส์ม็อด,Garry's Mod
vi,Garry's Mod,Garry's Mod
simple,Garry's Mod,Garry's Mod
cs,Garry’s Mod,Garry's Mod
nl,Garry's Mod,Garry's Mod
hu,Garry’s Mod,Garry's Mod
fi,Garry’s Mod,Garry's Mod
no,Garry’s Mod,Garry's Mod
ro,Garry's Mod,Garry's Mod
sv,Garry's Mod,Garry's Mod
da,Garry's Mod,Garry's Mod
lt,Garry's Mod,Garry's Mod
et,Garry's Mod,Garry's Mod
yi,גארריס מאד,Garry's Mod
so,Garry's Mod,Garry's Mod
lld,Garry's Mod,Garry's Mod
arz,جاريس مود,Garry's Mod
hy,Garry’s Mod,Garry's Mod
en,Elvira: Mistress of the Dark (video game),Elvira: Mistress of the Dark (video game)
de,Elvira (Computerspiel),Elvira: Mistress of the Dark (video game)
it,Elvira: Mistress of the Dark,Elvira: Mistress of the Dark (video game)
sv,Elvira: Mistress of the Dark,Elvira: Mistress of the Dark (video game)
nl,Elvira: Mistress of the Dark,Elvira: Mistress of the Dark (video game)
lld,Elvira: Mistress of the Dark,Elvira: Mistress of the Dark (video game)
ja,スーパーチャイニーズワールド2,Super Chinese World 2
en,Super Chinese World 2,Super Chinese World 2
lld,Super Chinese World 2,Super Chinese World 2
fr,Super Chinese World 2: Uchū ichi butō taikai,Super Chinese World 2
en,Boingz,Boingz
arz,بوينجز,Boingz
pt,Boingz,Boingz
en,Forgotten Realms Player's Guide,Forgotten Realms Player's Guide
en,Dinotopia (video game),Dinotopia (video game)
mk,Динотопија (видеоигра),Dinotopia (video game)
en,Machinarium,Machinarium
ru,Machinarium,Machinarium
uk,Machinarium,Machinarium
cs,Machinarium,Machinarium
es,Machinarium,Machinarium
de,Machinarium,Machinarium
it,Machinarium,Machinarium
zh,机械迷城,Machinarium
fr,Machinarium,Machinarium
ja,マシナリウム,Machinarium
pl,Machinarium,Machinarium
pt,Machinarium,Machinarium
tr,Machinarium,Machinarium
hu,Machinarium,Machinarium
ko,머쉬나리움,Machinarium
sv,Machinarium,Machinarium
vi,Machinarium,Machinarium
nl,Machinarium,Machinarium
el,Machinarium,Machinarium
fi,Machinarium,Machinarium
az,Machinarium,Machinarium
uz,Machinarium,Machinarium
lld,Machinarium,Machinarium
mn,Machinarium,Machinarium
en,Fairytale Fights,Fairytale Fights
de,Fairytale Fights,Fairytale Fights
nl,Fairytale Fights,Fairytale Fights
arz,فايريتايل فايتس,Fairytale Fights
lld,Fairytale Fights,Fairytale Fights
en,Army Men: Sarge's Heroes,Army Men: Sarge's Heroes
ru,Army Men: Sarge’s Heroes,Army Men: Sarge's Heroes
pt,Army Men: Sarge's Heroes,Army Men: Sarge's Heroes
fr,Army Men: Sarge's Heroes,Army Men: Sarge's Heroes
vi,Army Men: Sarge's Heroes,Army Men: Sarge's Heroes
uk,Army Men: Sarge's Heroes,Army Men: Sarge's Heroes
