lang,topic,topic_in_English
ru,Саламмбо,Salammbo: Battle for Carthage
fr,Salammbô (jeu vidéo),Salammbo: Battle for Carthage
lld,Salammbo: Battle for Carthage,Salammbo: Battle for Carthage
el,Salammbo: Battle for Carthage,Salammbo: Battle for Carthage
en,Elite Warriors: Vietnam,Elite Warriors: Vietnam
ja,Elite Warriors: Vietnam,Elite Warriors: Vietnam
en,Todd McFarlane's Spawn: The Video Game,Todd McFarlane's Spawn: The Video Game
ru,Todd McFarlane’s Spawn: The Video Game,Todd McFarlane's Spawn: The Video Game
es,Todd McFarlane's Spawn: The Video Game,Todd McFarlane's Spawn: The Video Game
fr,Todd McFarlane's Spawn: The Video Game,Todd McFarlane's Spawn: The Video Game
pt,Todd McFarlane's Spawn: The Video Game,Todd McFarlane's Spawn: The Video Game
lld,Todd McFarlane's Spawn: The Video Game,Todd McFarlane's Spawn: The Video Game
en,Robocalypse: Beaver Defense,Robocalypse: Beaver Defense
uk,Robocalypse: Beaver Defense,Robocalypse: Beaver Defense
en,Hustle Kings,Hustle Kings
pl,Hustle Kings,Hustle Kings
hu,Hustle Kings,Hustle Kings
en,ColorZ,ColorZ
fr,ColorZ,ColorZ
pt,ColorZ,ColorZ
en,PokéPark Wii: Pikachu's Adventure,PokéPark Wii: Pikachu's Adventure
ja,ポケパークWii 〜ピカチュウの大冒険〜,PokéPark Wii: Pikachu's Adventure
it,PokéPark Wii: La grande avventura di Pikachu,PokéPark Wii: Pikachu's Adventure
es,PokéPark Wii: Pikachu's Adventure,PokéPark Wii: Pikachu's Adventure
fr,PokéPark Wii : La Grande Aventure de Pikachu,PokéPark Wii: Pikachu's Adventure
no,PokéPark Wii: Pikachu’s Adventure,PokéPark Wii: Pikachu's Adventure
fi,PokéPark Wii: Pikachu's Adventure,PokéPark Wii: Pikachu's Adventure
th,โปเกพาร์ก วี ~พิคาชู โนะ ไดโบเค็น~,PokéPark Wii: Pikachu's Adventure
gl,PokéPark Wii: Pikachu's Adventure,PokéPark Wii: Pikachu's Adventure
arz,پوكيپارك وي: پيكاتشوس ادڤينتور,PokéPark Wii: Pikachu's Adventure
cs,PokéPark Wii: Pikachu's Adventure,PokéPark Wii: Pikachu's Adventure
simple,Poképark Wii,PokéPark Wii: Pikachu's Adventure
vi,PokéPark Wii: Pikachu's Adventure,PokéPark Wii: Pikachu's Adventure
lld,PokéPark Wii: Pikachu's Adventure,PokéPark Wii: Pikachu's Adventure
en,Zeebo Extreme,Zeebo Extreme
pt,Zeebo Extreme,Zeebo Extreme
en,Arcana Heart 3,Arcana Heart 3
fr,Arcana Heart 3,Arcana Heart 3
it,Arcana Heart 3,Arcana Heart 3
lld,Arcana Heart 3,Arcana Heart 3
arz,اركانا هايرت 3,Arcana Heart 3
en,Artix Entertainment,Artix Entertainment
pt,Artix Entertainment,Artix Entertainment
es,Artix Entertainment,Artix Entertainment
en,The Gambler (film series),The Gambler (film series)
ja,ザ・ギャンブラー (テレビ映画),The Gambler (film series)
en,Feline Fuelled Games,Feline Fuelled Games
en,Dream Chronicles: The Book of Air,Dream Chronicles: The Book of Air
zh,梦之旅系列,Dream Chronicles: The Book of Air
lld,Dream Chronicles: The Book of Air,Dream Chronicles: The Book of Air
en,NetherRealm Studios,NetherRealm Studios
ru,NetherRealm Studios,NetherRealm Studios
es,NetherRealm Studios,NetherRealm Studios
pt,NetherRealm Studios,NetherRealm Studios
fr,NetherRealm Studios,NetherRealm Studios
it,NetherRealm Studios,NetherRealm Studios
de,Netherrealm Studios,NetherRealm Studios
zh,NetherRealm Studios,NetherRealm Studios
tr,NetherRealm Studios,NetherRealm Studios
uk,NetherRealm Studios,NetherRealm Studios
fi,NetherRealm Studios,NetherRealm Studios
nl,NetherRealm Studios,NetherRealm Studios
ko,네더렐름 스튜디오,NetherRealm Studios
el,NetherRealm Studios,NetherRealm Studios
azb,ندررلم ایستودیوز,NetherRealm Studios
arz,نثيرريلم ستوديوز,NetherRealm Studios
hy,NetherRealm Studios,NetherRealm Studios
en,Dan Bull,Dan Bull
ru,"Булл, Дэн",Dan Bull
de,Dan Bull,Dan Bull
fr,Dan Bull,Dan Bull
no,Dan Bull,Dan Bull
arz,دان بول,Dan Bull
id,Dan Bull,Dan Bull
en,Barcade,Barcade
en,Gloria Union,Gloria Union
ja,グロリア・ユニオン,Gloria Union
es,Gloria Union,Gloria Union
arz,جلوريا يونيون,Gloria Union
lld,Gloria Union,Gloria Union
en,Bit.Trip Saga,Bit.Trip Saga
fr,Bit.Trip Saga,Bit.Trip Saga
en,Luna Online,Luna Online
th,ลูน่าออนไลน์,Luna Online
en,Silent protagonist,Silent protagonist
ja,無口な主人公,Silent protagonist
zh,沉默的主角,Silent protagonist
es,Protagonista silencioso,Silent protagonist
de,Stiller Protagonist,Silent protagonist
fr,Héros muet,Silent protagonist
pt,Protagonista silencioso,Silent protagonist
nl,Stille protagonist,Silent protagonist
nn,Stille protagonist,Silent protagonist
en,Michael Acton Smith,Michael Acton Smith
en,Tales from Space: Mutant Blobs Attack,Tales from Space: Mutant Blobs Attack
lld,Tales from Space: Mutant Blobs Attack,Tales from Space: Mutant Blobs Attack
en,Crazee Rider,Crazee Rider
en,Flotilla (video game),Flotilla (video game)
zh,星系舰队,Flotilla (video game)
fr,Flotilla,Flotilla (video game)
ko,플로틸라,Flotilla (video game)
en,Doctor Who: The Eternity Clock,Doctor Who: The Eternity Clock
ru,Doctor Who: The Eternity Clock,Doctor Who: The Eternity Clock
it,Doctor Who: The Eternity Clock,Doctor Who: The Eternity Clock
fr,Doctor Who: The Eternity Clock,Doctor Who: The Eternity Clock
tr,Doctor Who: The Eternity Clock,Doctor Who: The Eternity Clock
lld,Doctor Who: The Eternity Clock,Doctor Who: The Eternity Clock
no,Doctor Who: The Eternity Clock,Doctor Who: The Eternity Clock
arz,دوكتور واو: ث اتيرنيتى كلوك,Doctor Who: The Eternity Clock
en,Super Hornio Brothers,Super Hornio Brothers
pt,Super Hornio Brothers,Super Hornio Brothers
ja,スーパー・ホニオ・ブラザーズ,Super Hornio Brothers
cy,Super Hornio Brothers,Super Hornio Brothers
en,UTV Indiagames,UTV Indiagames
fr,UTV Indiagames,UTV Indiagames
en,Absolute Entertainment,Absolute Entertainment
fr,Absolute Entertainment,Absolute Entertainment
ru,Absolute Entertainment,Absolute Entertainment
it,Absolute Entertainment,Absolute Entertainment
sv,Absolute Entertainment,Absolute Entertainment
en,Zill O'll Infinite,Zill O'll Infinite
lld,Zill O'll Infinite,Zill O'll Infinite
en,Controversies surrounding Mortal Kombat,Controversies surrounding Mortal Kombat
es,Controversia en torno a Mortal Kombat,Controversies surrounding Mortal Kombat
zh,真人快打相關爭議,Controversies surrounding Mortal Kombat
en,Battle Nations,Battle Nations
it,Battle Nations,Battle Nations
en,EA Sports Active NFL Training Camp,EA Sports Active NFL Training Camp
lld,EA Sports Active NFL Training Camp,EA Sports Active NFL Training Camp
en,The Powder Toy,The Powder Toy
ko,파우더 토이,The Powder Toy
fr,The Powder Toy,The Powder Toy
zh,The Powder Toy,The Powder Toy
en,McDroid,McDroid
en,Wolfenstein: The New Order,Wolfenstein: The New Order
ru,Wolfenstein: The New Order,Wolfenstein: The New Order
de,Wolfenstein: The New Order,Wolfenstein: The New Order
es,Wolfenstein: The New Order,Wolfenstein: The New Order
it,Wolfenstein: The New Order,Wolfenstein: The New Order
ja,Wolfenstein: The New Order,Wolfenstein: The New Order
fr,Wolfenstein: The New Order,Wolfenstein: The New Order
pl,Wolfenstein: The New Order,Wolfenstein: The New Order
zh,德軍總部：新秩序,Wolfenstein: The New Order
pt,Wolfenstein: The New Order,Wolfenstein: The New Order
uk,Wolfenstein: The New Order,Wolfenstein: The New Order
fi,Wolfenstein: The New Order,Wolfenstein: The New Order
nl,Wolfenstein: The New Order,Wolfenstein: The New Order
tr,Wolfenstein: The New Order,Wolfenstein: The New Order
sv,Wolfenstein: The New Order,Wolfenstein: The New Order
vi,Wolfenstein: The New Order,Wolfenstein: The New Order
ko,울펜슈타인: 더 뉴 오더,Wolfenstein: The New Order
id,Wolfenstein: The New Order,Wolfenstein: The New Order
ro,Wolfenstein: The New Order,Wolfenstein: The New Order
mk,Wolfenstein: The New Order,Wolfenstein: The New Order
sr,Wolfenstein: The New Order,Wolfenstein: The New Order
ka,Wolfenstein: The New Order,Wolfenstein: The New Order
arz,ولفينشتاين: ذا نيو اوردر,Wolfenstein: The New Order
en,Escape from New York (game),Escape from New York (game)
en,Tomoya Ohtani,Tomoya Ohtani
ja,大谷智哉,Tomoya Ohtani
azb,تومویا اوتانی,Tomoya Ohtani
arz,تومويا اوهتانى,Tomoya Ohtani
en,Geometry Dash,Geometry Dash
ru,Geometry Dash,Geometry Dash
es,Geometry Dash,Geometry Dash
vi,Geometry Dash,Geometry Dash
fr,Geometry Dash,Geometry Dash
de,Geometry Dash,Geometry Dash
pt,Geometry Dash,Geometry Dash
ko,지오메트리 대시,Geometry Dash
it,Geometry Dash,Geometry Dash
uk,Geometry Dash,Geometry Dash
pl,Geometry Dash,Geometry Dash
id,Geometry Dash,Geometry Dash
fi,Geometry Dash,Geometry Dash
simple,Geometry Dash,Geometry Dash
cs,Geometry Dash,Geometry Dash
zh,几何冲刺,Geometry Dash
nl,Geometry Dash,Geometry Dash
sv,Geometry Dash,Geometry Dash
hu,Geometry Dash,Geometry Dash
ro,Geometry Dash,Geometry Dash
tr,Geometry Dash,Geometry Dash
hr,Geometry Dash,Geometry Dash
ca,Geometry Dash,Geometry Dash
da,Geometry dash,Geometry Dash
sl,Geometry Dash,Geometry Dash
ms,Geometry Dash,Geometry Dash
et,Geometry Dash,Geometry Dash
be,Geometry Dash,Geometry Dash
be-tarask,Geometry Dash,Geometry Dash
arz,جيومترى داش,Geometry Dash
xh,I-Geometry Dash,Geometry Dash
en,Carnivores: Cityscape,Carnivores: Cityscape
en,The Duke (board game),The Duke (board game)
en,Crazy Frog Racer 2,Crazy Frog Racer 2
fr,Crazy Frog Racer 2,Crazy Frog Racer 2
arz,كريزى فروج رايسر 2,Crazy Frog Racer 2
en,Amanda Wixted,Amanda Wixted
en,Toby Fox,Toby Fox
ja,トビー・フォックス,Toby Fox
ru,"Фокс, Тоби",Toby Fox
es,Toby Fox,Toby Fox
fr,Toby Fox,Toby Fox
it,Toby Fox,Toby Fox
pt,Toby Fox,Toby Fox
de,Toby Fox,Toby Fox
zh,托比·福克斯,Toby Fox
uk,Тобі Фокс,Toby Fox
tr,Toby Fox,Toby Fox
ko,토비 폭스,Toby Fox
fi,Toby Fox,Toby Fox
vi,Toby Fox,Toby Fox
no,Toby Fox,Toby Fox
eo,Toby Fox,Toby Fox
zh-yue,托比·霍士,Toby Fox
lb,Toby Fox,Toby Fox
arz,توبى فوكس,Toby Fox
en,Eddsworld,Eddsworld
es,Eddsworld,Eddsworld
ja,Eddsworld,Eddsworld
pt,Eddsworld,Eddsworld
fr,Eddsworld,Eddsworld
it,Eddsworld,Eddsworld
pl,Eddsworld,Eddsworld
ko,에즈월드,Eddsworld
cs,Eddsworld,Eddsworld
simple,Eddsworld,Eddsworld
da,Eddsworld,Eddsworld
hu,Eddsworld,Eddsworld
no,Eddsverden,Eddsworld
szl,Eddsworld,Eddsworld
en,Deadbolt (video game),Deadbolt (video game)
uk,DEADBOLT,Deadbolt (video game)
en,Block Breaker Deluxe 2,Block Breaker Deluxe 2
es,Block Breaker Deluxe 2,Block Breaker Deluxe 2
en,KioShiMa,KioShiMa
id,Fabien Fiey,KioShiMa
en,Ali-A,Ali-A
fr,Ali-A,Ali-A
hi,एलेस्टेयर ऐकेन,Ali-A
en,Duskers,Duskers
en,The Aquatic Adventure of the Last Human,The Aquatic Adventure of the Last Human
ru,The Aquatic Adventure of the Last Human,The Aquatic Adventure of the Last Human
en,Azure Striker Gunvolt 2,Azure Striker Gunvolt 2
ja,蒼き雷霆 ガンヴォルト 爪,Azure Striker Gunvolt 2
zh,蒼藍雷霆 GUNVOLT 2,Azure Striker Gunvolt 2
ko,푸른 뇌정 건볼트 2,Azure Striker Gunvolt 2
en,SaltCON,SaltCON
en,Overload (video game),Overload (video game)
fi,Overload,Overload (video game)
arz,اوڤيرلواد,Overload (video game)
en,Sophia George (game designer),Sophia George (game designer)
en,Schell Games,Schell Games
en,Nosferatu the Vampyre (video game),Nosferatu the Vampyre (video game)
it,Nosferatu the Vampyre,Nosferatu the Vampyre (video game)
en,Go! Go! Kokopolo 3D: Space Recipe for Disaster,Go! Go! Kokopolo 3D: Space Recipe for Disaster
en,Pokémon Quest,Pokémon Quest
ja,ポケモンクエスト,Pokémon Quest
zh,宝可梦探险寻宝,Pokémon Quest
it,Pokémon Quest,Pokémon Quest
fr,Pokémon Quest,Pokémon Quest
es,Pokémon Quest,Pokémon Quest
pt,Pokémon Quest,Pokémon Quest
ko,포켓몬 퀘스트,Pokémon Quest
id,Pokémon Quest,Pokémon Quest
th,โปเกมอน เควสต์,Pokémon Quest
cy,Pokémon Quest (gêm fideo),Pokémon Quest
arz,پوكيمون كويست,Pokémon Quest
gl,Pokémon Quest,Pokémon Quest
en,Wolfgang Engel,Wolfgang Engel
en,Boxer's Road 2: The Real,Boxer's Road 2: The Real
en,Oculus Go,Oculus Go
de,Oculus Go,Oculus Go
ja,Oculus Go,Oculus Go
zh,Oculus Go,Oculus Go
tr,Oculus Go,Oculus Go
ko,오큘러스 고,Oculus Go
en,2018 Overwatch League playoffs,2018 Overwatch League playoffs
en,Ancestors Legacy,Ancestors Legacy
fr,Ancestors Legacy,Ancestors Legacy
it,Ancestors Legacy,Ancestors Legacy
vi,Ancestors Legacy,Ancestors Legacy
en,The Blobjob,The Blobjob
fi,The Blobjob,The Blobjob
en,2020 London Spitfire season,2020 London Spitfire season
zh,中国式家长,Chinese Parents
en,Chinese Parents,Chinese Parents
ja,Chinese Parents,Chinese Parents
fr,Chinese Parents,Chinese Parents
ko,중국식가장,Chinese Parents
en,Role-playing game,Role-playing game
ja,ロールプレイングゲーム,Role-playing game
es,Juego de rol,Role-playing game
ru,Ролевая игра,Role-playing game
it,Gioco di ruolo,Role-playing game
zh,角色扮演游戏,Role-playing game
pt,Role-playing game,Role-playing game
pl,Gra fabularna,Role-playing game
de,Rollenspiel (Spiel),Role-playing game
tr,Rol yapma oyunu,Role-playing game
ko,롤플레잉 게임,Role-playing game
uk,Рольова гра,Role-playing game
th,เกมเล่นตามบทบาท,Role-playing game
sv,Rollspel,Role-playing game
id,Permainan bermain peran,Role-playing game
fr,Jeu de rôle (activité ludique),Role-playing game
nl,Rollenspel (spel),Role-playing game
bg,Ролева игра,Role-playing game
vi,Trò chơi nhập vai,Role-playing game
cs,Hra na hrdiny,Role-playing game
fi,Roolipeli,Role-playing game
hu,Szerepjáték,Role-playing game
el,Παιχνίδι ρόλων,Role-playing game
ms,Permainan berperanan,Role-playing game
sr,Игра улога,Role-playing game
no,Rollespill,Role-playing game
sk,Hra na hrdinov,Role-playing game
ca,Joc de rol,Role-playing game
bs,RPG,Role-playing game
ro,Joc de rol,Role-playing game
simple,Role-playing game,Role-playing game
da,Rollespil,Role-playing game
lt,Vaidmenų žaidimas,Role-playing game
et,Rollimäng,Role-playing game
hr,Igre uloga,Role-playing game
lv,Lomu spēle,Role-playing game
zh-yue,角色扮演遊戲,Role-playing game
sl,Igra igranja vlog,Role-playing game
eo,Rolludo,Role-playing game
is,Spunaspil,Role-playing game
la,Ludus personarum,Role-playing game
gl,Xogo de rol,Role-playing game
arz,لعبة رول بلينج,Role-playing game
sh,Igre uloga,Role-playing game
szl,Szpil role,Role-playing game
cv,Сăнарлă вăйă,Role-playing game
ia,Joco de rolo,Role-playing game
wuu,角色扮演游戏,Role-playing game
eu,Rol-joko,Role-playing game
lb,Rollespill (Spill),Role-playing game
nn,RPG-rollespel,Role-playing game
oc,Jòc de ròtle (léser),Role-playing game
bat-smg,RPG,Role-playing game
scn,Jòcura di rolu,Role-playing game
en,Treasure (company),Treasure (company)
ja,トレジャー,Treasure (company)
es,Treasure Co. Ltd,Treasure (company)
fr,Treasure (entreprise),Treasure (company)
zh,Treasure (公司),Treasure (company)
ru,Treasure (компания),Treasure (company)
it,Treasure (azienda),Treasure (company)
de,Treasure,Treasure (company)
pt,Treasure (empresa),Treasure (company)
ko,트레저 (기업),Treasure (company)
id,Treasure (perusahaan),Treasure (company)
tr,Treasure (şirket),Treasure (company)
hu,Treasure (cég),Treasure (company)
nl,Treasure (computerspelbedrijf),Treasure (company)
azb,تراسوره (شیرکت),Treasure (company)
ca,Treasure Co. Ltd,Treasure (company)
fi,Treasure,Treasure (company)
es,Juego de la oca,Game of the Goose
en,Game of the Goose,Game of the Goose
it,Gioco dell'oca,Game of the Goose
nl,Ganzenbord,Game of the Goose
fr,Jeu de l'oie (jeu de société),Game of the Goose
de,Gänsespiel,Game of the Goose
ca,Joc de l'oca,Game of the Goose
pl,Gęś (gra),Game of the Goose
ja,鵞鳥のゲーム,Game of the Goose
zh,賽鵝圖,Game of the Goose
hu,Lúd-játék,Game of the Goose
sv,Gåsspel,Game of the Goose
da,Gåsespil,Game of the Goose
eu,Antzara-joko (taula-jokoa),Game of the Goose
fi,Hanhenjuoksu,Game of the Goose
gl,Oca (xogo),Game of the Goose
la,Ludus anseris,Game of the Goose
pcd,Ju d'éson,Game of the Goose
lfn,Jua de ganso,Game of the Goose
eo,Anserludo,Game of the Goose
wa,Djeu del caracole ki vleut fé l' tchet,Game of the Goose
en,God game,God game
ru,Симулятор бога,God game
de,Göttersimulation,God game
it,God game,God game
fr,God game,God game
ja,ゴッドゲーム,God game
es,Videojuego de simulación de dios,God game
zh,上帝模擬遊戲,God game
pl,Gra w boga,God game
tr,Tanrı oyunu,God game
ko,갓 게임,God game
uk,Гра в бога,God game
id,Permainan dewa,God game
fi,Jumalpeli,God game
vi,God game,God game
tn,God game,God game
ka,ღმერთის სიმულატორი თამაშები,God game
zh-yue,上帝遊戲,God game
ca,Videojoc de ser déu,God game
en,NBA ShootOut,NBA ShootOut
en,G.E.V. (board game),G.E.V. (board game)
en,Mario,Mario & Luigi: Superstar Saga
ja,マリオ (ゲームキャラクター),Mario & Luigi: Superstar Saga
fr,Mario (personnage),Mario & Luigi: Superstar Saga
es,Mario (personaje),Mario & Luigi: Superstar Saga
it,Mario (personaggio),Mario & Luigi: Superstar Saga
zh,马力欧 (角色),Mario & Luigi: Superstar Saga
ru,Марио,Mario & Luigi: Superstar Saga
pt,Mario (personagem),Mario & Luigi: Superstar Saga
vi,Mario,Mario & Luigi: Superstar Saga
th,มาริโอ (ตัวละคร),Mario & Luigi: Superstar Saga
de,Mario (Computerspielfigur),Mario & Luigi: Superstar Saga
nl,Mario (Nintendo),Mario & Luigi: Superstar Saga
ko,마리오,Mario & Luigi: Superstar Saga
fi,Mario,Mario & Luigi: Superstar Saga
pl,Mario,Mario & Luigi: Superstar Saga
id,Mario,Mario & Luigi: Superstar Saga
tr,Mario,Mario & Luigi: Superstar Saga
sv,Mario,Mario & Luigi: Superstar Saga
no,Mario,Mario & Luigi: Superstar Saga
ms,Mario,Mario & Luigi: Superstar Saga
uk,Маріо (персонаж),Mario & Luigi: Superstar Saga
hu,Mario,Mario & Luigi: Superstar Saga
ro,Mario (serie de jocuri),Mario & Luigi: Superstar Saga
simple,Mario,Mario & Luigi: Superstar Saga
el,Mario (χαρακτήρας),Mario & Luigi: Superstar Saga
bs,Mario,Mario & Luigi: Superstar Saga
cs,Mario,Mario & Luigi: Superstar Saga
bg,Марио,Mario & Luigi: Superstar Saga
hr,Mario,Mario & Luigi: Superstar Saga
da,Mario,Mario & Luigi: Superstar Saga
sr,Марио (лик),Mario & Luigi: Superstar Saga
af,Mario,Mario & Luigi: Superstar Saga
sq,Mario,Mario & Luigi: Superstar Saga
am,ማሪኦ,Mario & Luigi: Superstar Saga
pa,ਮਾਰੀਓ,Mario & Luigi: Superstar Saga
lt,Mario,Mario & Luigi: Superstar Saga
yi,מאריא,Mario & Luigi: Superstar Saga
be,Марыа,Mario & Luigi: Superstar Saga
ka,მარიო (პერსონაჟი),Mario & Luigi: Superstar Saga
sh,Super Mario,Mario & Luigi: Superstar Saga
sk,Mario,Mario & Luigi: Superstar Saga
ca,Mario,Mario & Luigi: Superstar Saga
hi,मारियो,Mario & Luigi: Superstar Saga
ta,மரியோ,Mario & Luigi: Superstar Saga
eu,Mario,Mario & Luigi: Superstar Saga
lo,ມາຣີໂອ (ຕົວລະຄອນ),Mario & Luigi: Superstar Saga
zh-yue,瑪利奧,Mario & Luigi: Superstar Saga
az,Mario (oyun personajı),Mario & Luigi: Superstar Saga
sl,Mario (lik),Mario & Luigi: Superstar Saga
hy,Մարիո (կերպար),Mario & Luigi: Superstar Saga
ml,മാരിയോ,Mario & Luigi: Superstar Saga
la,Marius (persona ficticia),Mario & Luigi: Superstar Saga
mk,Супер Марио,Mario & Luigi: Superstar Saga
tl,Mario,Mario & Luigi: Superstar Saga
uz,Mario,Mario & Luigi: Superstar Saga
lv,Mario,Mario & Luigi: Superstar Saga
scn,Super Mario,Mario & Luigi: Superstar Saga
et,Mario,Mario & Luigi: Superstar Saga
haw,Mario,Mario & Luigi: Superstar Saga
ast,Mario (personaxe),Mario & Luigi: Superstar Saga
jam,Mario (pèsonaj),Mario & Luigi: Superstar Saga
szy,Mario,Mario & Luigi: Superstar Saga
eo,Mario (videoludo),Mario & Luigi: Superstar Saga
mi,Mario,Mario & Luigi: Superstar Saga
wuu,马里奥（角色）,Mario & Luigi: Superstar Saga
ga,Mario (carachtar),Mario & Luigi: Superstar Saga
is,Mario,Mario & Luigi: Superstar Saga
lmo,Mario (personagg),Mario & Luigi: Superstar Saga
nap,Mario (perzonaggio),Mario & Luigi: Superstar Saga
nn,Mario,Mario & Luigi: Superstar Saga
pnb,ماریو,Mario & Luigi: Superstar Saga
io,Mario (Nintendo),Mario & Luigi: Superstar Saga
km,ម៉ារីអូ (តួអង្គហ្គេម),Mario & Luigi: Superstar Saga
rn,Mario,Mario & Luigi: Superstar Saga
sc,Mario (personàgiu),Mario & Luigi: Superstar Saga
su,Mario (watak),Mario & Luigi: Superstar Saga
ckb,ماریۆ,Mario & Luigi: Superstar Saga
cy,Mario,Mario & Luigi: Superstar Saga
fy,Mario (personaazje),Mario & Luigi: Superstar Saga
war,Mario,Mario & Luigi: Superstar Saga
zh-min-nan,Mario,Mario & Luigi: Superstar Saga
oc,Mario,Mario & Luigi: Superstar Saga
en,Yoshi's Safari,Yoshi's Safari
ja,ヨッシーのロードハンティング,Yoshi's Safari
es,Yoshi's Safari,Yoshi's Safari
de,Yoshi’s Safari,Yoshi's Safari
it,Yoshi's Safari,Yoshi's Safari
fr,Yoshi's Safari,Yoshi's Safari
zh,耀西的旅行,Yoshi's Safari
ru,Yoshi’s Safari,Yoshi's Safari
pt,Yoshi's Safari,Yoshi's Safari
th,โยชิส์ซาฟารี,Yoshi's Safari
nl,Yoshi's Safari,Yoshi's Safari
sv,Yoshi's Safari,Yoshi's Safari
lld,Yoshi's Safari,Yoshi's Safari
en,Blade Warrior,Blade Warrior
en,1942 (video game),1942 (video game)
ja,1942 (ゲーム),1942 (video game)
es,1942 (videojuego),1942 (video game)
de,1942 (Computerspiel),1942 (video game)
zh,1942 (游戏),1942 (video game)
it,1942 (videogioco),1942 (video game)
ru,1942 (игра),1942 (video game)
fr,1942 (jeu vidéo),1942 (video game)
ko,1942 (비디오 게임),1942 (video game)
pl,1942 (gra komputerowa),1942 (video game)
pt,1942 (jogo eletrônico),1942 (video game)
tr,1942 (video oyunu),1942 (video game)
uk,1942 (відеогра),1942 (video game)
sv,1942 (datorspel),1942 (video game)
vi,1942 (trò chơi điện tử),1942 (video game)
nl,1942 (computerspel),1942 (video game)
hu,1942 (videójáték),1942 (video game)
wuu,1942（游戏）,1942 (video game)
lmo,1942 (video-sgioeugh),1942 (video game)
ca,1942 (videojoc),1942 (video game)
arz,1942 (ڤيديو جيم),1942 (video game)
eu,1942 (bideojokoa),1942 (video game)
gl,1942 (videoxogo),1942 (video game)
lld,1942 (videojuech),1942 (video game)
ro,1942 (joc video),1942 (video game)
en,Golden Sun: The Lost Age,Golden Sun: The Lost Age
es,Golden Sun II: La Edad Perdida,Golden Sun: The Lost Age
zh,黃金太陽 失落的時代,Golden Sun: The Lost Age
fr,Golden Sun : L'Âge perdu,Golden Sun: The Lost Age
it,Golden Sun: L'era perduta,Golden Sun: The Lost Age
ru,Golden Sun: The Lost Age,Golden Sun: The Lost Age
pt,Golden Sun: The Lost Age,Golden Sun: The Lost Age
pl,Golden Sun: The Lost Age,Golden Sun: The Lost Age
simple,Golden Sun: The Lost Age,Golden Sun: The Lost Age
sv,Golden Sun: The Lost Age,Golden Sun: The Lost Age
ko,황금의 태양: 잃어버린 시대,Golden Sun: The Lost Age
fi,Golden Sun 2: The Lost Age,Golden Sun: The Lost Age
lld,Golden Sun: The Lost Age,Golden Sun: The Lost Age
arz,جولدين سون: ث لوسانت اج,Golden Sun: The Lost Age
en,Star Wars role-playing games,Star Wars role-playing games
de,Star-Wars-Rollenspiele,Star Wars role-playing games
fr,Star Wars (jeux de rôle),Star Wars role-playing games
es,Star Wars (juegos de rol),Star Wars role-playing games
pl,Gwiezdne wojny (gra fabularna),Star Wars role-playing games
pt,Star Wars (RPG),Star Wars role-playing games
en,Manhunt (video game),Manhunt (video game)
es,Manhunt,Manhunt (video game)
ru,Manhunt,Manhunt (video game)
de,Manhunt,Manhunt (video game)
ja,マンハント,Manhunt (video game)
it,Manhunt (videogioco),Manhunt (video game)
fr,Manhunt (jeu vidéo),Manhunt (video game)
pl,Manhunt (gra komputerowa),Manhunt (video game)
zh,俠盜獵魔,Manhunt (video game)
uk,Manhunt,Manhunt (video game)
fi,Manhunt,Manhunt (video game)
tr,Manhunt (seri),Manhunt (video game)
id,Manhunt,Manhunt (video game)
nl,Manhunt (computerspel),Manhunt (video game)
sv,Manhunt,Manhunt (video game)
hu,Manhunt,Manhunt (video game)
ko,맨헌트 (비디오 게임),Manhunt (video game)
ro,Manhunt (joc video),Manhunt (video game)
lt,Manhunt,Manhunt (video game)
no,Manhunt,Manhunt (video game)
ca,Manhunt,Manhunt (video game)
hy,Manhunt,Manhunt (video game)
arz,مانهونت,Manhunt (video game)
lld,Manhunt,Manhunt (video game)
en,Space Hulk,Space Hulk
ru,Space Hulk,Space Hulk
de,Space Hulk,Space Hulk
fr,Space Hulk,Space Hulk
es,Space Hulk,Space Hulk
zh,宇宙荒舟,Space Hulk
fi,Space Hulk,Space Hulk
ko,스페이스 헐크,Space Hulk
ro,Space Hulk,Space Hulk
uk,Space Hulk,Space Hulk
en,Computer Gaming World,Computer Gaming World
ru,Computer Gaming World,Computer Gaming World
es,Computer Gaming World,Computer Gaming World
de,Computer Gaming World,Computer Gaming World
fr,Computer Gaming World,Computer Gaming World
it,Computer Gaming World,Computer Gaming World
zh,電腦遊戲世界,Computer Gaming World
pt,Computer Gaming World,Computer Gaming World
az,Computer Gaming World,Computer Gaming World
ka,Computer Gaming World,Computer Gaming World
pl,Computer Gaming World,Computer Gaming World
ro,Computer Gaming World,Computer Gaming World
id,Computer Gaming World,Computer Gaming World
tr,Computer Gaming World,Computer Gaming World
ko,컴퓨터 게이밍 월드,Computer Gaming World
en,Tomohiro Nishikado,Tomohiro Nishikado
ja,西角友宏,Tomohiro Nishikado
es,Toshihiro Nishikado,Tomohiro Nishikado
it,Tomohiro Nishikado,Tomohiro Nishikado
de,Tomohiro Nishikado,Tomohiro Nishikado
fr,Tomohiro Nishikado,Tomohiro Nishikado
pl,Tomohiro Nishikado,Tomohiro Nishikado
zh,西角友宏,Tomohiro Nishikado
sv,Tomohiro Nishikado,Tomohiro Nishikado
se,Toshihiro Nishikado,Tomohiro Nishikado
