lang,topic,topic_in_English
simple,Rock Band (video game),Rock Band
da,Rock Band,Rock Band
fi,Rock Band (pelisarja),Rock Band
ms,Rock Band,Rock Band
en,Arthur's Knights II: The Secret of Merlin,Arthur's Knights II: The Secret of Merlin
fr,Les Chevaliers d'Arthur : Chapitre 2 - Le Secret de Merlin,Arthur's Knights II: The Secret of Merlin
lld,Arthur's Knights II: The Secret of Merlin,Arthur's Knights II: The Secret of Merlin
en,Softball at the 1998 Asian Games,Softball at the 1998 Asian Games
no,Softball under Asialekene 1998,Softball at the 1998 Asian Games
ru,Софтбол на летних Азиатских играх 1998,Softball at the 1998 Asian Games
en,Niki – Rock 'n' Ball,Niki – Rock 'n' Ball
lld,Niki – Rock 'n' Ball,Niki – Rock 'n' Ball
en,Chromium B.S.U.,Chromium B.S.U.
ru,Chromium B.S.U.,Chromium B.S.U.
zh,Chromium B.S.U.,Chromium B.S.U.
es,Chromium B.S.U.,Chromium B.S.U.
uk,Chromium B.S.U.,Chromium B.S.U.
en,Retro/Grade,Retro/Grade
arz,ريترو/جراد,Retro/Grade
en,Epic Mickey,Epic Mickey
es,Epic Mickey,Epic Mickey
ja,ディズニー エピックミッキー 〜ミッキーマウスと魔法の筆〜,Epic Mickey
it,Epic Mickey - La leggendaria sfida di Topolino,Epic Mickey
fr,Epic Mickey,Epic Mickey
ru,Epic Mickey,Epic Mickey
de,Micky Epic,Epic Mickey
pt,Epic Mickey,Epic Mickey
sv,Epic Mickey,Epic Mickey
simple,Epic Mickey,Epic Mickey
arz,اپيك ميكى,Epic Mickey
lld,Epic Mickey,Epic Mickey
en,Spec Ops II: Green Berets,Spec Ops II: Green Berets
ru,Spec Ops II: Green Berets,Spec Ops II: Green Berets
de,Spec Ops 2: Green Berets,Spec Ops II: Green Berets
lld,Spec Ops II: Green Berets,Spec Ops II: Green Berets
en,Deep Scan,Deep Scan
ja,ディープスキャン,Deep Scan
lld,Deep Scan,Deep Scan
en,Farbs,Farbs
en,Battleswarm: Field of Honor,Battleswarm: Field of Honor
en,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku
ja,ケロロRPG 騎士と武者と伝説の海賊,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku
ko,케로로 RPG,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku
lld,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku
ru,Дальнобойщики: Транспортная компания,Freight Tycoon
en,Freight Tycoon,Freight Tycoon
lld,Freight Tycoon,Freight Tycoon
en,Hamlet (video game),Hamlet (video game)
ru,Hamlet (игра),Hamlet (video game)
ca,Hamlet (videojoc),Hamlet (video game)
en,Harley-Davidson,Harley-Davidson & L.A. Riders
es,Harley-Davidson,Harley-Davidson & L.A. Riders
ru,Harley-Davidson,Harley-Davidson & L.A. Riders
de,Harley-Davidson,Harley-Davidson & L.A. Riders
ja,ハーレーダビッドソン,Harley-Davidson & L.A. Riders
it,Harley-Davidson,Harley-Davidson & L.A. Riders
fr,Harley-Davidson,Harley-Davidson & L.A. Riders
pt,Harley-Davidson,Harley-Davidson & L.A. Riders
pl,Harley-Davidson,Harley-Davidson & L.A. Riders
zh,哈雷摩托車,Harley-Davidson & L.A. Riders
tr,Harley-Davidson,Harley-Davidson & L.A. Riders
id,Harley-Davidson,Harley-Davidson & L.A. Riders
nl,Harley-Davidson,Harley-Davidson & L.A. Riders
vi,Harley-Davidson,Harley-Davidson & L.A. Riders
th,ฮาร์ลีย์-เดวิดสัน,Harley-Davidson & L.A. Riders
hu,Harley-Davidson,Harley-Davidson & L.A. Riders
sv,Harley-Davidson,Harley-Davidson & L.A. Riders
uk,Harley-Davidson,Harley-Davidson & L.A. Riders
cs,Harley-Davidson,Harley-Davidson & L.A. Riders
fi,Harley-Davidson Motor Company,Harley-Davidson & L.A. Riders
ko,할리데이비슨,Harley-Davidson & L.A. Riders
hi,हार्ले-डेविडसन,Harley-Davidson & L.A. Riders
no,Harley-Davidson,Harley-Davidson & L.A. Riders
el,Harley-Davidson,Harley-Davidson & L.A. Riders
ca,Harley-Davidson,Harley-Davidson & L.A. Riders
simple,Harley-Davidson,Harley-Davidson & L.A. Riders
da,Harley-Davidson,Harley-Davidson & L.A. Riders
hr,Harley-Davidson,Harley-Davidson & L.A. Riders
ro,Harley-Davidson,Harley-Davidson & L.A. Riders
sk,Harley-Davidson,Harley-Davidson & L.A. Riders
ms,Harley-Davidson,Harley-Davidson & L.A. Riders
sl,Harley-Davidson,Harley-Davidson & L.A. Riders
jv,Harley-Davidson,Harley-Davidson & L.A. Riders
ml,ഹാർലി-ഡേവിഡ്സൺ,Harley-Davidson & L.A. Riders
kn,ಹಾರ್ಲೆ-ಡೇವಿಡ್‌‌ಸನ್‌‌‌,Harley-Davidson & L.A. Riders
gu,હાર્લી-ડેવિડસન,Harley-Davidson & L.A. Riders
mk,Харли-Дејвидсон,Harley-Davidson & L.A. Riders
bjn,Harley-Davidson,Harley-Davidson & L.A. Riders
zh-yue,哈利-大衛信,Harley-Davidson & L.A. Riders
zea,Harley-Davidson,Harley-Davidson & L.A. Riders
eu,Harley-Davidson,Harley-Davidson & L.A. Riders
pms,Harley-Davidson,Harley-Davidson & L.A. Riders
fy,Harley-Davidson,Harley-Davidson & L.A. Riders
azb,هارلی-دیویدسن,Harley-Davidson & L.A. Riders
en,Alien Swarm,Alien Swarm
ru,Alien Swarm,Alien Swarm
fr,Alien Swarm,Alien Swarm
de,Alien Swarm,Alien Swarm
pl,Alien Swarm,Alien Swarm
es,Alien Swarm,Alien Swarm
zh,異形叢生,Alien Swarm
tr,Alien Swarm,Alien Swarm
pt,Alien Swarm,Alien Swarm
fi,Alien Swarm,Alien Swarm
it,Alien Swarm,Alien Swarm
cs,Alien Swarm,Alien Swarm
sv,Alien Swarm,Alien Swarm
ko,에일리언 스웜,Alien Swarm
da,Alien Swarm,Alien Swarm
ca,Alien Swarm,Alien Swarm
hu,Alien Swarm,Alien Swarm
th,เอเลียนสวอร์ม,Alien Swarm
no,Alien Swarm,Alien Swarm
arz,الين سوارم,Alien Swarm
lld,Alien Swarm,Alien Swarm
en,Law,Law & Order: Justice Is Served
es,Derecho,Law & Order: Justice Is Served
ru,Право,Law & Order: Justice Is Served
pt,Direito,Law & Order: Justice Is Served
fr,Droit,Law & Order: Justice Is Served
id,Hukum,Law & Order: Justice Is Served
uk,Право,Law & Order: Justice Is Served
kk,Құқық,Law & Order: Justice Is Served
th,กฎหมาย,Law & Order: Justice Is Served
uz,Huquq,Law & Order: Justice Is Served
tr,Hukuk,Law & Order: Justice Is Served
hi,विधि,Law & Order: Justice Is Served
zh,法律,Law & Order: Justice Is Served
it,Diritto,Law & Order: Justice Is Served
de,Recht,Law & Order: Justice Is Served
pl,Prawo,Law & Order: Justice Is Served
tl,Batas,Law & Order: Justice Is Served
bn,আইন,Law & Order: Justice Is Served
az,Hüquq,Law & Order: Justice Is Served
ms,Undang-undang,Law & Order: Justice Is Served
kn,ಕಾನೂನು,Law & Order: Justice Is Served
cs,Právo,Law & Order: Justice Is Served
vi,Luật pháp,Law & Order: Justice Is Served
sq,Ligji,Law & Order: Justice Is Served
hy,Իրավունք,Law & Order: Justice Is Served
ky,Укук,Law & Order: Justice Is Served
ka,სამართალი,Law & Order: Justice Is Served
km,ច្បាប់,Law & Order: Justice Is Served
ta,சட்டம்,Law & Order: Justice Is Served
ko,법,Law & Order: Justice Is Served
simple,Law,Law & Order: Justice Is Served
ro,Drept,Law & Order: Justice Is Served
el,Δίκαιο,Law & Order: Justice Is Served
ja,法 (法学),Law & Order: Justice Is Served
mr,कायदा,Law & Order: Justice Is Served
mn,Эрх зүй,Law & Order: Justice Is Served
si,නීතිය,Law & Order: Justice Is Served
sr,Право,Law & Order: Justice Is Served
hu,Jog,Law & Order: Justice Is Served
hr,Pravo,Law & Order: Justice Is Served
bg,Право,Law & Order: Justice Is Served
sv,Juridik,Law & Order: Justice Is Served
nl,Recht,Law & Order: Justice Is Served
ca,Dret,Law & Order: Justice Is Served
lt,Teisė,Law & Order: Justice Is Served
sw,Sheria,Law & Order: Justice Is Served
ml,നിയമം,Law & Order: Justice Is Served
my,ဥပဒေ,Law & Order: Justice Is Served
sh,Pravo,Law & Order: Justice Is Served
sl,Pravo,Law & Order: Justice Is Served
mk,Право,Law & Order: Justice Is Served
am,ሕግ,Law & Order: Justice Is Served
ckb,یاسا,Law & Order: Justice Is Served
ie,Jure,Law & Order: Justice Is Served
da,Jura,Law & Order: Justice Is Served
la,Ius,Law & Order: Justice Is Served
tg,Ҳуқуқ,Law & Order: Justice Is Served
lo,ກົດໝາຍ,Law & Order: Justice Is Served
ne,कानून,Law & Order: Justice Is Served
te,చట్టం,Law & Order: Justice Is Served
fy,Rjocht,Law & Order: Justice Is Served
sk,Objektívne právo,Law & Order: Justice Is Served
arz,قانون,Law & Order: Justice Is Served
tpi,Lo,Law & Order: Justice Is Served
bs,Pravo,Law & Order: Justice Is Served
lfn,Lege,Law & Order: Justice Is Served
gd,Lagh,Law & Order: Justice Is Served
vec,Derito,Law & Order: Justice Is Served
af,Reg,Law & Order: Justice Is Served
et,Õigus,Law & Order: Justice Is Served
map-bms,Hukum,Law & Order: Justice Is Served
li,Rech,Law & Order: Justice Is Served
sco,Law,Law & Order: Justice Is Served
eu,Zuzenbide,Law & Order: Justice Is Served
ch,Lai,Law & Order: Justice Is Served
co,Drittu,Law & Order: Justice Is Served
fur,Dirit,Law & Order: Justice Is Served
lad,Dirito,Law & Order: Justice Is Served
lv,Tieslietas,Law & Order: Justice Is Served
bcl,Ley,Law & Order: Justice Is Served
hif,Kanuun,Law & Order: Justice Is Served
nds-nl,Recht,Law & Order: Justice Is Served
war,Balaud,Law & Order: Justice Is Served
gv,Leigh,Law & Order: Justice Is Served
sc,Deretu,Law & Order: Justice Is Served
trv,Gaya,Law & Order: Justice Is Served
ga,Dlí,Law & Order: Justice Is Served
su,Hukum,Law & Order: Justice Is Served
eo,Juro,Law & Order: Justice Is Served
pms,Lej,Law & Order: Justice Is Served
frp,Drêt,Law & Order: Justice Is Served
ilo,Linteg,Law & Order: Justice Is Served
szy,hulic,Law & Order: Justice Is Served
jv,Ukum,Law & Order: Justice Is Served
min,Hukum,Law & Order: Justice Is Served
fj,Lawa,Law & Order: Justice Is Served
gcr,Drwè,Law & Order: Justice Is Served
zea,Recht,Law & Order: Justice Is Served
oc,Drech,Law & Order: Justice Is Served
rue,Право,Law & Order: Justice Is Served
ts,Nawu,Law & Order: Justice Is Served
ha,Doka,Law & Order: Justice Is Served
jam,Laa,Law & Order: Justice Is Served
mwl,Dreito,Law & Order: Justice Is Served
cy,Cyfraith,Law & Order: Justice Is Served
ext,Derechu,Law & Order: Justice Is Served
als,Recht,Law & Order: Justice Is Served
azb,حوقوق,Law & Order: Justice Is Served
ceb,Pamalaod,Law & Order: Justice Is Served
mi,Ture,Law & Order: Justice Is Served
scn,Liggi,Law & Order: Justice Is Served
ia,Derecto,Law & Order: Justice Is Served
nds,Juristeree,Law & Order: Justice Is Served
ku,Dad,Law & Order: Justice Is Served
jbo,flalu,Law & Order: Justice Is Served
ast,Derechu,Law & Order: Justice Is Served
is,Lögfræði,Law & Order: Justice Is Served
vo,Detik,Law & Order: Justice Is Served
bar,Recht,Law & Order: Justice Is Served
frr,Rocht,Law & Order: Justice Is Served
pa,ਕਾਨੂੰਨ,Law & Order: Justice Is Served
bh,कानून,Law & Order: Justice Is Served
nn,Lov og rett,Law & Order: Justice Is Served
gn,Tekoiterape,Law & Order: Justice Is Served
bat-smg,Teisė,Law & Order: Justice Is Served
ba,Хоҡуҡ,Law & Order: Justice Is Served
bxr,Хуули,Law & Order: Justice Is Served
lb,Droit,Law & Order: Justice Is Served
mt,Dritt,Law & Order: Justice Is Served
pap,Derecho,Law & Order: Justice Is Served
sn,Mutemo,Law & Order: Justice Is Served
xh,Umthetho,Law & Order: Justice Is Served
an,Dreito,Law & Order: Justice Is Served
arc,ܩܢܘܢܐ,Law & Order: Justice Is Served
za,Faplwd,Law & Order: Justice Is Served
zh-yue,法律,Law & Order: Justice Is Served
bo,ཁྲིམས།,Law & Order: Justice Is Served
so,Sharci,Law & Order: Justice Is Served
gl,Dereito,Law & Order: Justice Is Served
lij,Diritto,Law & Order: Justice Is Served
be-tarask,Права,Law & Order: Justice Is Served
tw,Mmara,Law & Order: Justice Is Served
ce,Бакъо,Law & Order: Justice Is Served
kw,Lagha,Law & Order: Justice Is Served
sm,Tulāfono,Law & Order: Justice Is Served
krc,Хакъ,Law & Order: Justice Is Served
yi,געזעץ,Law & Order: Justice Is Served
be,Права,Law & Order: Justice Is Served
br,Gwir (lezenn),Law & Order: Justice Is Served
chr,ᏗᎧᎿᏩᏛᏍᏗ,Law & Order: Justice Is Served
kaa,Huqıq,Law & Order: Justice Is Served
wuu,法律,Law & Order: Justice Is Served
zh-min-nan,Hoat-lu̍t,Law & Order: Justice Is Served
ary,قانون,Law & Order: Justice Is Served
hyw,Իրաւունք,Law & Order: Justice Is Served
mai,कानून,Law & Order: Justice Is Served
pnb,قنون,Law & Order: Justice Is Served
sd,قانون,Law & Order: Justice Is Served
cv,Тивĕç-ирĕк,Law & Order: Justice Is Served
io,Yurocienco,Law & Order: Justice Is Served
os,Барад,Law & Order: Justice Is Served
qu,Chiqa,Law & Order: Justice Is Served
sah,Төрүн,Law & Order: Justice Is Served
zh-classical,法律,Law & Order: Justice Is Served
bm,Sàrìya,Law & Order: Justice Is Served
diq,Hıquq,Law & Order: Justice Is Served
hak,Fap-li̍t,Law & Order: Justice Is Served
ht,Lwa (dwa),Law & Order: Justice Is Served
myv,Права,Law & Order: Justice Is Served
nrm,Loué,Law & Order: Justice Is Served
yo,Òfin,Law & Order: Justice Is Served
cdo,Huák-lŭk,Law & Order: Justice Is Served
tt,Хокук,Law & Order: Justice Is Served
xmf,სამართალი,Law & Order: Justice Is Served
kv,Инӧд,Law & Order: Justice Is Served
ln,Zébi-bosémbo,Law & Order: Justice Is Served
en,Sumo Fighter: Tōkaidō Basho,Sumo Fighter: Tōkaidō Basho
sv,Sumo Fighter: Tōkaidō Basho,Sumo Fighter: Tōkaidō Basho
lld,Sumo Fighter: Tōkaidō Basho,Sumo Fighter: Tōkaidō Basho
en,Stephen Baysted,Stephen Baysted
arz,ستيفين بايستيد,Stephen Baysted
en,Irem M-92,Irem M-92
es,Irem M-92,Irem M-92
fr,M92 (système d'arcade),Irem M-92
ru,Irem M-92,Irem M-92
en,Super Formation Soccer II,Super Formation Soccer II
es,Super Formation Soccer II,Super Formation Soccer II
zh,超统构足球II,Super Formation Soccer II
en,Magnetic Fields (video game developer),Magnetic Fields (video game developer)
fr,Magnetic Fields,Magnetic Fields (video game developer)
it,Magnetic Fields (azienda),Magnetic Fields (video game developer)
de,Magnetic Fields (Spielesoftwareunternehmen),Magnetic Fields (video game developer)
es,Magnetic Fields (empresa),Magnetic Fields (video game developer)
fi,Magnetic Fields (yritys),Magnetic Fields (video game developer)
en,Video games in Canada,Video games in Canada
fr,Jeu vidéo au Canada,Video games in Canada
en,Animoca Brands,Animoca Brands
zh,Animoca,Animoca Brands
de,Animoca Brands,Animoca Brands
fr,Animoca,Animoca Brands
ja,Animoca,Animoca Brands
ru,Animoca Brands,Animoca Brands
ko,Animoca Brands,Animoca Brands
es,Animoca Brands,Animoca Brands
pl,Animoca Brands,Animoca Brands
it,Animoca Brands,Animoca Brands
vi,Animoca Brands,Animoca Brands
nl,Animoca Brands,Animoca Brands
fi,Animoca Brands,Animoca Brands
cs,Animoca Brands,Animoca Brands
sv,Animoca Brands,Animoca Brands
en,Sentinels of the Multiverse,Sentinels of the Multiverse
en,Lost Planet 3,Lost Planet 3
ru,Lost Planet 3,Lost Planet 3
fr,Lost Planet 3,Lost Planet 3
es,Lost Planet 3,Lost Planet 3
it,Lost Planet 3,Lost Planet 3
pt,Lost Planet 3,Lost Planet 3
uk,Lost Planet 3,Lost Planet 3
vi,Lost Planet 3,Lost Planet 3
de,Lost Planet 3,Lost Planet 3
arz,لوسانت پلانيت 3,Lost Planet 3
en,Mednafen,Mednafen
ja,Mednafen,Mednafen
es,Mednafen,Mednafen
ru,Mednafen,Mednafen
pt,Mednafen,Mednafen
zh,Mednafen,Mednafen
de,Mednafen,Mednafen
ko,Mednafen,Mednafen
fr,Mednafen,Mednafen
it,Mednafen,Mednafen
pl,Mednafen,Mednafen
wuu,Mednafen,Mednafen
en,Fourth Wall Studios,Fourth Wall Studios
en,Sports Champions 2,Sports Champions 2
it,Sports Champions 2,Sports Champions 2
fr,Sports Champions 2,Sports Champions 2
arz,سبورتس تشامبيونز 2,Sports Champions 2
lld,Sports Champions 2,Sports Champions 2
ro,Sports Champions 2,Sports Champions 2
en,Scribblenauts Unlimited,Scribblenauts Unlimited
it,Scribblenauts Unlimited,Scribblenauts Unlimited
es,Scribblenauts Unlimited,Scribblenauts Unlimited
zh,涂鸦冒险家 无限,Scribblenauts Unlimited
fr,Scribblenauts Unlimited,Scribblenauts Unlimited
tr,Scribblenauts Unlimited,Scribblenauts Unlimited
de,Scribblenauts Unlimited,Scribblenauts Unlimited
fi,Scribblenauts Unlimited,Scribblenauts Unlimited
arz,سكريبليناوتس ونليميتيد,Scribblenauts Unlimited
lld,Scribblenauts Unlimited,Scribblenauts Unlimited
en,Quik the Thunder Rabbit,Quik the Thunder Rabbit
fr,Quik the Thunder Rabbit,Quik the Thunder Rabbit
nl,Quik The Thunder Rabbit,Quik the Thunder Rabbit
en,Wargame Construction Set III: Age of Rifles 1846-1905,Wargame Construction Set III: Age of Rifles 1846-1905
fr,Wargame Construction Set III: Age of Rifles 1846-1905,Wargame Construction Set III: Age of Rifles 1846-1905
en,GaymerX,GaymerX
pt,GaymerX,GaymerX
en,Samurai Jack: The Amulet of Time,Samurai Jack: The Amulet of Time
ru,Samurai Jack: The Amulet of Time,Samurai Jack: The Amulet of Time
tr,Samurai Jack: The Amulet of Time,Samurai Jack: The Amulet of Time
de,Samurai Jack: The Amulet of Time,Samurai Jack: The Amulet of Time
fr,Samurai Jack: The Amulet of Time,Samurai Jack: The Amulet of Time
fr,Alexandre Gillet,Alexandre Gillet
en,Alexandre Gillet,Alexandre Gillet
ht,Alexandre Gillet,Alexandre Gillet
arz,اليكساندر جيليت,Alexandre Gillet
en,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
ru,Ведьмак 3: Дикая Охота,The Witcher 3: Wild Hunt
fr,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
de,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
zh,巫师3：狂猎,The Witcher 3: Wild Hunt
ja,ウィッチャー3 ワイルドハント,The Witcher 3: Wild Hunt
it,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
es,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
pl,Wiedźmin 3: Dziki Gon,The Witcher 3: Wild Hunt
pt,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
uk,Відьмак 3: Дикий гін,The Witcher 3: Wild Hunt
tr,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
cs,Zaklínač 3: Divoký hon,The Witcher 3: Wild Hunt
fi,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
vi,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
id,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
wuu,巫师3：狂猎,The Witcher 3: Wild Hunt
be,Вядзьмар 3: Дзікае Паляванне,The Witcher 3: Wild Hunt
be-tarask,Вядзьмар 3,The Witcher 3: Wild Hunt
tt,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
ko,더 위쳐 3: 와일드 헌트,The Witcher 3: Wild Hunt
nl,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
th,เดอะวิตเชอร์ 3: ไวลด์ฮันต์,The Witcher 3: Wild Hunt
hu,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
sr,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
sv,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
ca,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
sh,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
lt,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
no,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
ro,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
ka,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
et,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
simple,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
arz,ذا ويتشر 3: وايلد هانت,The Witcher 3: Wild Hunt
mk,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
ms,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
eu,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
bar,Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
gl,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
lld,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
sc,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt
en,WWE 2K14,WWE 2K14
es,WWE 2K14,WWE 2K14
it,WWE 2K14,WWE 2K14
fr,WWE 2K14,WWE 2K14
ru,WWE 2K14,WWE 2K14
pt,WWE 2K14,WWE 2K14
id,WWE 2K14,WWE 2K14
tr,WWE 2K14,WWE 2K14
simple,WWE 2K14,WWE 2K14
th,ดับเบิลยูดับเบิลยูอี 2K14,WWE 2K14
bg,WWE 2K14,WWE 2K14
de,WWE 2K14,WWE 2K14
arz,و 2ك14,WWE 2K14
hy,WWE 2K14,WWE 2K14
lld,WWE 2K14,WWE 2K14
en,Never 7: The End of Infinity,Never 7: The End of Infinity
ja,Infinity (ゲーム),Never 7: The End of Infinity
zh,无限轮回,Never 7: The End of Infinity
fr,Never 7: The End of Infinity,Never 7: The End of Infinity
uk,Never 7: The End of Infinity,Never 7: The End of Infinity
it,Never7: The end of infinity,Never 7: The End of Infinity
sv,Never 7: The End of Infinity,Never 7: The End of Infinity
en,The Swapper,The Swapper
ru,The Swapper,The Swapper
fr,The Swapper,The Swapper
pt,The Swapper,The Swapper
uk,The Swapper,The Swapper
tr,The Swapper,The Swapper
zh,交易者,The Swapper
arz,ث سواپير,The Swapper
fi,The Swapper,The Swapper
nl,The Swapper,The Swapper
en,Amnesia Fortnight 2014,Amnesia Fortnight 2014
en,John Newcomer,John Newcomer
en,Dreadnoughts (video game),Dreadnoughts (video game)
fr,"Dreadnoughts (jeu vidéo, 1992)",Dreadnoughts (video game)
en,Zarathrusta,Zarathrusta
en,Squad (company),Squad (company)
ru,Squad,Squad (company)
fr,Squad (entreprise),Squad (company)
uk,Squad,Squad (company)
hy,Squad,Squad (company)
fr,Gaston Ravel,Gaston Ravel
en,Gaston Ravel,Gaston Ravel
it,Gaston Ravel,Gaston Ravel
ru,"Равель, Гастон",Gaston Ravel
de,Gaston Ravel,Gaston Ravel
arz,جاستون راڤيل,Gaston Ravel
en,Neko Atsume,Neko Atsume
ja,ねこあつめ,Neko Atsume
zh,貓咪收集,Neko Atsume
fr,Neko Atsume,Neko Atsume
es,Neko Atsume,Neko Atsume
simple,Neko Atsume,Neko Atsume
nl,Neko Atsume,Neko Atsume
en,Dying Light: The Following,Dying Light: The Following
ru,Dying Light: The Following,Dying Light: The Following
ja,ダイイングライト:ザ・フォロイング,Dying Light: The Following
uk,Dying Light: The Following,Dying Light: The Following
tr,Dying Light: The Following,Dying Light: The Following
la,Dying Light: The Following,Dying Light: The Following
en,EMS One Katowice 2014,EMS One Katowice 2014
pl,EMS One Katowice 2014,EMS One Katowice 2014
de,EMS One Katowice 2014,EMS One Katowice 2014
pt,EMS One Katowice 2014,EMS One Katowice 2014
tr,EMS One Katowice 2014,EMS One Katowice 2014
sv,EMS One Katowice,EMS One Katowice 2014
en,Attack on Titan (video game),Attack on Titan (video game)
ru,Attack on Titan / A.O.T. Wings of Freedom,Attack on Titan (video game)
zh,進擊的巨人 (遊戲),Attack on Titan (video game)
it,A.O.T.: Wings of Freedom,Attack on Titan (video game)
es,Attack on Titan (videojuego),Attack on Titan (video game)
de,A.O.T.: Wings of Freedom,Attack on Titan (video game)
uz,Attack on Titan / A.O.T. Wings of Freedom,Attack on Titan (video game)
arz,اتاك اون تيتان,Attack on Titan (video game)
en,Moon Studios,Moon Studios
ru,Moon Studios,Moon Studios
de,Moon Studios,Moon Studios
fr,Moon Studios,Moon Studios
es,Moon Studios,Moon Studios
ja,Moon Studios,Moon Studios
pt,Moon Studios,Moon Studios
it,Moon Studios,Moon Studios
tr,Moon Studios,Moon Studios
nl,Moon Studios,Moon Studios
uk,Moon Studios,Moon Studios
vi,Moon Studios,Moon Studios
ko,문 스튜디오,Moon Studios
fi,Moon Studios,Moon Studios
hy,Moon Studios,Moon Studios
en,Hacknet,Hacknet
arz,هاكنيت,Hacknet
zh,黑客网络,Hacknet
fr,Hacknet,Hacknet
cs,Hacknet,Hacknet
uk,Hacknet,Hacknet
pl,Hacknet,Hacknet
tr,Hacknet,Hacknet
vi,Hacknet,Hacknet
en,The Nostalgia Box,The Nostalgia Box
en,FlyQuest,FlyQuest
en,The Rocky Horror Show (video game),The Rocky Horror Show (video game)
it,The Rocky Horror Show (videogioco),The Rocky Horror Show (video game)
en,DreamHack Austin 2017,DreamHack Austin 2017
ru,DreamHack Austin 2017,DreamHack Austin 2017
en,Dungeon synth,Dungeon synth
de,Dungeon Synth,Dungeon synth
fr,Dungeon synth,Dungeon synth
it,Dungeon synth,Dungeon synth
pt,Dungeon synth,Dungeon synth
sk,Dungeon synth,Dungeon synth
bg,Дънджън синт,Dungeon synth
hu,Dungeon synth,Dungeon synth
en,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4
ru,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4
fr,Call of Duty: Black Ops IIII,Call of Duty: Black Ops 4
es,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4
it,Call of Duty: Black Ops IIII,Call of Duty: Black Ops 4
de,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4
ja,コール オブ デューティ ブラックオプス4,Call of Duty: Black Ops 4
zh,使命召唤：黑色行动4,Call of Duty: Black Ops 4
pl,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4
tr,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4
pt,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4
nl,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4
fi,Call of Duty: Black Ops IIII,Call of Duty: Black Ops 4
sv,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4
vi,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4
simple,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4
ko,콜 오브 듀티: 블랙 옵스 4,Call of Duty: Black Ops 4
th,คอลล์ออฟดิวตี: แบล็กออฟส์ 4,Call of Duty: Black Ops 4
no,Call of Duty: Black Ops IIII,Call of Duty: Black Ops 4
sr,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4
lld,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4
cy,Call Of Duty Black Ops 4,Call of Duty: Black Ops 4
arz,كول اف ديوتى: پلاك اوبس 4,Call of Duty: Black Ops 4
en,The Flintstones (1994 Ocean Software video game),The Flintstones (1994 Ocean Software video game)
es,Los Picapiedra: La Película (videojuego de 1994),The Flintstones (1994 Ocean Software video game)
