lang,topic,topic_in_English
pt,New Super Mario Bros.,New Super Mario Bros.
ko,뉴 슈퍼 마리오브라더스,New Super Mario Bros.
nl,New Super Mario Bros.,New Super Mario Bros.
pl,New Super Mario Bros.,New Super Mario Bros.
uk,New Super Mario Bros.,New Super Mario Bros.
sv,New Super Mario Bros.,New Super Mario Bros.
fi,New Super Mario Bros.,New Super Mario Bros.
tr,New Super Mario Bros.,New Super Mario Bros.
el,New Super Mario Bros.,New Super Mario Bros.
simple,New Super Mario Bros.,New Super Mario Bros.
ca,New Super Mario Bros.,New Super Mario Bros.
da,New Super Mario Bros.,New Super Mario Bros.
no,New Super Mario Bros.,New Super Mario Bros.
eo,New Super Mario Bros.,New Super Mario Bros.
nn,New Super Mario Bros.,New Super Mario Bros.
eu,New Super Mario Bros.,New Super Mario Bros.
is,New Super Mario Bros.,New Super Mario Bros.
tl,New Super Mario Bros.,New Super Mario Bros.
uz,New Super Mario Bros.,New Super Mario Bros.
wuu,新超级马里奥兄弟,New Super Mario Bros.
ast,New Super Mario Bros.,New Super Mario Bros.
arz,نيو سوپير ماريو بروس.,New Super Mario Bros.
en,QSound,QSound
de,Q-Sound,QSound
fr,QSound,QSound
nl,Q-Sound,QSound
eu,QSound,QSound
en,Dragon Wars,Dragon Wars
ja,ドラゴンウォーズ,Dragon Wars
fr,Dragon Wars,Dragon Wars
sv,Dragon Wars,Dragon Wars
arz,دراجون وارس,Dragon Wars
lld,Dragon Wars,Dragon Wars
en,Mansion of Hidden Souls,Mansion of Hidden Souls
ja,夢見館の物語,Mansion of Hidden Souls
fr,Yumemi Mystery Mansion,Mansion of Hidden Souls
it,Yumemi Mystery Mansion,Mansion of Hidden Souls
lld,Mansion of Hidden Souls,Mansion of Hidden Souls
en,Stealth ATF,Stealth ATF
sv,Stealth ATF,Stealth ATF
es,Stealth ATF,Stealth ATF
lld,Stealth ATF,Stealth ATF
en,Wild Arms 3,Wild Arms 3
ja,ワイルドアームズ アドヴァンスドサード,Wild Arms 3
it,Wild Arms 3,Wild Arms 3
fr,Wild Arms 3,Wild Arms 3
lld,Wild Arms 3,Wild Arms 3
en,A-10 Tank Killer,A-10 Tank Killer
pl,A-10 Tank Killer,A-10 Tank Killer
fr,A-10 Tank Killer,A-10 Tank Killer
cs,A-10 Tank Killer,A-10 Tank Killer
en,Trailblazer (video game),Trailblazer (video game)
es,Trailblazer,Trailblazer (video game)
it,Trailblazer (videogioco),Trailblazer (video game)
gl,Trailblazer,Trailblazer (video game)
lld,Trailblazer,Trailblazer (video game)
en,Slayer (video game),Slayer (video game)
ja,BMS (音楽ゲーム),Be-Music Source
en,Be-Music Source,Be-Music Source
zh,Be-Music Source,Be-Music Source
ko,Be-Music Script,Be-Music Source
en,Dave Mirra Freestyle BMX 2,Dave Mirra Freestyle BMX 2
pt,Dave Mirra Freestyle BMX 2,Dave Mirra Freestyle BMX 2
fr,Dave Mirra Freestyle BMX 2,Dave Mirra Freestyle BMX 2
ca,Dave Mirra Freestyle BMX 2,Dave Mirra Freestyle BMX 2
lld,Dave Mirra Freestyle BMX 2,Dave Mirra Freestyle BMX 2
en,Global Gladiators,Global Gladiators
fr,Global Gladiators,Global Gladiators
pt,Global Gladiators,Global Gladiators
it,Global Gladiators,Global Gladiators
sv,Global Gladiators,Global Gladiators
nl,Global Gladiators,Global Gladiators
lld,Global Gladiators,Global Gladiators
en,Tripwire Interactive,Tripwire Interactive
ru,Tripwire Interactive,Tripwire Interactive
de,Tripwire Interactive,Tripwire Interactive
fr,Tripwire Interactive,Tripwire Interactive
uk,Tripwire Interactive,Tripwire Interactive
pt,Tripwire Interactive,Tripwire Interactive
zh,Tripwire Interactive,Tripwire Interactive
fi,Tripwire Interactive,Tripwire Interactive
it,Tripwire Interactive,Tripwire Interactive
nl,Tripwire Interactive,Tripwire Interactive
sv,Tripwire Interactive,Tripwire Interactive
br,Tripwire Interactive,Tripwire Interactive
arz,تريپواير انتراكتيڤ,Tripwire Interactive
hy,Tripwire Interactive,Tripwire Interactive
en,List of RoboCop video games,List of RoboCop video games
ru,Список игр о Робокопе,List of RoboCop video games
es,Anexo:Videojuegos de RoboCop,List of RoboCop video games
fr,RoboCop (série de jeux vidéo),List of RoboCop video games
en,APF TV Fun series,APF TV Fun series
ja,TV FUN,APF TV Fun series
fr,APF TV Fun,APF TV Fun series
ru,APF TV Fun,APF TV Fun series
es,APF TV Fun,APF TV Fun series
it,APF TV Fun,APF TV Fun series
de,APF TV Fun,APF TV Fun series
ko,APF TV Fun,APF TV Fun series
da,APF TV Fun,APF TV Fun series
ka,APF TV Fun-ის სერია,APF TV Fun series
ast,APF TV Fun,APF TV Fun series
no,APF TV Fun,APF TV Fun series
ja,ぷよぷよSUN,Puyo Puyo Sun
en,Puyo Puyo Sun,Puyo Puyo Sun
es,Puyo Puyo SUN,Puyo Puyo Sun
ru,Puyo Puyo SUN,Puyo Puyo Sun
ko,뿌요뿌요 SUN,Puyo Puyo Sun
fr,Puyo Puyo Sun,Puyo Puyo Sun
pt,Puyo Puyo Sun,Puyo Puyo Sun
lld,Puyo Puyo SUN,Puyo Puyo Sun
en,MX vs. ATV Unleashed,MX vs. ATV Unleashed
ru,MX vs. ATV Unleashed,MX vs. ATV Unleashed
de,MX vs. ATV Unleashed,MX vs. ATV Unleashed
it,MX vs. ATV Unleashed,MX vs. ATV Unleashed
fi,MX vs. ATV Unleashed,MX vs. ATV Unleashed
arz,مكس ڤس. اتڤ ونلايشيد,MX vs. ATV Unleashed
lld,MX vs. ATV Unleashed,MX vs. ATV Unleashed
en,Todd's Adventures in Slime World,Todd's Adventures in Slime World
fr,Todd's Adventures in Slime World,Todd's Adventures in Slime World
lld,Todd's Adventures in Slime World,Todd's Adventures in Slime World
en,This Spartan Life,This Spartan Life
sv,This Spartan Life,This Spartan Life
en,Penn,Penn & Teller's Smoke and Mirrors
de,Penn,Penn & Teller's Smoke and Mirrors
fr,Penn,Penn & Teller's Smoke and Mirrors
ru,Пенн,Penn & Teller's Smoke and Mirrors
sv,Penn,Penn & Teller's Smoke and Mirrors
ja,ペン (曖昧さ回避),Penn & Teller's Smoke and Mirrors
it,Penn,Penn & Teller's Smoke and Mirrors
pl,Penn,Penn & Teller's Smoke and Mirrors
fi,Penn,Penn & Teller's Smoke and Mirrors
cs,Penn,Penn & Teller's Smoke and Mirrors
pt,Penn,Penn & Teller's Smoke and Mirrors
nl,Penn,Penn & Teller's Smoke and Mirrors
uk,Пенн,Penn & Teller's Smoke and Mirrors
ceb,Penn,Penn & Teller's Smoke and Mirrors
en,The 1UP Show,The 1UP Show
en,Tail of the Sun,Tail of the Sun
ja,太陽のしっぽ,Tail of the Sun
lld,Tail of the Sun,Tail of the Sun
it,Tail of the Sun,Tail of the Sun
en,Dirt Trax FX,Dirt Trax FX
fr,Dirt Trax FX,Dirt Trax FX
lld,Dirt Trax FX,Dirt Trax FX
en,World War II Combat: Iwo Jima,World War II Combat: Iwo Jima
arz,ورلد وار اى كومبات: ايو چيما,World War II Combat: Iwo Jima
ja,がんばれゴエモン外伝 きえた黄金キセル,Ganbare Goemon Gaiden: Kieta Ōgon Kiseru
en,Ganbare Goemon Gaiden: Kieta Ōgon Kiseru,Ganbare Goemon Gaiden: Kieta Ōgon Kiseru
es,Ganbare Goemon Gaiden: Kieta Ōgon Kiseru,Ganbare Goemon Gaiden: Kieta Ōgon Kiseru
en,Dan Gardopée,Dan Gardopée
mg,Dan Gardopée,Dan Gardopée
en,Super Robot Taisen: Original Generation,Super Robot Taisen: Original Generation
ja,スーパーロボット大戦ORIGINAL GENERATION,Super Robot Taisen: Original Generation
zh,超級機器人大戰原創世紀,Super Robot Taisen: Original Generation
it,Super Robot Wars: Original Generation,Super Robot Taisen: Original Generation
lld,Super Robot Taisen: Original Generation,Super Robot Taisen: Original Generation
en,Ghostbusters (role-playing game),Ghostbusters (role-playing game)
es,Los Cazafantasmas (juego de rol),Ghostbusters (role-playing game)
it,Ghostbusters (gioco di ruolo),Ghostbusters (role-playing game)
nl,Ghostbusters (rollenspel),Ghostbusters (role-playing game)
en,Patrick Seitz,Patrick Seitz
ru,"Сайц, Патрик",Patrick Seitz
ko,패트릭 사이츠,Patrick Seitz
it,Patrick Seitz (doppiatore),Patrick Seitz
sv,Patrick Seitz,Patrick Seitz
tr,Patrick Seitz,Patrick Seitz
af,Patrick Seitz,Patrick Seitz
arz,باتريك سايتز,Patrick Seitz
en,The King of Fighters XII,The King of Fighters XII
es,The King of Fighters XII,The King of Fighters XII
ja,THE KING OF FIGHTERS XII,The King of Fighters XII
zh,拳皇XII,The King of Fighters XII
pt,The King of Fighters XII,The King of Fighters XII
fr,The King of Fighters XII,The King of Fighters XII
ko,더 킹 오브 파이터즈 XII,The King of Fighters XII
it,The King of Fighters XII,The King of Fighters XII
sv,The King of Fighters XII,The King of Fighters XII
lld,The King of Fighters XII,The King of Fighters XII
en,Top Gun: Combat Zones,Top Gun: Combat Zones
fr,Top Gun: Combat Zones,Top Gun: Combat Zones
simple,Top Gun: Combat Zones,Top Gun: Combat Zones
lld,Top Gun: Combat Zones,Top Gun: Combat Zones
ja,機動戦士Ζガンダム・ホットスクランブル,Mobile Suit Z Gundam: Hot Scramble
en,Mobile Suit Z Gundam: Hot Scramble,Mobile Suit Z Gundam: Hot Scramble
zh,机动战士Z GUNDAM：HOT SCRAMBLE,Mobile Suit Z Gundam: Hot Scramble
fr,Kidō Senshi Z Gundam: Hot Scramble,Mobile Suit Z Gundam: Hot Scramble
lld,Mobile Suit Z Gundam: Hot Scramble,Mobile Suit Z Gundam: Hot Scramble
ja,ゲームセンターあらし,Game Center Arashi
en,Game Center Arashi,Game Center Arashi
zh,電子神童,Game Center Arashi
ru,Game Center Arashi,Game Center Arashi
de,Game Center Arashi,Game Center Arashi
en,The Legend of Heroes II: Prophecy of the Moonlight Witch,The Legend of Heroes II: Prophecy of the Moonlight Witch
ja,英雄伝説III 白き魔女,The Legend of Heroes II: Prophecy of the Moonlight Witch
zh,英雄傳說III 白髮魔女,The Legend of Heroes II: Prophecy of the Moonlight Witch
ko,영웅전설 III 하얀마녀,The Legend of Heroes II: Prophecy of the Moonlight Witch
de,The Legend of Heroes 2: Prophecy of the Moonlight Witch,The Legend of Heroes II: Prophecy of the Moonlight Witch
wuu,英雄传说III 白发魔女,The Legend of Heroes II: Prophecy of the Moonlight Witch
lld,The Legend of Heroes II: Prophecy of the Moonlight Witch,The Legend of Heroes II: Prophecy of the Moonlight Witch
en,Pleiades (arcade game),Pleiades (arcade game)
fr,Pleiades (jeu d'arcade),Pleiades (arcade game)
en,Quazal,Quazal
fr,Quazal Technologies,Quazal
zh,Quazal,Quazal
en,"Take-Two Interactive Software, Inc. v. Thompson","Take-Two Interactive Software, Inc. v. Thompson"
en,Ripcord Games,Ripcord Games
ru,Ripcord Games,Ripcord Games
en,Chick Chick Boom,Chick Chick Boom
fr,Chick Chick Boom,Chick Chick Boom
hr,Chick Chick Boom,Chick Chick Boom
en,La Abadía del Crimen,La Abadía del Crimen
es,La abadía del crimen,La Abadía del Crimen
ca,La abadía del crimen,La Abadía del Crimen
fr,La abadía del crimen,La Abadía del Crimen
zh,罪惡修道院,La Abadía del Crimen
cs,La abadía del crimen,La Abadía del Crimen
an,La abadía del crimen,La Abadía del Crimen
lld,La Abadía del Crimen,La Abadía del Crimen
eu,La abadía del crimen,La Abadía del Crimen
en,Wurm: Journey to the Center of the Earth,Wurm: Journey to the Center of the Earth
ja,地底戦空バゾルダー,Wurm: Journey to the Center of the Earth
en,Param (company),Param (company)
en,Limbo of the Lost,Limbo of the Lost
es,Limbo of the Lost,Limbo of the Lost
pl,Limbo of the Lost,Limbo of the Lost
it,Limbo of the Lost,Limbo of the Lost
lld,Limbo of the Lost,Limbo of the Lost
en,D-Xhird,D-Xhird
lld,D-Xhird,D-Xhird
en,Bruce Lee (video game),Bruce Lee (video game)
ru,Bruce Lee (игра),Bruce Lee (video game)
pl,Bruce Lee (gra komputerowa),Bruce Lee (video game)
de,Bruce Lee (Computerspiel),Bruce Lee (video game)
it,Bruce Lee (videogioco),Bruce Lee (video game)
fr,Bruce Lee (jeu vidéo),Bruce Lee (video game)
lld,Bruce Lee,Bruce Lee (video game)
en,Boku no Natsuyasumi 2,Boku no Natsuyasumi 2
ja,ぼくのなつやすみ2 海の冒険篇,Boku no Natsuyasumi 2
lld,Boku no Natsuyasumi 2,Boku no Natsuyasumi 2
en,SpaceOrb 360,SpaceOrb 360
en,Bionic Commando (2009 video game),Bionic Commando (2009 video game)
ru,"Bionic Commando (игра, 2009)",Bionic Commando (2009 video game)
ja,バイオニックコマンドー,Bionic Commando (2009 video game)
pt,Bionic Commando (jogo eletrônico de 2009),Bionic Commando (2009 video game)
it,Bionic Commando (videogioco 2009),Bionic Commando (2009 video game)
fr,"Bionic Commando (jeu vidéo, 2009)",Bionic Commando (2009 video game)
sv,Bionic Commando (2009),Bionic Commando (2009 video game)
de,Bionic Commando (2009),Bionic Commando (2009 video game)
nl,Bionic Commando (computerspel uit 2009),Bionic Commando (2009 video game)
en,Free Realms,Free Realms
fr,Free Realms,Free Realms
hu,Free Realms,Free Realms
fi,Free Realms,Free Realms
lld,Free Realms,Free Realms
simple,Free Realms,Free Realms
ja,ヴァンテージ・マスター,Vantage Master
en,Vantage Master,Vantage Master
zh,魔喚精靈,Vantage Master
ko,밴티지 마스터,Vantage Master
fr,Vantage Master,Vantage Master
lld,Vantage Master,Vantage Master
en,Firebirds (video game),Firebirds (video game)
lld,Firebirds,Firebirds (video game)
en,Longplay (video games),Longplay (video games)
de,Longplay (Videospiele),Longplay (video games)
nl,Longplay (computerspelterm),Longplay (video games)
en,Epona (The Legend of Zelda),Epona (The Legend of Zelda)
es,Epona (The Legend of Zelda),Epona (The Legend of Zelda)
it,Epona (The Legend of Zelda),Epona (The Legend of Zelda)
ko,에포나 (젤다의 전설),Epona (The Legend of Zelda)
ast,Epona (The Legend of Zelda),Epona (The Legend of Zelda)
en,Visco Corporation,Visco Corporation
ja,ビスコ (ゲーム会社),Visco Corporation
es,Visco Corporation,Visco Corporation
fr,Visco (entreprise),Visco Corporation
it,Visco Corporation,Visco Corporation
en,Bogey Dead 6,Bogey Dead 6
en,NASL Soccer,NASL Soccer
it,NASL Soccer,NASL Soccer
pt,NASL Soccer,NASL Soccer
fr,NASL Soccer,NASL Soccer
lld,NASL Soccer,NASL Soccer
en,EA Bright Light,EA Bright Light
ru,EA Bright Light,EA Bright Light
fr,EA Bright Light,EA Bright Light
zh,EA Bright Light,EA Bright Light
arz,إى آيه برايت لايت,EA Bright Light
ca,EA UK,EA Bright Light
en,Street Fighter,Street Fighter
es,Street Fighter,Street Fighter
zh,街頭霸王系列,Street Fighter
pt,Street Fighter,Street Fighter
ru,Street Fighter (серия игр),Street Fighter
fr,Street Fighter (série de jeux vidéo),Street Fighter
it,Street Fighter (serie),Street Fighter
de,Street Fighter (Computerspielreihe),Street Fighter
ko,스트리트 파이터,Street Fighter
tr,Street Fighter,Street Fighter
th,สตรีทไฟเตอร์,Street Fighter
vi,Street Fighter,Street Fighter
pl,Street Fighter (seria),Street Fighter
nl,Street Fighter (computerspelserie),Street Fighter
sv,Street Fighter,Street Fighter
zh-yue,街頭霸王系列,Street Fighter
hu,Street Fighter,Street Fighter
fi,Street Fighter (pelisarja),Street Fighter
cs,Street Fighter,Street Fighter
sr,Street Fighter,Street Fighter
ca,Street Fighter (saga de videojocs),Street Fighter
ms,Street Fighter,Street Fighter
wuu,街头霸王系列,Street Fighter
lt,Street Fighter,Street Fighter
no,Street Fighter,Street Fighter
az,Street Fighter,Street Fighter
br,Street Fighter,Street Fighter
mk,Street Fighter,Street Fighter
ta,இசுரீட் பைட்டர்,Street Fighter
yi,סטריט פייטער,Street Fighter
en,The Gene Machine,The Gene Machine
lld,The Gene Machine,The Gene Machine
en,Roblox,Roblox
ru,Roblox,Roblox
es,Roblox,Roblox
pt,Roblox,Roblox
fr,Roblox,Roblox
ko,로블록스,Roblox
de,Roblox,Roblox
ja,Roblox,Roblox
pl,Roblox,Roblox
it,Roblox,Roblox
vi,Roblox,Roblox
zh,機器磚塊,Roblox
uk,Roblox,Roblox
id,Roblox,Roblox
tr,Roblox,Roblox
fi,Roblox,Roblox
th,โรบล็อกซ์,Roblox
cs,Roblox,Roblox
nl,Roblox,Roblox
ro,Roblox,Roblox
sv,Roblox,Roblox
no,Roblox,Roblox
hu,Roblox,Roblox
sk,Roblox,Roblox
simple,Roblox,Roblox
el,Roblox,Roblox
da,Roblox,Roblox
ms,Roblox,Roblox
bg,Роблокс,Roblox
ka,Roblox,Roblox
sr,Roblox,Roblox
lt,Roblox,Roblox
tl,Roblox,Roblox
ca,Roblox,Roblox
az,Roblox,Roblox
hi,रोबोक्स,Roblox
et,Roblox,Roblox
gl,Roblox,Roblox
ast,Roblox,Roblox
sq,Roblox,Roblox
bn,রবলক্স,Roblox
arz,روبلوكس,Roblox
uz,Roblox,Roblox
be,Roblox,Roblox
ia,Roblox,Roblox
kk,Roblox,Roblox
mk,Roblox,Roblox
hy,Roblox,Roblox
qu,Roblox,Roblox
szl,Roblox,Roblox
zh-yue,Roblox,Roblox
is,Roblox,Roblox
sw,Roblox,Roblox
eo,Roblox,Roblox
br,Roblox,Roblox
sah,Roblox,Roblox
scn,Roblox,Roblox
ckb,ڕۆبلۆکس,Roblox
war,Roblox,Roblox
zu,Roblox,Roblox
ga,Roblox,Roblox
km,រ៉ូប្រុក្ស,Roblox
lld,Roblox,Roblox
ha,Roblox,Roblox
tk,Roblox,Roblox
si,රොබ්ලොක්ස්,Roblox
en,Barbarian II,Barbarian II
fr,"Barbarian II (jeu vidéo, Psygnosis)",Barbarian II
it,Barbarian II,Barbarian II
cs,Barbarian II,Barbarian II
lld,Barbarian II,Barbarian II
en,Diablo III,Diablo III
ru,Diablo III,Diablo III
de,Diablo III,Diablo III
es,Diablo III,Diablo III
ja,ディアブロIII,Diablo III
fr,Diablo III,Diablo III
zh,暗黑破壞神III,Diablo III
it,Diablo III,Diablo III
pl,Diablo III,Diablo III
pt,Diablo III,Diablo III
uk,Diablo III,Diablo III
cs,Diablo III,Diablo III
ko,디아블로 III,Diablo III
hu,Diablo III,Diablo III
tr,Diablo III,Diablo III
lt,Diablo III,Diablo III
fi,Diablo III,Diablo III
sv,Diablo III,Diablo III
vi,Diablo III,Diablo III
nl,Diablo III,Diablo III
th,เดียโบล 3,Diablo III
sr,Diablo III,Diablo III
da,Diablo III,Diablo III
ca,Diablo III,Diablo III
bg,Diablo III,Diablo III
ro,Diablo III,Diablo III
no,Diablo III,Diablo III
ang,Diablo III,Diablo III
be,Diablo III,Diablo III
sl,Diablo III,Diablo III
be-tarask,Diablo III,Diablo III
ast,Diablo III,Diablo III
arz,ديابلو اى,Diablo III
lv,Diablo III,Diablo III
eu,Diablo III,Diablo III
lld,Diablo III,Diablo III
wuu,暗黑破坏神III,Diablo III
en,Johnny Gioeli,Johnny Gioeli
de,Johnny Gioeli,Johnny Gioeli
ru,"Джиоэли, Джонни",Johnny Gioeli
es,Johnny Gioeli,Johnny Gioeli
bg,Джони Джоели,Johnny Gioeli
sv,Johnny Gioeli,Johnny Gioeli
ja,ジョニー・ジョエリ,Johnny Gioeli
it,Johnny Gioeli,Johnny Gioeli
pl,Johnny Gioeli,Johnny Gioeli
fi,Johnny Gioeli,Johnny Gioeli
hr,Johnny Gioeli,Johnny Gioeli
ko,조니 조엘리,Johnny Gioeli
azb,جانی جیوئلی,Johnny Gioeli
arz,جونى جيويلى,Johnny Gioeli
en,Alteil,Alteil
ja,アルテイル,Alteil
en,Ronimo Games,Ronimo Games
nl,Ronimo Games,Ronimo Games
es,Ronimo Games,Ronimo Games
fr,Ronimo Games,Ronimo Games
pl,Ronimo Games,Ronimo Games
hu,Ronimo Games,Ronimo Games
en,Tyris Flare,Tyris Flare
ru,Тайрис Флэр,Tyris Flare
en,Video games in Lithuania,Video games in Lithuania
ru,Nikopol: Secrets of the Immortals,Nikopol: Secrets of the Immortals
en,Nikopol: Secrets of the Immortals,Nikopol: Secrets of the Immortals
de,Nikopol: Die Rückkehr des Unsterblichen,Nikopol: Secrets of the Immortals
it,Nikopol: Secrets of the Immortals,Nikopol: Secrets of the Immortals
fr,Nikopol : La Foire aux immortels,Nikopol: Secrets of the Immortals
arz,نيكوپول: سيكريتس اوف ث ايمورتالس,Nikopol: Secrets of the Immortals
lld,Nikopol: Secrets of the Immortals,Nikopol: Secrets of the Immortals
ro,Nikopol: Secrets of the Immortals,Nikopol: Secrets of the Immortals
ja,ハッカーインターナショナル,Hacker International
en,Hacker International,Hacker International
fr,Hacker International,Hacker International
es,Hacker International,Hacker International
en,Tokyo City Nights,Tokyo City Nights
ja,東京シティー★ナイツ,Tokyo City Nights
lld,Tokyo City Nights,Tokyo City Nights
en,Casebook (video game),Casebook (video game)
en,Tate Multimedia,Tate Multimedia
pl,Tate Multimedia,Tate Multimedia
fr,Tate Multimedia,Tate Multimedia
pt,Tate Multimedia,Tate Multimedia
ja,ドラえもん (ファミコン),Doraemon (1986 video game)
en,Doraemon (1986 video game),Doraemon (1986 video game)
zh,哆啦A梦 (1986年游戏),Doraemon (1986 video game)
th,โดราเอมอน (วิดีโอเกม พ.ศ. 2529),Doraemon (1986 video game)
bn,ডোরেমন (১৯৮৬-এর ভিডিও গেম),Doraemon (1986 video game)
vi,Doraemon (trò chơi điện tử 1986),Doraemon (1986 video game)
it,Doraemon (videogioco 1986),Doraemon (1986 video game)
ko,도라에몽 (비디오 게임),Doraemon (1986 video game)
gl,Doraemon (videoxogo de 1986),Doraemon (1986 video game)
lld,Doraemon (videojuech),Doraemon (1986 video game)
wuu,哆啦A梦（1986年游戏）,Doraemon (1986 video game)
ru,Корсары: Город потерянных кораблей,Age of Pirates 2: City of Abandoned Ships
en,Age of Pirates 2: City of Abandoned Ships,Age of Pirates 2: City of Abandoned Ships
es,Age of Pirates 2: City of Abandoned Ships,Age of Pirates 2: City of Abandoned Ships
it,Age of Pirates 2: City of Abandoned Ships,Age of Pirates 2: City of Abandoned Ships
uk,Корсари: Місто загублених кораблів,Age of Pirates 2: City of Abandoned Ships
fi,Age of Pirates 2: City of Abandoned Ships,Age of Pirates 2: City of Abandoned Ships
lld,Age of Pirates 2: City of Abandoned Ships,Age of Pirates 2: City of Abandoned Ships
vi,Age of Pirates 2: City of Abandoned Ships,Age of Pirates 2: City of Abandoned Ships
ja,ロロナのアトリエ 〜アーランドの錬金術士〜,Atelier Rorona: The Alchemist of Arland
en,Atelier Rorona: The Alchemist of Arland,Atelier Rorona: The Alchemist of Arland
zh,蘿樂娜的鍊金工房 ～亞蘭德之鍊金術士～,Atelier Rorona: The Alchemist of Arland
th,อเทลิเยร์โรโรนา: ดิอัลเคมิสต์ออฟอาร์แลนด์,Atelier Rorona: The Alchemist of Arland
fr,Atelier Rorona: The Alchemist of Arland,Atelier Rorona: The Alchemist of Arland
it,Atelier Rorona: The Alchemist of Arland,Atelier Rorona: The Alchemist of Arland
ko,로로나의 아틀리에: 알란드의 연금술사,Atelier Rorona: The Alchemist of Arland
pt,Atelier Rorona: Atelier Rorona: The Alchemist of Arland,Atelier Rorona: The Alchemist of Arland
ca,Atelier Rorona: Alchemist of Arland,Atelier Rorona: The Alchemist of Arland
sv,Atelier Rorona: The Alchemist of Arland,Atelier Rorona: The Alchemist of Arland
arz,اتيلير رورونا: ث التشيميسانت اوف ارلاند,Atelier Rorona: The Alchemist of Arland
hu,Atelier Rorona: The Alchemist of Arland,Atelier Rorona: The Alchemist of Arland
lld,Atelier Rorona: The Alchemist of Arland,Atelier Rorona: The Alchemist of Arland
nl,Atelier Rorona: The Alchemist of Arland,Atelier Rorona: The Alchemist of Arland
en,Flying Heroes,Flying Heroes
lld,Flying Heroes,Flying Heroes
fr,Flying Heroes,Flying Heroes
en,Realm of the Desert Sons,Realm of the Desert Sons
en,Zuma's Revenge!,Zuma's Revenge!
ru,Zuma’s Revenge!,Zuma's Revenge!
es,Zuma's Revenge!,Zuma's Revenge!
fr,Zuma's Revenge!,Zuma's Revenge!
ro,Zuma's Revenge!,Zuma's Revenge!
uk,Zuma's Revenge!,Zuma's Revenge!
lld,Zuma's Revenge!,Zuma's Revenge!
arz,زوماس ريڤينجي!,Zuma's Revenge!
fr,Genesia,Ultimate Domain
en,Ultimate Domain,Ultimate Domain
lld,Ultimate Domain,Ultimate Domain
en,Amanita Design,Amanita Design
ru,Amanita Design,Amanita Design
cs,Amanita Design,Amanita Design
uk,Amanita Design,Amanita Design
de,Amanita Design,Amanita Design
pl,Amanita Design,Amanita Design
es,Amanita Design,Amanita Design
fr,Amanita Design,Amanita Design
it,Amanita Design,Amanita Design
zh,Amanita Design,Amanita Design
pt,Amanita Design,Amanita Design
hu,Amanita Design,Amanita Design
no,Amanita Design,Amanita Design
en,Mercenaries (series),Mercenaries (series)
en,The Chronicles of Narnia: The Voyage of the Dawn Treader (video game),The Chronicles of Narnia: The Voyage of the Dawn Treader (video game)
ru,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader (video game)
it,Le cronache di Narnia: Il viaggio del veliero (videogioco),The Chronicles of Narnia: The Voyage of the Dawn Treader (video game)
lld,The Chronicles of Narnia: The Voyage of the Dawn Treader (video game),The Chronicles of Narnia: The Voyage of the Dawn Treader (video game)
en,Mortal Kombat: Rebirth,Mortal Kombat: Rebirth
ru,Смертельная битва: Перерождение,Mortal Kombat: Rebirth
it,Mortal Kombat: Rebirth,Mortal Kombat: Rebirth
pt,Mortal Kombat: Rebirth,Mortal Kombat: Rebirth
hu,Mortal Kombat: Rebirth,Mortal Kombat: Rebirth
en,Vast Studios,Vast Studios
en,TypeRacer,TypeRacer
es,TypeRacer,TypeRacer
cs,TypeRacer,TypeRacer
uk,TypeRacer,TypeRacer
ml,ടൈപ്പ്റേസർ,TypeRacer
en,Saint Dragon,Saint Dragon
ja,天聖龍,Saint Dragon
fr,Saint Dragon,Saint Dragon
it,Saint Dragon,Saint Dragon
ru,Saint Dragon,Saint Dragon
en,Big Shot (pinball),Big Shot (pinball)
en,Beyond the Labyrinth,Beyond the Labyrinth
ja,ラビリンスの彼方,Beyond the Labyrinth
it,Beyond the Labyrinth,Beyond the Labyrinth
zh,迷宫的彼方,Beyond the Labyrinth
fr,Labyrinth no Kanata,Beyond the Labyrinth
wuu,迷宫个彼方,Beyond the Labyrinth
lld,Beyond the Labyrinth,Beyond the Labyrinth
en,Dishonored,Dishonored
ru,Dishonored,Dishonored
es,Dishonored,Dishonored
it,Dishonored,Dishonored
de,Dishonored: Die Maske des Zorns,Dishonored
ja,Dishonored,Dishonored
fr,Dishonored (jeu vidéo),Dishonored
zh,冤罪殺機,Dishonored
pt,Dishonored,Dishonored
uk,Dishonored,Dishonored
pl,Dishonored,Dishonored
th,ดิสออนเนอด์,Dishonored
tr,Dishonored (video oyunu),Dishonored
da,Dishonored,Dishonored
cs,Dishonored,Dishonored
hu,Dishonored (videójáték),Dishonored
sv,Dishonored,Dishonored
fi,Dishonored,Dishonored
nl,Dishonored (computerspel),Dishonored
ko,디스아너드,Dishonored
hy,Dishonored,Dishonored
zh-yue,冤罪殺機,Dishonored
sr,Dishonored,Dishonored
ro,Dishonored,Dishonored
arz,ديشونوريد,Dishonored
lld,Dishonored,Dishonored
sh,Dishonored,Dishonored
sl,Dishonored,Dishonored
wuu,羞辱（游戏）,Dishonored
en,Nick Ahrens,Nick Ahrens
ja,恋と選挙とチョコレート,"Love, Election and Chocolate"
en,"Love, Election and Chocolate","Love, Election and Chocolate"
zh,戀愛與選舉與巧克力,"Love, Election and Chocolate"
