lang,topic,topic_in_English
lld,ESWAT: City Under Siege,ESWAT: City Under Siege
sv,ESWAT: City under Siege,ESWAT: City Under Siege
en,F1 Racing Championship,F1 Racing Championship
fr,F1 Racing Championship,F1 Racing Championship
it,F1 Racing Championship,F1 Racing Championship
id,F1 Racing Championship,F1 Racing Championship
pl,F1 Racing Championship,F1 Racing Championship
fi,F1 Racing Championship,F1 Racing Championship
ca,F1 Racing Championship,F1 Racing Championship
lld,F1 Racing Championship,F1 Racing Championship
en,Golly! Ghost!,Golly! Ghost!
it,Golly! Ghost!,Golly! Ghost!
lld,Golly! Ghost!,Golly! Ghost!
en,Super Bomberman 4,Super Bomberman 4
ja,スーパーボンバーマン4,Super Bomberman 4
fr,Super Bomberman 4,Super Bomberman 4
es,Super Bomberman 4,Super Bomberman 4
pt,Super Bomberman 4,Super Bomberman 4
sv,Super Bomberman 4,Super Bomberman 4
lld,Super Bomberman 4,Super Bomberman 4
ja,バーコードバトラー,Barcode Battler
en,Barcode Battler,Barcode Battler
es,Barcode Battler,Barcode Battler
fr,Barcode Battler,Barcode Battler
it,Barcode Battler,Barcode Battler
ko,바코드 배틀러,Barcode Battler
de,Barcode Battler,Barcode Battler
qu,Barcode Battler,Barcode Battler
sv,Barcode Battler,Barcode Battler
ca,Barcode Battler,Barcode Battler
en,Robin Hood: The Legend of Sherwood,Robin Hood: The Legend of Sherwood
ru,Robin Hood: The Legend of Sherwood,Robin Hood: The Legend of Sherwood
de,Robin Hood – Die Legende von Sherwood,Robin Hood: The Legend of Sherwood
pl,Robin Hood: Legenda Sherwood,Robin Hood: The Legend of Sherwood
it,Robin Hood: La leggenda di Sherwood,Robin Hood: The Legend of Sherwood
fr,Robin Hood : La Légende de Sherwood,Robin Hood: The Legend of Sherwood
es,Robin Hood: The Legend of Sherwood,Robin Hood: The Legend of Sherwood
cs,Robin Hood: Legenda Sherwoodu,Robin Hood: The Legend of Sherwood
zh,侠盗罗宾汉：舍伍德传奇,Robin Hood: The Legend of Sherwood
uk,Robin Hood: The Legend of Sherwood,Robin Hood: The Legend of Sherwood
th,โรบินฮูด: เดอะเลเจนด์ออฟเชอร์วูด,Robin Hood: The Legend of Sherwood
arz,روبن هود: ذا ليجند اوف شيروود,Robin Hood: The Legend of Sherwood
fi,Robin Hood: The Legend of Sherwood,Robin Hood: The Legend of Sherwood
nl,Robin Hood: The Legend of Sherwood,Robin Hood: The Legend of Sherwood
lld,Robin Hood: The Legend of Sherwood,Robin Hood: The Legend of Sherwood
eo,Robin Hood: La Legendo de Sherwood,Robin Hood: The Legend of Sherwood
en,Super Bubble Pop,Super Bubble Pop
es,Super Bubble Pop,Super Bubble Pop
tr,Super Bubble Pop,Super Bubble Pop
lld,Super Bubble Pop,Super Bubble Pop
en,Double Axle,Double Axle
lld,Double Axle,Double Axle
en,Jack Tretton,Jack Tretton
arz,جاك تريتون,Jack Tretton
it,Jack Tretton,Jack Tretton
en,Gran Turismo (2009 video game),Gran Turismo (2009 video game)
ru,Gran Turismo (PSP),Gran Turismo (2009 video game)
ja,グランツーリスモ (PSP),Gran Turismo (2009 video game)
es,Gran Turismo (videojuego de 2009),Gran Turismo (2009 video game)
it,Gran Turismo (videogioco 2009),Gran Turismo (2009 video game)
pt,Gran Turismo (jogo eletrônico de 2009),Gran Turismo (2009 video game)
fr,Gran Turismo (PlayStation Portable),Gran Turismo (2009 video game)
zh,GT赛车 (2009年游戏),Gran Turismo (2009 video game)
pl,Gran Turismo Mobile,Gran Turismo (2009 video game)
tr,Gran Turismo (PSP),Gran Turismo (2009 video game)
fi,Gran Turismo PSP,Gran Turismo (2009 video game)
simple,Gran Turismo (PlayStation Portable),Gran Turismo (2009 video game)
ko,그란 투리스모 (2009년 비디오 게임),Gran Turismo (2009 video game)
arz,جران توريزمو (بى اس بى),Gran Turismo (2009 video game)
sv,Gran Turismo PSP,Gran Turismo (2009 video game)
en,Bomberman 64 (2001 video game),Bomberman 64 (2001 video game)
ja,ボンバーマン64,Bomberman 64 (2001 video game)
pt,Bomberman 64 (2001),Bomberman 64 (2001 video game)
fr,"Bomberman 64 (jeu vidéo, 2001)",Bomberman 64 (2001 video game)
zh-yue,炸彈人64 (2001年遊戲),Bomberman 64 (2001 video game)
lld,Bomberman 64,Bomberman 64 (2001 video game)
arz,بومبيرمان 64 (فيديو لعب),Bomberman 64 (2001 video game)
ca,Bomberman 64 (2001),Bomberman 64 (2001 video game)
en,Contact Sam Cruise,Contact Sam Cruise
en,Kaze no Uta,Kaze no Uta
en,Zybex,Zybex
ru,Zybex,Zybex
it,Zybex,Zybex
de,Zybex,Zybex
en,Toxic Bunny,Toxic Bunny
lld,Toxic Bunny,Toxic Bunny
en,Jetpac Refuelled,Jetpac Refuelled
pt,Jetpac Refuelled,Jetpac Refuelled
fr,Jetpac Refuelled,Jetpac Refuelled
ca,Jetpac Refuelled,Jetpac Refuelled
lld,Jetpac Refuelled,Jetpac Refuelled
en,Oberon Media,Oberon Media
ru,Oberon Media,Oberon Media
es,Oberon Media,Oberon Media
de,Oberon Media,Oberon Media
uk,Oberon Media,Oberon Media
vi,Oberon Media,Oberon Media
en,Congo The Movie: The Lost City of Zinj,Congo The Movie: The Lost City of Zinj
fr,Congo The Movie: The Lost City of Zinj,Congo The Movie: The Lost City of Zinj
en,Warlords Battlecry III,Warlords Battlecry III
ru,Warlords Battlecry III,Warlords Battlecry III
de,Warlords: Battlecry 3,Warlords Battlecry III
it,Warlords Battlecry III,Warlords Battlecry III
pl,Warlords Battlecry III,Warlords Battlecry III
fr,Warlords Battlecry III,Warlords Battlecry III
lld,Warlords Battlecry III,Warlords Battlecry III
ja,グローランサー,Growlanser (video game)
en,Growlanser (video game),Growlanser (video game)
zh,夢幻騎士,Growlanser (video game)
it,Growlanser,Growlanser (video game)
wuu,梦幻骑士,Growlanser (video game)
vi,Growlanser I,Growlanser (video game)
lld,Growlanser I,Growlanser (video game)
en,The House of the Dead 2,The House of the Dead 2 & 3 Return
ja,ザ・ハウス・オブ・ザ・デッド 2,The House of the Dead 2 & 3 Return
es,The House of the Dead 2,The House of the Dead 2 & 3 Return
ru,The House of the Dead 2,The House of the Dead 2 & 3 Return
it,The House of the Dead 2,The House of the Dead 2 & 3 Return
fr,The House of the Dead 2,The House of the Dead 2 & 3 Return
pt,The House of the Dead 2,The House of the Dead 2 & 3 Return
th,เดอะเฮาส์ออฟเดอะเดด 2,The House of the Dead 2 & 3 Return
id,The House of the Dead 2,The House of the Dead 2 & 3 Return
pl,The House of the Dead 2,The House of the Dead 2 & 3 Return
arz,ذا هاوس اوف ذا ديد 2,The House of the Dead 2 & 3 Return
de,The House of the Dead 2,The House of the Dead 2 & 3 Return
sv,House of the Dead 2,The House of the Dead 2 & 3 Return
uk,The House of the Dead 2,The House of the Dead 2 & 3 Return
lld,The House of the Dead 2,The House of the Dead 2 & 3 Return
ro,The House of the Dead 2,The House of the Dead 2 & 3 Return
en,Motion controller,Motion controller
es,Mando con control de movimiento,Motion controller
ru,Контроллер движения,Motion controller
zh-yue,動作控制器,Motion controller
fi,Liikkeenohjain,Motion controller
tr,Hareket denetleyicisi,Motion controller
en,Phaser Patrol,Phaser Patrol
lld,Phaser Patrol,Phaser Patrol
en,Bug Too!,Bug Too!
fr,Bug Too!,Bug Too!
lld,Bug Too!,Bug Too!
en,MySims Party,MySims Party
fr,MySims Party,MySims Party
ru,MySims Party,MySims Party
it,MySims Party,MySims Party
nl,MySims Party,MySims Party
pt,MySims Party,MySims Party
uk,MySims Party,MySims Party
arz,ميسيمس پارتى,MySims Party
de,MySims Party,MySims Party
lld,MySims Party,MySims Party
en,Speed Racer (1996 video game),Speed Racer (1996 video game)
en,Magi Nation (video game),Magi Nation (video game)
fr,Magi Nation,Magi Nation (video game)
en,Clayton Walnum,Clayton Walnum
mg,Clayton Walnum,Clayton Walnum
en,Rainbow Islands: Towering Adventure!,Rainbow Islands: Towering Adventure!
it,Rainbow Islands: Towering Adventure!,Rainbow Islands: Towering Adventure!
zh-yue,彩虹島高聳嘅冒險！,Rainbow Islands: Towering Adventure!
es,Rainbow Islands: Towering Adventure!,Rainbow Islands: Towering Adventure!
lld,Rainbow Islands: Towering Adventure!,Rainbow Islands: Towering Adventure!
arz,راينبو ايسلاندس: تويرينج ادڤينتوري!,Rainbow Islands: Towering Adventure!
en,Gamescom,Gamescom
de,Gamescom,Gamescom
ru,Gamescom,Gamescom
fr,Gamescom,Gamescom
zh,Gamescom,Gamescom
es,Gamescom,Gamescom
it,Gamescom,Gamescom
ja,ゲームズコム,Gamescom
pt,Gamescom,Gamescom
pl,Gamescom,Gamescom
ko,게임스컴,Gamescom
nl,Gamescom,Gamescom
uk,Gamescom,Gamescom
tr,Gamescom,Gamescom
sv,Gamescom,Gamescom
fi,Gamescom,Gamescom
lt,Gamescom,Gamescom
ca,Gamescom,Gamescom
be,Gamescom,Gamescom
en,Oclaro,Oclaro
de,Oclaro,Oclaro
uk,Oclaro,Oclaro
en,Violet (video game),Violet (video game)
en,Takeshi Furukawa,Takeshi Furukawa
arz,تاكيشى فوروكاوا,Takeshi Furukawa
en,Mario,Mario & Sonic at the Olympic Winter Games
ja,マリオ (ゲームキャラクター),Mario & Sonic at the Olympic Winter Games
fr,Mario (personnage),Mario & Sonic at the Olympic Winter Games
es,Mario (personaje),Mario & Sonic at the Olympic Winter Games
it,Mario (personaggio),Mario & Sonic at the Olympic Winter Games
zh,马力欧 (角色),Mario & Sonic at the Olympic Winter Games
ru,Марио,Mario & Sonic at the Olympic Winter Games
pt,Mario (personagem),Mario & Sonic at the Olympic Winter Games
vi,Mario,Mario & Sonic at the Olympic Winter Games
th,มาริโอ (ตัวละคร),Mario & Sonic at the Olympic Winter Games
de,Mario (Computerspielfigur),Mario & Sonic at the Olympic Winter Games
nl,Mario (Nintendo),Mario & Sonic at the Olympic Winter Games
ko,마리오,Mario & Sonic at the Olympic Winter Games
fi,Mario,Mario & Sonic at the Olympic Winter Games
pl,Mario,Mario & Sonic at the Olympic Winter Games
id,Mario,Mario & Sonic at the Olympic Winter Games
tr,Mario,Mario & Sonic at the Olympic Winter Games
sv,Mario,Mario & Sonic at the Olympic Winter Games
no,Mario,Mario & Sonic at the Olympic Winter Games
ms,Mario,Mario & Sonic at the Olympic Winter Games
uk,Маріо (персонаж),Mario & Sonic at the Olympic Winter Games
hu,Mario,Mario & Sonic at the Olympic Winter Games
ro,Mario (serie de jocuri),Mario & Sonic at the Olympic Winter Games
simple,Mario,Mario & Sonic at the Olympic Winter Games
el,Mario (χαρακτήρας),Mario & Sonic at the Olympic Winter Games
bs,Mario,Mario & Sonic at the Olympic Winter Games
cs,Mario,Mario & Sonic at the Olympic Winter Games
bg,Марио,Mario & Sonic at the Olympic Winter Games
hr,Mario,Mario & Sonic at the Olympic Winter Games
da,Mario,Mario & Sonic at the Olympic Winter Games
sr,Марио (лик),Mario & Sonic at the Olympic Winter Games
af,Mario,Mario & Sonic at the Olympic Winter Games
sq,Mario,Mario & Sonic at the Olympic Winter Games
am,ማሪኦ,Mario & Sonic at the Olympic Winter Games
pa,ਮਾਰੀਓ,Mario & Sonic at the Olympic Winter Games
lt,Mario,Mario & Sonic at the Olympic Winter Games
yi,מאריא,Mario & Sonic at the Olympic Winter Games
be,Марыа,Mario & Sonic at the Olympic Winter Games
ka,მარიო (პერსონაჟი),Mario & Sonic at the Olympic Winter Games
sh,Super Mario,Mario & Sonic at the Olympic Winter Games
sk,Mario,Mario & Sonic at the Olympic Winter Games
ca,Mario,Mario & Sonic at the Olympic Winter Games
hi,मारियो,Mario & Sonic at the Olympic Winter Games
ta,மரியோ,Mario & Sonic at the Olympic Winter Games
eu,Mario,Mario & Sonic at the Olympic Winter Games
lo,ມາຣີໂອ (ຕົວລະຄອນ),Mario & Sonic at the Olympic Winter Games
zh-yue,瑪利奧,Mario & Sonic at the Olympic Winter Games
az,Mario (oyun personajı),Mario & Sonic at the Olympic Winter Games
sl,Mario (lik),Mario & Sonic at the Olympic Winter Games
hy,Մարիո (կերպար),Mario & Sonic at the Olympic Winter Games
ml,മാരിയോ,Mario & Sonic at the Olympic Winter Games
la,Marius (persona ficticia),Mario & Sonic at the Olympic Winter Games
mk,Супер Марио,Mario & Sonic at the Olympic Winter Games
tl,Mario,Mario & Sonic at the Olympic Winter Games
uz,Mario,Mario & Sonic at the Olympic Winter Games
lv,Mario,Mario & Sonic at the Olympic Winter Games
scn,Super Mario,Mario & Sonic at the Olympic Winter Games
et,Mario,Mario & Sonic at the Olympic Winter Games
haw,Mario,Mario & Sonic at the Olympic Winter Games
ast,Mario (personaxe),Mario & Sonic at the Olympic Winter Games
jam,Mario (pèsonaj),Mario & Sonic at the Olympic Winter Games
szy,Mario,Mario & Sonic at the Olympic Winter Games
eo,Mario (videoludo),Mario & Sonic at the Olympic Winter Games
mi,Mario,Mario & Sonic at the Olympic Winter Games
wuu,马里奥（角色）,Mario & Sonic at the Olympic Winter Games
ga,Mario (carachtar),Mario & Sonic at the Olympic Winter Games
is,Mario,Mario & Sonic at the Olympic Winter Games
lmo,Mario (personagg),Mario & Sonic at the Olympic Winter Games
nap,Mario (perzonaggio),Mario & Sonic at the Olympic Winter Games
nn,Mario,Mario & Sonic at the Olympic Winter Games
pnb,ماریو,Mario & Sonic at the Olympic Winter Games
io,Mario (Nintendo),Mario & Sonic at the Olympic Winter Games
km,ម៉ារីអូ (តួអង្គហ្គេម),Mario & Sonic at the Olympic Winter Games
rn,Mario,Mario & Sonic at the Olympic Winter Games
sc,Mario (personàgiu),Mario & Sonic at the Olympic Winter Games
su,Mario (watak),Mario & Sonic at the Olympic Winter Games
ckb,ماریۆ,Mario & Sonic at the Olympic Winter Games
cy,Mario,Mario & Sonic at the Olympic Winter Games
fy,Mario (personaazje),Mario & Sonic at the Olympic Winter Games
war,Mario,Mario & Sonic at the Olympic Winter Games
zh-min-nan,Mario,Mario & Sonic at the Olympic Winter Games
oc,Mario,Mario & Sonic at the Olympic Winter Games
en,World of Zoo,World of Zoo
it,World of Zoo,World of Zoo
arz,ورلد اوف زو,World of Zoo
en,Castlevania: The Arcade,Castlevania: The Arcade
ja,悪魔城ドラキュラ THE ARCADE,Castlevania: The Arcade
fr,Castlevania: The Arcade,Castlevania: The Arcade
zh,惡魔城街機版,Castlevania: The Arcade
es,Castlevania: The Arcade,Castlevania: The Arcade
pt,Castlevania: The Arcade,Castlevania: The Arcade
ru,Castlevania: The Arcade,Castlevania: The Arcade
ko,서지수 (프로게이머),Seo Ji-soo
en,Seo Ji-soo,Seo Ji-soo
fr,Seo Ji-soo,Seo Ji-soo
lt,Seo Ji-Soo,Seo Ji-soo
pt,Seo Ji-Soo,Seo Ji-soo
en,Roadwars,Roadwars
en,Where's Waldo? The Fantastic Journey (video game),Where's Waldo? The Fantastic Journey (video game)
gl,Where's Waldo? The Fantastic Journey (videoxogo),Where's Waldo? The Fantastic Journey (video game)
en,Stratosphere: Conquest of the Skies,Stratosphere: Conquest of the Skies
vi,Stratosphere: Conquest of the Skies,Stratosphere: Conquest of the Skies
fr,Stratosphere: Conquest of the Skies,Stratosphere: Conquest of the Skies
lld,Stratosphere: Conquest of the Skies,Stratosphere: Conquest of the Skies
en,Korsakovia,Korsakovia
ru,Korsakovia,Korsakovia
es,Korsakovia,Korsakovia
en,Food Network: Cook or Be Cooked,Food Network: Cook or Be Cooked
lld,Food Network: Cook or Be Cooked,Food Network: Cook or Be Cooked
en,Labyrinth 2,Labyrinth 2
lld,Labyrinth 2,Labyrinth 2
arz,المتاهه 2,Labyrinth 2
en,RDF 1985,RDF 1985
fr,RDF 1985,RDF 1985
en,Inazuma Eleven 2,Inazuma Eleven 2
ja,イナズマイレブン2 脅威の侵略者,Inazuma Eleven 2
it,Inazuma Eleven 2,Inazuma Eleven 2
es,Inazuma Eleven 2,Inazuma Eleven 2
fr,Inazuma Eleven 2,Inazuma Eleven 2
zh,閃電十一人2 威脅的侵略者,Inazuma Eleven 2
th,อินาสึมะอีเลฟเวน 2 เคียวอิ โนะ ชินเรียคุฉะ,Inazuma Eleven 2
de,Inazuma Eleven 2: Feuersturm und Eissturm,Inazuma Eleven 2
ko,이나즈마 일레븐 2: 위협의 침략자,Inazuma Eleven 2
pt,Inazuma Eleven 2,Inazuma Eleven 2
lld,Inazuma Eleven 2,Inazuma Eleven 2
lv,Inazuma Eleven 2,Inazuma Eleven 2
ca,Inazuma Eleven 2,Inazuma Eleven 2
en,Mega Man Universe,Mega Man Universe
fr,Mega Man Universe,Mega Man Universe
it,Mega Man Universe,Mega Man Universe
th,เมกาแมนยูนิเวิร์ส,Mega Man Universe
en,Robot Unicorn Attack,Robot Unicorn Attack
fr,Robot Unicorn Attack,Robot Unicorn Attack
pl,Robot Unicorn Attack,Robot Unicorn Attack
sv,Robot Unicorn Attack,Robot Unicorn Attack
tr,Robot Unicorn Attack,Robot Unicorn Attack
en,Cut the Rope,Cut the Rope
ja,Cut the Rope,Cut the Rope
tr,Cut the Rope,Cut the Rope
pl,Cut the Rope,Cut the Rope
ko,컷 더 로프,Cut the Rope
en,Marvel Pinball,Marvel Pinball
es,Marvel Pinball,Marvel Pinball
th,มาร์เวลพินบอล,Marvel Pinball
lld,Marvel Pinball,Marvel Pinball
en,Rachel Bernstein,Rachel Bernstein
en,Wolfenstein 1-D,Wolfenstein 1-D
ru,Wolfenstein 1-D,Wolfenstein 1-D
uk,Wolfenstein 1-D,Wolfenstein 1-D
en,Eagle Games,Eagle Games
ko,이글 게임스,Eagle Games
en,Return of the Jedi: Death Star Battle,Return of the Jedi: Death Star Battle
es,Star Wars: Return of the Jedi - Death Star Battle,Return of the Jedi: Death Star Battle
pt,Return of the Jedi: Death Star Battle,Return of the Jedi: Death Star Battle
fr,Star Wars: Return of the Jedi - Death Star Battle,Return of the Jedi: Death Star Battle
lld,Return of the Jedi: Death Star Battle,Return of the Jedi: Death Star Battle
en,Ghostbusters: Sanctum of Slime,Ghostbusters: Sanctum of Slime
fr,Ghostbusters: Sanctum of Slime,Ghostbusters: Sanctum of Slime
lld,Ghostbusters: Sanctum of Slime,Ghostbusters: Sanctum of Slime
en,Moonlight Madness (video game),Moonlight Madness (video game)
it,Moonlight Madness,Moonlight Madness (video game)
fr,Moonlight Madness (jeu vidéo),Moonlight Madness (video game)
en,Game jam,Game jam
ru,Game Jam,Game jam
ja,ゲームジャム,Game jam
fr,Game jam,Game jam
es,Game jam,Game jam
zh,Game Jam,Game jam
de,Game Jam,Game jam
ko,게임 잼,Game jam
pl,Game jam,Game jam
pt,Game jam,Game jam
tr,Game jam,Game jam
uk,Game Jam,Game jam
nl,Game jam,Game jam
hu,Game jam,Game jam
fi,Game jam,Game jam
et,Mängujämm,Game jam
az,Game Jam,Game jam
ca,Game Jam,Game jam
en,Call of Duty: Ghosts,Call of Duty: Ghosts
ru,Call of Duty: Ghosts,Call of Duty: Ghosts
es,Call of Duty: Ghosts,Call of Duty: Ghosts
fr,Call of Duty: Ghosts,Call of Duty: Ghosts
it,Call of Duty: Ghosts,Call of Duty: Ghosts
ja,コール オブ デューティ ゴースト,Call of Duty: Ghosts
de,Call of Duty: Ghosts,Call of Duty: Ghosts
pt,Call of Duty: Ghosts,Call of Duty: Ghosts
pl,Call of Duty: Ghosts,Call of Duty: Ghosts
cs,Call of Duty: Ghosts,Call of Duty: Ghosts
tr,Call of Duty: Ghosts,Call of Duty: Ghosts
zh,決勝時刻：魅影,Call of Duty: Ghosts
id,Call of Duty: Ghosts,Call of Duty: Ghosts
uk,Call of Duty: Ghosts,Call of Duty: Ghosts
vi,Call of Duty: Ghosts,Call of Duty: Ghosts
nl,Call of Duty: Ghosts,Call of Duty: Ghosts
fi,Call of Duty: Ghosts,Call of Duty: Ghosts
sv,Call of Duty: Ghosts,Call of Duty: Ghosts
ko,콜 오브 듀티: 고스트,Call of Duty: Ghosts
ro,Call of Duty: Ghosts,Call of Duty: Ghosts
sr,Call of Duty: Ghosts,Call of Duty: Ghosts
no,Call of Duty: Ghosts,Call of Duty: Ghosts
simple,Call of Duty: Ghosts,Call of Duty: Ghosts
el,Call of Duty: Ghosts,Call of Duty: Ghosts
uz,Call of Duty: Ghosts,Call of Duty: Ghosts
lt,Call of Duty: Ghosts,Call of Duty: Ghosts
kk,Call of Duty: Ghosts,Call of Duty: Ghosts
ca,Call of Duty: Ghosts,Call of Duty: Ghosts
ast,Call of Duty: Ghosts,Call of Duty: Ghosts
tyv,Call of Duty: Ghosts,Call of Duty: Ghosts
mn,Call of Duty: Ghosts,Call of Duty: Ghosts
sah,Call of Duty: Ghosts,Call of Duty: Ghosts
ce,Call of Duty: Ghosts,Call of Duty: Ghosts
arz,كال اوف دوتي: جوستس,Call of Duty: Ghosts
eu,Call of Duty: Ghosts,Call of Duty: Ghosts
en,The Simpsons: Tapped Out,The Simpsons: Tapped Out
zh,辛普森家庭：Springfield,The Simpsons: Tapped Out
de,Die Simpsons Springfield,The Simpsons: Tapped Out
es,The Simpsons: Tapped Out,The Simpsons: Tapped Out
ru,The Simpsons: Tapped Out,The Simpsons: Tapped Out
it,I Simpson: Springfield,The Simpsons: Tapped Out
fr,Les Simpson : Springfield,The Simpsons: Tapped Out
cs,The Simpsons: Tapped Out,The Simpsons: Tapped Out
fi,The Simpsons: Tapped Out,The Simpsons: Tapped Out
pt,The Simpsons: Tapped Out,The Simpsons: Tapped Out
simple,The Simpsons: Tapped Out,The Simpsons: Tapped Out
uk,The Simpsons: Tapped Out,The Simpsons: Tapped Out
pl,The Simpsons: Tapped Out,The Simpsons: Tapped Out
nl,The Simpsons: Tapped Out,The Simpsons: Tapped Out
lld,The Simpsons: Tapped Out,The Simpsons: Tapped Out
sv,Simpsons: Springfield,The Simpsons: Tapped Out
br,The Simpsons: Tapped Out,The Simpsons: Tapped Out
en,PlayStation 2 online functionality,PlayStation 2 online functionality
it,Servizi online per PlayStation 2,PlayStation 2 online functionality
pt,Funcionalidade online do PlayStation 2,PlayStation 2 online functionality
en,Brain Age: Concentration Training,Brain Age: Concentration Training
ja,ものすごく脳を鍛える5分間の鬼トレーニング,Brain Age: Concentration Training
es,Brain Training Infernal del Dr. Kawashima: ¿Eres capaz de mantener la concentración?,Brain Age: Concentration Training
fr,L'Infernal Programme d'entraînement cérébral du Dr Kawashima : Pouvez-vous rester concentré ?,Brain Age: Concentration Training
it,Brain Training infernale del Dr. Kawashima: Sai mantenere la concentrazione?,Brain Age: Concentration Training
ca,Dr Kawashima's Devilish Brain Training: Can you stay focused?,Brain Age: Concentration Training
nn,Dr. Kawashima's Devilish Brain Training: Can You Stay Focused?,Brain Age: Concentration Training
da,Dr. Kawashima's Devilish Brain Training: Can You Stay Focused?,Brain Age: Concentration Training
lld,Brain Age: Concentration Training,Brain Age: Concentration Training
sv,Dr. Kawashima's Devilish Brain Training: Can You Stay Focused?,Brain Age: Concentration Training
en,Happy Wheels,Happy Wheels
ru,Happy Wheels,Happy Wheels
es,Happy Wheels,Happy Wheels
ja,Happy Wheels,Happy Wheels
it,Happy Wheels,Happy Wheels
fr,Happy Wheels,Happy Wheels
zh,快樂輪子,Happy Wheels
pt,Happy Wheels,Happy Wheels
uk,Happy Wheels,Happy Wheels
hu,Happy Wheels,Happy Wheels
pl,Happy Wheels,Happy Wheels
tr,Happy Wheels,Happy Wheels
nl,Happy Wheels,Happy Wheels
fi,Happy Wheels,Happy Wheels
cs,Happy Wheels,Happy Wheels
sv,Happy Wheels,Happy Wheels
simple,Happy Wheels,Happy Wheels
ko,해피 휠스,Happy Wheels
ca,Happy Wheels,Happy Wheels
no,Happy Wheels,Happy Wheels
ro,Happy Wheels,Happy Wheels
ms,Happy Wheels (permainan video),Happy Wheels
eu,Happy Wheels,Happy Wheels
uz,Happy Wheels,Happy Wheels
arz,هاپى وايلز,Happy Wheels
gl,Happy Wheels,Happy Wheels
en,They Bleed Pixels,They Bleed Pixels
ru,They Bleed Pixels,They Bleed Pixels
lld,They Bleed Pixels,They Bleed Pixels
en,Madfinger Games,Madfinger Games
ru,Madfinger Games,Madfinger Games
cs,Madfinger Games,Madfinger Games
fr,Madfinger Games,Madfinger Games
en,Mark Ritchie (pinball designer),Mark Ritchie (pinball designer)
arz,مارك ريتكى,Mark Ritchie (pinball designer)
en,Sword and Shield,Sword and Shield
en,"Persona 3 The Movie: No. 1, Spring of Birth","Persona 3 The Movie: No. 1, Spring of Birth"
es,"Persona 3 The Movie: No. 1, Spring of Birth","Persona 3 The Movie: No. 1, Spring of Birth"
it,Persona 3 the Movie - 1: Spring of Birth,"Persona 3 The Movie: No. 1, Spring of Birth"
fr,Persona 3 The Movie: No.1 Spring of Birth,"Persona 3 The Movie: No. 1, Spring of Birth"
sv,"Persona 3 The Movie: Chapter 1, Spring of Birth","Persona 3 The Movie: No. 1, Spring of Birth"
en,Ape Escape (Japanese TV series),Ape Escape (Japanese TV series)
en,Nancy Drew: Ghost of Thornton Hall,Nancy Drew: Ghost of Thornton Hall
ru,Nancy Drew: Ghost of Thornton Hall,Nancy Drew: Ghost of Thornton Hall
arz,نانسى دريو: جوسانت اوف ثورنتون هال,Nancy Drew: Ghost of Thornton Hall
en,Strength of the Sword 3,Strength of the Sword 3
en,The Crew (video game),The Crew (video game)
ru,The Crew,The Crew (video game)
fr,The Crew (jeu vidéo),The Crew (video game)
it,The Crew (videogioco),The Crew (video game)
ja,ザ・クルー,The Crew (video game)
de,The Crew (Computerspiel),The Crew (video game)
es,The Crew,The Crew (video game)
pt,The Crew (jogo eletrónico),The Crew (video game)
zh,飆酷車神,The Crew (video game)
uk,The Crew,The Crew (video game)
nl,The Crew (computerspel),The Crew (video game)
pl,The Crew,The Crew (video game)
tr,The Crew,The Crew (video game)
sv,The Crew,The Crew (video game)
th,เดอะครูว์ (วิดีโอเกม),The Crew (video game)
ko,더 크루,The Crew (video game)
fi,The Crew,The Crew (video game)
ca,The Crew (videojoc),The Crew (video game)
arz,ذا كرو,The Crew (video game)
sr,The Crew (видео-игра),The Crew (video game)
en,Phineas and Ferb: Quest for Cool Stuff,Phineas and Ferb: Quest for Cool Stuff
en,Ironclad Tactics,Ironclad Tactics
fr,Ironclad Tactics,Ironclad Tactics
arz,ايرونكلاد تاكتيكس,Ironclad Tactics
en,Yojigen,Yojigen
en,Fill-in-Cafe,Fill-in-Cafe
ja,フィルインカフェ,Fill-in-Cafe
en,Let Me Tell You a Story,Let Me Tell You a Story
en,Skylanders: Trap Team,Skylanders: Trap Team
fr,Skylanders: Trap Team,Skylanders: Trap Team
ru,Skylanders: Trap Team,Skylanders: Trap Team
it,Skylanders: Trap Team,Skylanders: Trap Team
es,Skylanders: Trap Team,Skylanders: Trap Team
fi,Skylanders: Trap Team,Skylanders: Trap Team
nl,Skylanders: Trap Team,Skylanders: Trap Team
sv,Skylanders: Trap Team,Skylanders: Trap Team
en,Action Button Entertainment,Action Button Entertainment
en,Zero (Drakengard),Zero (Drakengard)
en,IGN Convention,IGN Convention
en,My Little Pony Collectible Card Game,My Little Pony Collectible Card Game
zh,彩虹小馬可蒐集卡片遊戲,My Little Pony Collectible Card Game
en,Year of the Phoenix,Year of the Phoenix
en,Psi World,Psi World
fr,Psi World,Psi World
en,Andrew Leker,Andrew Leker
en,Tilt to Live,Tilt to Live
en,Gatecrasher (role-playing game),Gatecrasher (role-playing game)
zh,KT Rolster,KT Rolster
en,KT Rolster,KT Rolster
ko,KT 롤스터,KT Rolster
de,KT Rolster,KT Rolster
tr,KT Rolster,KT Rolster
en,Sega Arcade Gallery,Sega Arcade Gallery
fr,Sega Arcade Gallery,Sega Arcade Gallery
en,Tampon Run,Tampon Run
ko,탐폰 런,Tampon Run
en,The Blockheads (video game),The Blockheads (video game)
pt,The Blockheads (videogame),The Blockheads (video game)
